t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
29.90,align,249.95,0.05,0.249,1,16.1,-1.1,-15.6,1.0,5.60,-0.73,180,180,-1,-2.9,11.7,-0.1,0.6,-0.15,0.03,0.00,0.00,0.00,0.00,-0.78,-5.74,55,-1,0,-0,-0.5,0.00,0.249,0.320,0.15
30.00,align,249.96,0.04,0.251,1,16.1,-1.1,-16.1,1.1,5.60,-0.73,180,180,-1,-2.9,17.7,-0.2,0.5,-0.20,0.03,0.00,0.00,0.00,0.00,-0.76,-5.60,55,-1,0,-0,-0.5,0.00,0.251,0.341,0.11
30.10,align,249.97,0.03,0.251,1,17.2,-1.2,-16.7,1.1,5.40,-0.69,180,180,-1,-2.9,19.9,-0.2,0.7,-0.17,0.02,0.00,0.00,0.00,0.00,-0.74,-5.48,55,-1,0,-0,-0.3,0.00,0.251,0.330,0.11
30.20,align,249.97,0.03,0.254,1,17.7,-1.3,-17.2,1.2,5.34,-0.67,180,180,-1,-2.9,19.9,-0.3,1.4,-0.10,0.02,0.00,0.00,0.00,0.00,-0.72,-5.40,55,-1,0,-0,-0.1,0.00,0.254,0.300,0.04
30.30,align,249.97,0.03,0.257,1,17.7,-1.3,-17.7,1.3,5.34,-0.67,180,180,-1,-2.9,20.0,-0.4,2.6,-0.01,0.01,0.00,0.00,0.00,0.00,-0.69,-5.33,55,-1,0,-0,-0.1,-0.00,0.257,0.265,-0.01
30.40,align,249.96,0.04,0.260,1,18.8,-1.4,-18.3,1.3,5.15,-0.63,180,180,-1,-2.8,20.0,-0.5,4.3,0.07,0.01,0.00,0.00,0.00,0.00,-0.67,-5.26,55,-1,0,-0,-0.1,-0.00,0.260,0.291,-0.06
30.50,align,249.95,0.05,0.260,1,18.8,-1.4,-18.8,1.4,5.15,-0.63,180,180,-1,-2.8,20.1,-0.6,6.1,0.12,0.01,0.00,0.00,0.00,0.00,-0.65,-5.15,55,-1,0,-0,-0.1,-0.00,0.260,0.310,-0.06
30.60,align,249.94,0.06,0.263,1,19.8,-1.5,-19.3,1.5,4.74,-0.58,180,180,-1,-2.8,20.1,-0.7,8.0,0.13,0.01,0.00,0.00,0.00,0.00,-0.62,-4.98,55,-1,0,-0,-0.1,-0.00,0.263,0.317,-0.11
30.70,align,249.92,0.08,0.261,1,19.8,-1.5,-19.8,1.5,4.74,-0.58,180,180,-1,-2.7,20.2,-0.9,9.6,0.12,0.01,0.00,0.00,0.00,0.00,-0.60,-4.74,55,-1,0,-0,-0.1,-0.00,0.261,0.311,-0.06
30.80,align,249.91,0.09,0.260,1,20.6,-1.6,-20.2,1.6,4.09,-0.54,180,180,-1,-2.7,20.2,-1.0,11.0,0.09,0.00,0.04,0.00,0.00,0.00,-0.57,-4.44,55,-1,0,-0,-0.2,-0.00,0.260,0.299,-0.02
30.90,align,249.91,0.09,0.259,1,21.0,-1.7,-20.6,1.6,3.71,-0.51,180,180,-1,-2.6,20.2,-1.1,12.2,0.06,0.00,0.07,0.00,0.00,0.00,-0.55,-4.09,55,-1,0,-0,-0.2,0.00,0.259,0.283,0.00
31.00,align,249.91,0.09,0.258,1,21.0,-1.7,-21.0,1.7,3.71,-0.51,180,180,-1,-2.6,20.3,-1.2,13.0,0.02,0.00,0.10,0.00,0.00,0.00,-0.52,-3.71,55,-1,0,-0,-0.2,0.00,0.258,0.266,0.02
31.10,align,249.91,0.09,0.257,1,21.4,-1.7,-21.4,1.7,3.33,-0.48,180,180,-1,-2.5,20.3,-1.3,13.5,-0.02,0.00,0.12,0.00,0.00,0.00,-0.49,-3.33,55,-1,0,-0,-0.3,0.00,0.257,0.267,0.03
31.20,align,249.90,0.10,0.260,1,21.9,-1.8,-21.7,1.8,2.64,-0.42,180,180,-1,-2.5,20.4,-1.5,13.9,-0.04,-0.00,0.13,0.00,0.00,0.00,-0.46,-2.97,55,-1,0,-0,-0.3,0.00,0.260,0.278,-0.02
31.30,align,249.89,0.11,0.267,1,21.9,-1.8,-21.9,1.8,2.64,-0.42,180,180,-1,-2.4,20.4,-1.6,14.3,-0.04,-0.01,0.14,0.00,0.00,0.00,-0.43,-2.64,55,-1,0,-0,-0.3,0.00,0.267,0.287,-0.13
31.40,align,249.87,0.13,0.269,1,22.2,-1.9,-22.2,1.9,2.30,-0.39,180,180,-1,-2.3,20.4,-1.8,14.7,-0.02,-0.02,0.16,0.00,0.00,0.00,-0.39,-2.30,55,-1,0,-0,-0.3,0.00,0.269,0.284,-0.16
31.50,align,249.85,0.15,0.269,1,22.4,-1.9,-22.4,1.9,1.97,-0.35,180,180,-1,-2.2,19.8,-2.0,15.4,0.02,-0.02,0.19,0.00,0.00,0.00,-0.35,-1.97,55,-1,0,-0,-0.3,0.00,0.269,0.286,-0.14
31.60,align,249.84,0.16,0.267,1,22.6,-1.9,-22.6,1.9,1.64,-0.31,180,180,-1,-2.1,18.9,-2.2,16.3,0.06,-0.02,0.21,0.00,0.00,0.00,-0.31,-1.64,55,-1,0,-0,-0.3,0.00,0.267,0.299,-0.09
31.70,align,249.83,0.17,0.262,1,22.8,-2.0,-22.7,1.9,0.90,-0.21,180,180,-1,-2.0,18.0,-2.3,17.2,0.09,-0.01,0.24,0.00,0.00,0.00,-0.26,-1.27,55,-1,0,-0,-0.3,0.00,0.262,0.301,0.01
31.80,align,249.83,0.17,0.260,1,22.8,-2.0,-22.8,2.0,0.90,-0.21,180,180,-1,-1.9,16.9,-2.4,17.9,0.09,-0.01,0.27,0.00,0.00,0.00,-0.22,-0.90,55,-1,0,-0,-0.3,0.00,0.260,0.299,0.07
31.90,align,249.83,0.17,0.260,1,22.9,-2.0,-22.9,2.0,0.52,-0.17,180,180,-1,-1.8,15.9,-2.4,18.5,0.08,-0.01,0.29,0.00,0.00,0.00,-0.17,-0.52,55,-1,0,-0,-0.3,0.00,0.260,0.297,0.07
32.00,align,249.83,0.17,0.260,1,22.9,-2.0,-22.9,2.0,0.12,-0.13,180,180,-1,-1.6,14.7,-2.5,18.9,0.07,-0.01,0.30,0.00,0.00,0.00,-0.13,-0.12,55,-1,0,-0,-0.3,0.01,0.260,0.293,0.06
32.10,align,249.84,0.16,0.260,1,22.8,-2.0,-22.9,2.0,-0.68,-0.04,180,180,-1,-1.5,13.5,-2.5,19.0,0.06,-0.01,0.31,0.00,0.00,0.00,-0.08,0.28,55,-1,0,-0,-0.4,0.01,0.260,0.288,0.05
32.20,align,249.85,0.15,0.261,1,22.7,-2.0,-22.8,2.0,-1.08,0.01,180,180,-1,-1.4,12.3,-2.6,19.0,0.04,-0.02,0.30,0.00,0.00,0.00,-0.04,0.68,55,-1,0,-0,-0.4,0.01,0.261,0.282,0.04
32.30,align,249.85,0.15,0.261,1,22.7,-2.0,-22.7,2.0,-1.08,0.01,180,180,-1,-1.2,11.0,-2.7,18.7,0.01,-0.02,0.29,0.00,0.00,0.00,0.01,1.08,55,-1,0,-0,-0.4,0.01,0.261,0.274,0.03
32.40,align,249.86,0.14,0.262,1,22.4,-2.0,-22.6,2.0,-1.83,0.10,180,180,-1,-1.1,9.8,-2.7,18.2,-0.01,-0.02,0.28,0.00,0.00,0.00,0.06,1.47,55,-1,0,0,-0.3,0.01,0.262,0.274,0.02
32.50,align,249.86,0.14,0.264,1,22.4,-2.0,-22.4,2.0,-1.83,0.10,180,180,-1,-0.9,8.6,-2.7,17.5,-0.03,-0.02,0.26,0.00,0.00,0.00,0.10,1.83,55,-1,0,0,-0.3,0.01,0.264,0.282,-0.02
32.60,align,249.86,0.14,0.268,1,22.2,-2.0,-22.2,2.0,-2.14,0.15,180,180,-1,-0.8,7.6,-2.7,16.8,-0.02,-0.01,0.23,0.00,0.00,0.00,0.14,2.14,55,-1,0,0,-0.3,0.01,0.268,0.280,-0.09
32.70,align,249.85,0.15,0.270,1,22.0,-2.0,-22.0,2.0,-2.44,0.19,180,180,-1,-0.6,6.6,-2.6,16.2,0.00,-0.01,0.21,0.00,0.00,0.00,0.19,2.44,55,-1,0,0,-0.2,0.01,0.270,0.273,-0.12
32.80,align,249.85,0.15,0.269,1,21.7,-1.9,-21.7,1.9,-2.72,0.24,180,180,-1,-0.5,5.6,-2.5,15.9,0.04,-0.01,0.20,0.00,0.00,0.00,0.23,2.72,55,-1,0,0,-0.2,0.01,0.269,0.287,-0.10
32.90,align,249.85,0.15,0.265,1,21.4,-1.9,-21.4,1.9,-3.01,0.28,180,180,-1,-0.3,4.5,-2.5,15.6,0.06,-0.01,0.19,0.00,0.00,0.00,0.27,3.01,55,-1,0,0,-0.2,0.01,0.265,0.293,-0.02
33.00,align,249.86,0.14,0.259,1,21.1,-1.9,-21.1,1.9,-3.30,0.33,180,180,-1,-0.2,3.5,-2.4,15.2,0.05,-0.01,0.18,0.00,0.00,0.00,0.32,3.30,55,-1,0,0,-0.2,0.01,0.259,0.285,0.11
33.10,align,249.88,0.12,0.257,1,20.7,-1.9,-20.7,1.9,-3.56,0.37,180,180,-1,-0.1,2.5,-2.4,14.7,0.03,-0.01,0.16,0.00,0.00,0.00,0.35,3.56,55,-1,0,0,-0.2,0.01,0.257,0.276,0.13
33.20,align,249.90,0.10,0.255,1,20.3,-1.8,-20.3,1.8,-3.81,0.41,180,179,-1,0.1,1.5,-2.3,13.9,0.01,-0.02,0.14,0.00,0.00,0.00,0.39,3.81,55,-1,0,0,-0.2,0.01,0.255,0.264,0.15
33.30,align,249.93,0.07,0.254,1,19.5,-1.7,-19.9,1.8,-4.23,0.47,180,179,-1,0.2,0.6,-2.3,13.0,-0.01,-0.01,0.11,0.00,0.00,0.00,0.42,4.05,55,-1,0,0,0.1,0.01,0.254,0.264,0.15
33.40,align,249.94,0.06,0.258,1,19.5,-1.7,-19.5,1.7,-4.23,0.47,180,179,-1,0.3,-0.2,-2.2,12.1,-0.02,-0.01,0.08,0.00,0.00,0.00,0.45,4.23,55,-1,0,0,0.1,0.01,0.258,0.270,0.07
33.50,align,249.93,0.07,0.264,1,19.1,-1.7,-19.1,1.7,-4.37,0.50,180,179,-1,0.4,-0.9,-2.1,11.2,-0.02,-0.01,0.05,0.00,0.00,0.00,0.47,4.37,55,-1,0,0,0.2,0.00,0.264,0.277,-0.05
33.60,align,249.92,0.08,0.269,1,18.2,-1.6,-18.6,1.6,-4.62,0.55,180,179,-1,0.5,-1.6,-1.9,10.4,-0.01,-0.00,0.02,0.00,0.00,0.00,0.49,4.50,55,-1,0,0,0.3,0.00,0.269,0.276,-0.13
33.70,align,249.91,0.09,0.269,1,17.7,-1.5,-18.2,1.6,-4.73,0.58,180,179,-1,0.6,-2.2,-1.8,9.7,0.01,-0.00,0.00,0.00,0.00,0.00,0.52,4.62,55,-1,0,0,0.3,0.00,0.269,0.274,-0.13
33.80,align,249.91,0.09,0.267,1,17.7,-1.5,-17.7,1.5,-4.73,0.58,180,179,-1,0.7,-2.8,-1.6,9.2,0.04,-0.00,0.00,0.00,0.00,0.00,0.54,4.73,55,-1,0,0,0.3,0.00,0.267,0.285,-0.08
33.90,align,249.91,0.09,0.264,1,16.8,-1.4,-17.2,1.5,-4.91,0.61,180,179,-1,0.8,-3.4,-1.5,8.8,0.05,-0.00,0.00,0.00,0.00,0.00,0.56,4.83,55,-1,0,0,0.3,0.00,0.264,0.284,-0.02
34.00,align,249.92,0.08,0.261,1,16.3,-1.3,-16.8,1.4,-5.00,0.63,180,179,-1,0.9,-4.0,-1.4,8.2,0.03,-0.00,0.00,0.00,0.00,0.00,0.57,4.92,55,-1,0,0,0.3,0.00,0.261,0.273,0.04
34.10,align,249.93,0.07,0.258,1,15.7,-1.3,-16.3,1.3,-5.08,0.64,180,179,-1,1.0,-4.6,-1.3,7.4,0.00,-0.00,0.00,0.00,0.00,0.00,0.59,5.00,55,-1,0,0,0.2,0.00,0.258,0.261,0.09
34.20,align,249.95,0.05,0.255,1,15.7,-1.3,-15.7,1.3,-5.08,0.64,180,179,-1,1.1,-5.1,-1.2,6.5,-0.03,-0.01,0.00,0.00,0.00,0.00,0.60,5.08,55,-1,0,0,0.2,0.01,0.255,0.267,0.15
34.30,align,249.96,0.04,0.254,1,14.7,-1.1,-15.2,1.2,-5.13,0.65,179,179,-1,1.1,-5.6,-1.1,5.5,-0.04,-0.01,0.00,0.00,0.00,0.00,0.60,5.12,55,-1,0,1,0.2,0.01,0.254,0.271,0.14
34.40,align,249.96,0.04,0.258,1,14.2,-1.1,-14.7,1.1,-5.12,0.66,179,179,-1,1.2,-5.9,-0.9,4.6,-0.03,0.00,0.00,0.00,0.00,0.00,0.61,5.13,55,-1,0,1,0.2,0.01,0.258,0.269,0.07
34.50,align,249.97,0.03,0.259,1,14.2,-1.1,-14.2,1.1,-5.12,0.66,179,179,-1,1.2,-6.2,-0.7,3.8,-0.01,0.01,0.00,0.00,0.00,0.00,0.61,5.12,55,-1,0,1,0.2,0.01,0.259,0.268,0.05
34.60,align,249.97,0.03,0.258,1,13.7,-1.0,-13.7,1.0,-5.08,0.66,179,179,-1,1.3,-6.4,-0.5,3.3,0.02,0.02,0.00,0.00,0.00,0.00,0.61,5.09,55,-1,0,1,0.2,0.01,0.258,0.271,0.06
34.70,align,249.98,0.02,0.256,1,13.2,-0.9,-13.2,0.9,-5.04,0.66,179,179,-1,1.3,-6.6,-0.3,2.9,0.04,0.01,0.00,0.00,0.00,0.00,0.61,5.05,55,-1,0,1,0.2,0.01,0.256,0.276,0.10
34.80,align,249.99,0.01,0.256,1,12.2,-0.8,-12.7,0.9,-4.94,0.64,180,180,-1,1.3,-6.8,-0.2,2.6,0.05,-0.00,0.00,0.00,0.00,0.00,0.60,5.00,55,-1,0,0,0.2,0.01,0.256,0.276,0.08
34.90,align,249.99,0.01,0.255,1,12.2,-0.8,-12.2,0.8,-4.94,0.64,180,180,-1,1.3,-6.9,-0.1,2.1,0.03,-0.01,0.00,0.00,0.00,0.00,0.60,4.95,55,-1,0,0,0.2,0.01,0.255,0.271,0.09
35.00,align,250.02,-0.02,0.251,1,11.2,-0.7,-11.7,0.7,-4.86,0.62,180,180,-1,1.4,-7.1,-0.1,1.5,0.00,-0.01,0.00,0.00,0.00,0.00,0.59,4.91,55,-1,0,0,0.1,0.01,0.251,0.256,0.15
35.10,align,250.03,-0.03,0.249,1,10.7,-0.6,-11.2,0.7,-4.79,0.60,180,180,-1,1.4,-7.3,-0.0,0.8,-0.02,-0.00,0.00,0.00,0.00,0.00,0.58,4.87,55,-1,0,0,0.1,0.01,0.249,0.257,0.18
35.20,align,250.04,-0.04,0.251,1,10.7,-0.6,-10.7,0.6,-4.79,0.60,180,180,-1,1.4,-7.4,0.1,0.1,-0.02,0.00,0.00,0.00,0.00,0.00,0.56,4.80,55,-1,0,0,0.1,0.01,0.251,0.262,0.13
35.30,align,250.03,-0.03,0.256,1,9.8,-0.5,-10.3,0.6,-4.62,0.58,180,180,-1,1.4,-7.4,0.2,-0.6,-0.03,0.00,0.00,0.00,0.00,0.00,0.55,4.72,55,-1,0,0,0.1,0.01,0.256,0.268,0.03
35.40,align,250.02,-0.02,0.262,1,9.8,-0.5,-9.8,0.5,-4.62,0.58,180,180,-1,1.4,-7.4,0.3,-1.2,-0.03,0.00,0.00,0.00,0.00,0.00,0.54,4.62,55,-1,0,0,0.1,0.01,0.262,0.274,-0.08
35.50,align,250.00,-0.00,0.266,1,9.4,-0.4,-9.4,0.4,-4.51,0.56,180,180,-1,1.3,-7.4,0.3,-1.8,-0.02,-0.01,0.00,0.00,0.00,0.00,0.52,4.51,55,-1,0,0,0.1,0.01,0.266,0.276,-0.15
35.60,align,249.99,0.01,0.266,1,8.5,-0.3,-8.9,0.4,-4.26,0.53,180,180,-1,1.3,-7.3,0.3,-2.2,0.00,-0.01,0.00,0.00,0.00,0.00,0.51,4.39,55,-1,0,0,0.1,0.01,0.266,0.272,-0.14
35.70,align,249.98,0.02,0.264,1,8.5,-0.3,-8.5,0.3,-4.26,0.53,180,180,-1,1.3,-7.2,0.3,-2.4,0.03,-0.01,0.00,0.00,0.00,0.00,0.49,4.26,55,-1,0,0,0.1,0.01,0.264,0.280,-0.07
35.80,align,249.98,0.02,0.261,1,8.1,-0.3,-8.1,0.3,-4.13,0.51,180,180,-1,1.3,-7.1,0.4,-2.5,0.04,0.00,0.00,0.00,0.00,0.00,0.48,4.13,55,-1,0,0,0.2,0.01,0.261,0.279,-0.01
35.90,align,249.99,0.01,0.257,1,7.7,-0.2,-7.7,0.2,-3.99,0.49,180,180,-1,1.3,-6.9,0.6,-2.7,0.03,0.01,0.00,0.00,0.00,0.00,0.46,4.00,55,-1,0,0,0.1,0.01,0.257,0.275,0.05
36.00,align,250.00,0.00,0.254,1,6.9,-0.1,-7.3,0.2,-3.75,0.45,180,180,-1,1.3,-6.8,0.7,-2.9,0.01,0.01,0.00,0.00,0.00,0.00,0.45,3.87,55,-1,0,0,0.1,0.01,0.254,0.262,0.11
36.10,align,250.01,-0.01,0.252,1,6.5,-0.1,-6.9,0.1,-3.63,0.43,180,180,-1,1.2,-6.7,0.8,-3.3,-0.01,0.00,0.00,0.00,0.00,0.00,0.43,3.75,55,-1,0,0,0.2,0.01,0.252,0.259,0.13
36.20,align,250.01,-0.01,0.255,1,6.2,-0.1,-6.5,0.1,-3.50,0.41,180,180,-1,1.2,-6.5,0.8,-3.7,-0.02,-0.00,0.00,0.00,0.00,0.00,0.40,3.63,55,-1,0,0,0.4,0.00,0.255,0.263,0.08
36.30,align,250.00,-0.00,0.260,1,6.2,-0.1,-6.2,0.1,-3.50,0.41,180,180,-1,1.1,-6.4,0.8,-4.1,-0.02,-0.00,0.00,0.00,0.00,0.00,0.38,3.50,55,-1,0,0,0.4,-0.00,0.260,0.270,-0.03
36.40,align,249.98,0.02,0.266,1,5.8,-0.0,-5.8,0.0,-3.37,0.38,180,180,-1,1.1,-6.2,0.9,-4.5,-0.03,-0.00,0.00,0.00,0.00,0.00,0.37,3.37,55,-1,0,0,0.4,-0.00,0.266,0.277,-0.13
36.50,align,249.97,0.03,0.269,1,5.5,0.0,-5.5,-0.0,-3.22,0.36,180,180,-1,1.1,-6.0,0.9,-4.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.35,3.22,55,-1,0,0,0.5,-0.00,0.269,0.274,-0.18
36.60,align,249.96,0.04,0.267,1,4.9,0.1,-5.2,-0.0,-2.91,0.31,180,180,-1,1.0,-5.7,0.9,-4.8,0.01,-0.00,0.00,0.00,0.00,0.00,0.32,3.07,55,-1,0,0,0.5,-0.00,0.267,0.273,-0.12
36.70,align,249.95,0.05,0.264,1,4.9,0.1,-4.9,-0.1,-2.91,0.31,180,180,-1,1.0,-5.4,0.9,-4.7,0.04,-0.00,0.00,0.00,0.00,0.00,0.30,2.91,55,-1,0,0,0.5,-0.01,0.264,0.281,-0.06
36.80,align,249.95,0.05,0.261,1,4.6,0.1,-4.6,-0.1,-2.76,0.29,180,180,-1,0.9,-5.1,0.9,-4.5,0.04,-0.00,0.00,0.00,0.00,0.00,0.28,2.76,55,-1,0,0,0.5,-0.01,0.261,0.278,-0.01
36.90,align,249.96,0.04,0.258,1,4.1,0.2,-4.4,-0.1,-2.49,0.25,180,180,-1,0.9,-4.9,0.9,-4.6,0.02,-0.00,0.00,0.00,0.00,0.00,0.26,2.62,55,-1,0,0,0.5,-0.00,0.258,0.265,0.05
37.00,align,249.97,0.03,0.255,1,3.9,0.2,-4.1,-0.2,-2.37,0.23,180,180,-1,0.8,-4.6,0.9,-4.7,-0.01,-0.00,0.00,0.00,0.00,0.00,0.24,2.49,55,-1,0,0,0.4,-0.01,0.255,0.262,0.11
37.10,align,249.98,0.02,0.255,1,3.6,0.2,-3.9,-0.2,-2.25,0.21,180,180,-1,0.8,-4.5,0.9,-5.0,-0.03,-0.00,0.00,0.00,0.00,0.00,0.22,2.37,55,-1,0,0,0.4,-0.01,0.255,0.268,0.11
37.20,align,249.97,0.03,0.260,1,3.6,0.2,-3.6,-0.2,-2.25,0.21,180,180,-1,0.8,-4.2,0.9,-5.3,-0.04,-0.00,0.00,0.00,0.00,0.00,0.20,2.25,55,-1,0,0,0.4,-0.01,0.260,0.276,-0.00
37.30,align,249.96,0.04,0.265,1,3.4,0.2,-3.4,-0.2,-2.12,0.19,180,180,-1,0.7,-4.0,0.9,-5.5,-0.03,0.00,0.00,0.00,0.00,0.00,0.19,2.12,55,-1,0,0,0.4,-0.01,0.265,0.278,-0.08
37.40,align,249.96,0.04,0.265,1,3.2,0.2,-3.2,-0.2,-1.98,0.17,180,180,-1,0.7,-3.7,1.0,-5.5,-0.01,0.01,0.00,0.00,0.00,0.00,0.17,1.98,55,-1,0,-0,0.3,-0.01,0.265,0.272,-0.07
37.50,align,249.96,0.04,0.262,1,2.9,0.3,-3.0,-0.3,-1.69,0.13,180,180,-1,0.6,-3.3,1.0,-5.3,0.02,0.01,0.00,0.00,0.00,0.00,0.15,1.83,55,-1,0,-0,0.0,-0.00,0.262,0.272,-0.02
37.60,align,249.96,0.04,0.261,1,2.9,0.3,-2.9,-0.3,-1.69,0.13,180,180,-1,0.6,-3.0,1.0,-5.0,0.04,-0.00,0.00,0.00,0.00,0.00,0.13,1.69,55,-1,0,-0,0.0,-0.00,0.261,0.276,0.01
37.70,align,249.96,0.04,0.262,1,2.6,0.3,-2.7,-0.3,-1.43,0.09,180,180,-1,0.5,-2.7,0.9,-4.7,0.04,-0.01,0.00,0.00,0.00,0.00,0.11,1.56,55,-1,0,-0,-0.1,-0.00,0.262,0.283,-0.02
37.80,align,249.96,0.04,0.262,1,2.4,0.3,-2.6,-0.3,-1.33,0.08,180,180,-1,0.5,-2.5,0.8,-4.5,0.02,-0.02,0.00,0.00,0.00,0.00,0.10,1.43,55,-1,0,-0,-0.2,-0.00,0.262,0.278,-0.01
37.90,align,249.97,0.03,0.258,1,2.3,0.3,-2.4,-0.3,-1.24,0.06,180,180,-1,0.4,-2.2,0.6,-4.5,-0.01,-0.02,0.00,0.00,0.00,0.00,0.08,1.33,55,-1,0,-0,-0.2,0.00,0.258,0.269,0.05
38.00,align,249.98,0.02,0.257,1,2.2,0.3,-2.3,-0.3,-1.14,0.05,180,180,-1,0.4,-2.0,0.5,-4.6,-0.03,-0.01,0.00,0.00,0.00,0.00,0.07,1.24,55,-1,0,-0,-0.2,-0.00,0.257,0.274,0.08
38.10,align,249.98,0.02,0.258,1,2.1,0.3,-2.2,-0.3,-1.04,0.04,180,180,-1,0.4,-1.8,0.5,-4.7,-0.03,-0.00,0.00,0.00,0.00,0.00,0.06,1.14,55,-1,0,-0,-0.2,-0.00,0.258,0.271,0.05
38.20,align,249.99,0.01,0.259,1,2.1,0.3,-2.1,-0.3,-1.04,0.04,180,180,-1,0.4,-1.6,0.6,-4.7,-0.02,0.01,0.00,0.00,0.00,0.00,0.05,1.04,55,-1,0,-0,-0.2,-0.00,0.259,0.271,0.03
38.30,align,249.99,0.01,0.258,1,2.0,0.3,-2.0,-0.3,-0.94,0.03,180,180,-1,0.3,-1.3,0.7,-4.6,-0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.94,55,-1,0,-0,-0.1,-0.00,0.258,0.264,0.04
38.40,align,250.00,0.00,0.257,1,1.8,0.3,-1.9,-0.3,-0.74,0.01,180,180,-1,0.3,-1.1,0.7,-4.3,0.02,0.01,0.00,0.00,0.00,0.00,0.03,0.83,55,-1,0,-0,-0.1,-0.00,0.257,0.267,0.06
38.50,align,249.99,0.01,0.259,1,1.8,0.3,-1.8,-0.3,-0.74,0.01,180,180,-1,0.3,-0.8,0.7,-4.0,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.74,55,-1,0,-0,-0.1,-0.00,0.259,0.271,0.01
38.60,align,249.98,0.02,0.265,1,1.7,0.3,-1.7,-0.3,-0.66,0.00,180,180,-1,0.2,-0.6,0.7,-3.6,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.66,55,-1,0,-0,-0.1,-0.00,0.265,0.278,-0.10
38.70,align,249.97,0.03,0.268,1,1.7,0.3,-1.7,-0.3,-0.58,-0.01,180,180,-1,0.2,-0.4,0.7,-3.4,0.02,0.00,0.00,0.00,0.00,0.00,-0.01,0.58,55,-1,0,-0,-0.1,-0.00,0.268,0.276,-0.14
38.80,align,249.97,0.03,0.265,1,1.6,0.3,-1.6,-0.3,-0.42,-0.03,180,180,-1,0.2,-0.2,0.7,-3.3,-0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.50,55,-1,0,-0,0.0,-0.00,0.265,0.266,-0.08
38.90,align,249.97,0.03,0.262,1,1.6,0.3,-1.6,-0.3,-0.42,-0.03,180,180,-1,0.1,-0.0,0.6,-3.3,-0.02,0.00,0.00,0.00,0.00,0.00,-0.03,0.42,55,-1,0,-0,0.0,-0.00,0.262,0.271,-0.01
39.00,align,249.96,0.04,0.262,1,1.5,0.3,-1.6,-0.3,-0.28,-0.05,180,180,-1,0.1,0.2,0.6,-3.3,-0.03,-0.00,0.00,0.00,0.00,0.00,-0.04,0.35,55,-1,0,-0,-0.1,-0.00,0.262,0.274,-0.01
39.10,align,249.96,0.04,0.264,1,1.5,0.3,-1.5,-0.3,-0.28,-0.05,180,180,-1,0.1,0.3,0.6,-3.2,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.05,0.28,55,-1,0,-0,-0.1,-0.00,0.264,0.270,-0.06
39.20,align,249.97,0.03,0.261,1,1.5,0.3,-1.5,-0.3,-0.15,-0.07,180,180,-1,0.0,0.5,0.5,-2.9,0.02,-0.00,0.00,0.00,0.00,0.00,-0.06,0.21,55,-1,0,-0,-0.0,-0.00,0.261,0.268,0.00
39.30,align,249.97,0.03,0.258,1,1.5,0.3,-1.5,-0.3,-0.09,-0.08,180,180,-1,-0.0,0.7,0.5,-2.5,0.05,-0.00,0.00,0.00,0.00,0.00,-0.07,0.15,55,-1,0,-0,-0.0,-0.00,0.258,0.277,0.07
39.40,align,249.99,0.01,0.254,1,1.5,0.3,-1.5,-0.3,-0.05,-0.09,180,180,-1,-0.0,0.9,0.5,-2.0,0.05,-0.00,0.00,0.00,0.00,0.00,-0.08,0.09,55,-1,0,-0,-0.0,-0.00,0.254,0.274,0.13
39.50,align,250.01,-0.01,0.250,1,1.5,0.3,-1.5,-0.3,-0.05,-0.09,180,180,-1,-0.1,1.0,0.4,-1.7,0.02,-0.00,0.00,0.00,0.00,0.00,-0.09,0.05,55,-1,0,-0,-0.0,-0.00,0.250,0.262,0.19
39.60,align,250.05,-0.05,0.246,1,1.5,0.3,-1.5,-0.3,-0.02,-0.10,180,180,-1,-0.1,1.1,0.4,-1.6,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.09,0.03,55,-1,0,-0,-0.1,-0.00,0.246,0.249,0.25
39.70,align,250.06,-0.06,0.245,1,1.5,0.3,-1.5,-0.3,-0.02,-0.10,180,180,-1,-0.1,1.1,0.3,-1.6,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.10,0.02,55,-1,0,-0,-0.1,-0.00,0.245,0.253,0.25
39.80,align,250.08,-0.08,0.249,1,1.5,0.2,-1.5,-0.3,0.01,-0.10,180,180,-1,-0.1,1.1,0.3,-1.5,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.10,0.01,55,-1,0,-0,0.0,-0.00,0.249,0.259,0.14
39.90,align,250.08,-0.08,0.254,1,1.5,0.2,-1.5,-0.2,0.01,-0.10,180,180,-1,-0.1,1.2,0.2,-1.5,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.10,-0.01,55,-1,0,-0,0.0,-0.00,0.254,0.264,0.04
