t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers
9.80,brake,248.75,1.25,0.250,1,-3.1,1.3,0.0,0.0,4.58,-15.85,189,189,-1,-19.4,11.5,26.2,-11.2,-0.11,0.24,0.60,0.00,0.00,0.00,-16.13,-1.88,73,-1,0,-2,-0.3,-0.05,0.250,0.392,3.25,0,32
9.90,brake,249.00,1.00,0.250,1,-2.6,-0.3,0.0,0.0,4.77,-16.00,189,189,-1,-25.4,11.9,23.8,-9.7,-0.05,0.20,0.51,0.00,0.00,0.00,-16.37,-2.03,73,-1,0,-2,-1.0,-0.04,0.250,0.348,2.91,0,32
10.00,brake,249.31,0.69,0.250,1,-2.2,-1.9,0.0,0.0,4.89,-16.08,189,187,-1,-31.4,12.3,20.9,-8.1,0.01,0.15,0.41,0.00,0.00,0.00,-16.53,-2.28,73,-1,0,-2,-1.7,-0.02,0.250,0.316,2.55,0,32
10.10,brake,249.59,0.41,0.250,1,-1.7,-3.5,0.0,0.0,4.97,-16.12,188,187,-1,-37.4,12.6,17.7,-6.3,0.06,0.10,0.29,0.00,0.00,0.00,-16.63,-2.46,73,-1,0,-2,-2.5,-0.01,0.250,0.315,2.19,0,32
10.20,brake,249.78,0.22,0.123,1,-1.7,-3.5,0.0,0.0,4.97,-16.12,188,187,-1,-43.1,12.9,14.2,-4.5,0.10,0.05,0.16,0.00,0.00,0.00,-16.67,-2.60,73,-1,0,-2,-2.5,0.01,0.123,0.185,1.87,0,32
10.30,brake,250.01,-0.01,0.127,1,-1.2,-5.1,0.0,0.0,4.99,-16.09,188,187,-1,-43.0,13.2,10.6,-2.8,0.11,-0.02,0.03,0.00,0.00,0.00,-16.63,-2.69,73,-1,0,-2,-3.1,0.03,0.127,0.177,1.54,0,32
10.40,brake,250.17,-0.17,0.143,1,-0.2,-8.3,0.0,0.0,4.86,-15.70,187,184,-1,-43.0,13.4,7.0,-1.3,0.10,-0.04,0.00,0.00,0.00,0.00,-16.44,-2.86,73,-1,0,-1,-3.8,0.04,0.143,0.200,1.05,0,32
10.50,brake,250.26,-0.26,0.171,1,-0.2,-8.3,0.0,0.0,4.86,-15.70,187,184,-1,-42.9,13.6,3.5,0.1,0.09,-0.05,0.00,0.00,0.00,0.00,-16.17,-2.96,73,-1,0,-1,-3.8,0.06,0.171,0.226,0.39,0,32
10.60,brake,250.27,-0.27,0.205,1,0.3,-9.8,0.0,0.0,4.75,-15.43,186,184,-1,-42.8,13.8,0.1,1.4,0.08,-0.05,0.00,0.00,0.00,0.00,-15.86,-3.02,73,-1,0,-1,-4.0,0.07,0.205,0.257,-0.30,0,32
10.70,brake,250.20,-0.20,0.241,1,0.8,-11.4,0.0,0.0,4.63,-15.14,186,184,-1,-42.8,13.9,-3.1,2.5,0.06,-0.05,0.00,0.00,0.00,0.00,-15.53,-3.04,73,-1,0,-0,-4.0,0.07,0.242,0.285,-0.94,0,32
10.80,brake,250.08,-0.08,0.274,1,1.7,-14.3,0.0,0.0,4.31,-14.45,185,182,-1,-42.8,14.0,-6.2,3.4,0.04,-0.05,0.00,0.00,0.00,0.00,-15.17,-3.08,73,-1,0,-0,-3.3,0.07,0.274,0.310,-1.46,0,32
10.90,brake,249.96,0.04,0.303,1,1.7,-14.3,0.0,0.0,4.31,-14.45,185,182,-1,-42.7,14.1,-9.1,4.2,0.02,-0.04,0.00,0.00,0.00,0.00,-14.76,-3.08,73,-1,0,0,-3.3,0.07,0.303,0.327,-1.85,0,32
11.00,brake,249.78,0.22,0.326,1,2.5,-17.1,0.0,0.0,3.92,-13.55,184,182,-1,-42.8,14.0,-11.8,4.8,-0.00,-0.02,0.09,0.00,0.00,0.00,-14.31,-3.03,73,-1,0,0,-1.8,0.06,0.326,0.335,-2.09,0,32
11.10,brake,249.59,0.41,0.344,1,2.5,-17.1,0.0,0.0,3.92,-13.55,184,182,-1,-42.8,13.9,-14.4,5.3,-0.02,-0.01,0.18,0.00,0.00,0.00,-13.80,-2.95,73,-1,0,0,-1.8,0.05,0.344,0.353,-2.21,0,32
11.20,brake,249.29,0.71,0.363,1,3.2,-19.7,0.0,0.0,3.50,-12.43,184,182,-1,-42.8,13.8,-16.9,5.8,-0.03,0.01,0.26,0.00,0.00,0.00,-13.24,-2.86,73,-1,0,0,-0.1,0.03,0.363,0.378,-2.27,0,32
11.30,brake,249.19,0.81,0.373,1,3.5,-20.9,0.0,0.0,3.28,-11.77,183,182,-1,-42.9,13.6,-19.2,6.2,-0.03,0.02,0.33,0.00,0.00,0.00,-12.61,-2.75,73,-1,0,0,0.7,0.01,0.373,0.394,-2.24,0,32
11.40,brake,249.00,1.00,0.380,1,3.5,-20.9,0.0,0.0,3.28,-11.77,183,182,-1,-43.0,13.4,-21.3,6.6,-0.03,0.03,0.41,0.00,0.00,0.00,-11.93,-2.62,73,-1,0,0,0.7,-0.01,0.380,0.404,-2.10,0,32
11.50,brake,248.82,1.18,0.388,1,3.8,-22.0,0.0,0.0,3.08,-11.08,183,182,-1,-43.0,13.2,-23.5,6.9,-0.03,0.03,0.48,0.00,0.00,0.00,-11.22,-2.50,73,-1,0,0,1.4,-0.02,0.388,0.413,-1.98,0,32
11.60,brake,248.61,1.39,0.397,1,4.4,-24.0,0.0,0.0,2.66,-9.59,183,183,-1,-43.1,13.0,-25.5,7.4,-0.02,0.02,0.54,0.00,0.00,0.00,-10.49,-2.33,73,-1,0,-0,1.9,-0.04,0.398,0.417,-1.86,0,32
11.70,brake,248.46,1.54,0.405,1,4.7,-24.9,0.0,0.0,2.44,-8.81,183,183,-1,-43.1,12.9,-27.5,7.9,-0.01,0.01,0.61,0.00,0.00,0.00,-9.72,-2.15,73,-1,0,-0,1.3,-0.04,0.405,0.414,-1.72,0,32
11.80,brake,248.35,1.65,0.412,1,4.7,-24.9,0.0,0.0,2.44,-8.81,183,183,-1,-43.2,12.7,-29.6,8.5,0.01,-0.00,0.68,0.00,0.00,0.00,-8.93,-1.97,73,-1,0,-0,1.3,-0.04,0.412,0.418,-1.60,0,32
11.90,brake,248.21,1.79,0.420,1,4.9,-25.7,0.0,0.0,2.21,-7.98,183,183,-1,-43.2,12.7,-31.6,9.3,0.03,-0.02,0.75,0.00,0.00,0.00,-8.09,-1.78,73,-1,0,-1,0.5,-0.02,0.420,0.441,-1.46,0,32
12.00,brake,248.07,1.93,0.425,1,5.3,-27.1,0.0,0.0,1.66,-6.13,183,185,-1,-43.2,12.6,-33.7,10.3,0.05,-0.04,0.82,0.00,0.00,0.00,-7.18,-1.52,73,-1,0,-1,-0.7,-0.01,0.425,0.460,-1.25,0,32
12.10,brake,248.00,2.00,0.430,1,5.3,-27.1,0.0,0.0,1.66,-6.13,184,185,-1,-43.2,12.4,-35.6,11.2,0.06,-0.05,0.89,0.00,0.00,0.00,-6.22,-1.25,73,-1,0,-1,-0.7,0.00,0.430,0.473,-1.06,0,32
12.20,brake,247.89,2.11,0.439,1,5.5,-28.1,0.0,0.0,1.02,-4.17,184,185,-1,-43.3,12.1,-37.5,12.2,0.06,-0.06,0.95,0.00,0.00,0.00,-5.26,-0.98,73,-1,0,-1,-1.5,0.01,0.439,0.487,-0.94,0,32
12.30,brake,247.81,2.19,0.449,1,5.6,-28.4,0.0,0.0,0.65,-3.11,184,185,-1,-43.5,11.4,-39.2,13.1,0.07,-0.05,1.00,0.00,0.00,0.00,-4.23,-0.69,73,-1,0,-0,-1.7,0.02,0.449,0.495,-0.84,0,32
12.40,brake,247.75,2.25,0.458,1,5.6,-28.7,0.0,0.0,0.27,-2.02,185,186,-1,-37.5,8.0,-40.7,13.8,0.09,-0.13,1.00,0.00,0.00,0.00,-3.15,-0.38,73,-1,0,-0,-1.8,0.03,0.458,0.544,-0.75,0,32
12.50,align,247.69,2.31,0.320,1,5.6,-28.7,-5.1,29.2,0.27,-2.02,185,186,-1,-31.5,2.0,-41.9,14.4,0.14,-0.21,1.00,0.00,0.00,0.00,-2.03,-0.08,73,-1,0,-5,-1.8,-0.07,0.320,0.459,-0.67,0,32
12.60,align,247.63,2.37,0.320,1,5.6,-28.8,-5.1,29.3,-0.13,-0.86,186,186,-1,-25.5,0.6,-42.9,14.7,0.15,-0.27,1.00,0.00,0.00,0.00,-0.84,0.21,73,-1,0,-6,-1.7,-0.08,0.321,0.487,-0.58,0,32
12.70,align,247.55,2.45,0.329,1,5.5,-28.7,-5.1,29.3,-0.75,1.01,186,186,-1,-19.5,-0.2,-43.5,14.7,0.14,-0.31,1.00,0.00,0.00,0.00,0.24,0.45,73,-1,0,-6,-1.5,-0.09,0.330,0.510,-0.64,0,32
12.80,align,247.45,2.55,0.353,1,5.5,-28.7,-5.0,29.2,-0.75,1.01,186,185,-1,-14.6,-0.8,-43.6,14.4,0.12,-0.32,1.00,0.00,0.00,0.00,1.09,0.63,73,-1,0,-6,-1.5,-0.10,0.353,0.529,-0.98,0,32
12.90,align,247.31,2.69,0.379,1,5.3,-28.3,-4.9,29.0,-1.28,2.71,186,185,-1,-11.9,-1.4,-43.1,13.7,0.09,-0.28,1.00,0.00,0.00,0.00,1.96,0.81,73,-1,0,-6,-1.9,-0.10,0.379,0.527,-1.32,0,32
13.00,align,247.14,2.86,0.406,1,5.3,-28.3,-4.8,28.8,-1.28,2.71,187,185,-1,-9.1,-2.0,-41.9,12.6,0.06,-0.21,1.00,0.00,0.00,0.00,2.84,0.96,73,-1,0,-7,-1.9,-0.09,0.407,0.518,-1.66,0,32
13.10,align,246.90,3.10,0.432,1,5.0,-27.5,-4.6,28.4,-1.76,4.60,187,185,-1,-6.1,-2.5,-40.1,11.2,0.04,-0.14,1.00,0.00,0.00,0.00,3.79,1.10,73,-1,0,-7,-3.9,-0.08,0.433,0.505,-1.92,0,32
13.20,align,246.69,3.31,0.453,1,4.8,-27.0,-4.5,28.0,-1.95,5.60,186,180,-1,-2.9,-2.9,-37.7,9.7,0.01,-0.06,0.94,0.00,0.00,0.00,4.74,1.30,73,-1,0,-6,-5.4,-0.04,0.454,0.483,-2.09,0,32
13.30,align,246.48,3.52,0.467,1,4.6,-26.3,-4.3,27.5,-2.11,6.59,185,180,-1,0.4,-3.3,-34.6,8.2,-0.01,0.03,0.84,0.00,0.00,0.00,5.74,1.48,73,-1,0,-5,-6.9,0.01,0.467,0.482,-2.10,0,32
13.40,align,246.34,3.66,0.470,1,4.6,-26.3,-4.1,26.8,-2.11,6.59,184,180,-1,-0.2,-0.0,-31.2,6.7,-0.07,0.15,0.72,0.00,0.00,0.00,6.73,1.64,73,-1,0,-4,-6.9,0.06,0.470,0.558,-1.94,0,32
13.50,align,246.17,3.83,0.465,1,4.4,-25.6,-3.9,26.1,-2.22,7.51,183,180,-1,-0.2,-0.0,-27.5,5.3,-0.09,0.23,0.60,0.00,0.00,0.00,7.63,1.76,73,-1,0,-3,-8.2,0.09,0.465,0.594,-1.61,0,32
13.60,align,246.04,3.96,0.453,1,4.1,-24.8,-3.6,25.3,-2.27,8.27,182,173,-1,-0.2,-0.0,-23.9,4.1,-0.10,0.27,0.47,0.00,0.00,0.00,8.34,2.00,73,-1,0,-2,-9.1,0.14,0.453,0.600,-1.18,0,32
13.70,align,245.97,4.03,0.434,1,3.9,-23.9,-3.4,24.4,-2.27,8.83,181,173,-1,-0.2,-0.0,-20.6,3.0,-0.09,0.26,0.36,0.00,0.00,0.00,8.85,2.18,73,-1,0,-1,-9.3,0.18,0.435,0.576,-0.66,0,32
13.80,align,245.94,4.06,0.412,1,3.5,-22.1,-3.2,23.5,-2.11,9.38,179,173,-1,-0.2,-0.0,-17.9,2.2,-0.07,0.22,0.27,0.00,0.00,0.00,9.17,2.30,73,-1,0,1,-7.4,0.19,0.413,0.530,-0.12,0,32
13.90,align,245.98,4.02,0.390,1,3.3,-21.1,-3.0,22.6,-2.01,9.47,178,173,-1,-0.2,-0.0,-15.9,1.6,-0.05,0.14,0.20,0.00,0.00,0.00,9.32,2.36,73,-1,0,2,-5.5,0.18,0.391,0.470,0.36,0,32
14.00,align,246.07,3.93,0.367,1,3.3,-21.1,-2.8,21.6,-2.01,9.47,177,170,-1,-0.2,-0.0,-14.5,1.2,-0.03,0.06,0.15,0.00,0.00,0.00,9.36,2.49,73,-1,0,3,-5.5,0.17,0.367,0.403,0.84,0,32
14.10,align,246.17,3.83,0.345,1,3.1,-20.2,-2.6,20.7,-1.90,9.51,176,170,-1,-0.2,-0.0,-13.8,1.0,-0.01,-0.02,0.13,0.00,0.00,0.00,9.35,2.58,73,-1,0,4,-3.2,0.15,0.346,0.357,1.24,0,32
14.20,align,246.33,3.67,0.326,1,2.9,-19.2,-2.4,19.7,-1.80,9.53,175,170,-1,-0.2,-0.0,-13.4,1.0,0.02,-0.09,0.12,0.00,0.00,0.00,9.33,2.64,73,-1,0,5,-1.0,0.12,0.327,0.368,1.55,0,32
14.30,align,246.56,3.44,0.310,1,2.6,-17.3,-2.2,18.8,-1.63,9.62,174,170,-1,-0.2,-0.0,-13.4,1.1,0.03,-0.13,0.11,0.00,0.00,0.00,9.33,2.69,73,-1,0,6,2.6,0.10,0.310,0.374,1.77,0,32
14.40,align,246.70,3.30,0.297,1,2.6,-17.3,-2.1,17.8,-1.63,9.62,173,170,-1,-0.2,-0.0,-13.4,1.2,0.04,-0.14,0.12,0.00,0.00,0.00,9.36,2.73,73,-1,0,7,2.6,0.08,0.297,0.369,1.93,0,32
14.50,align,246.90,3.10,0.289,1,2.4,-16.4,-1.9,16.9,-1.57,9.70,173,170,-1,-0.2,-0.0,-13.4,1.2,0.03,-0.13,0.11,0.00,0.00,0.00,9.42,2.78,73,-1,0,7,4.0,0.07,0.289,0.356,1.98,0,32
14.60,align,247.14,2.86,0.283,1,2.1,-14.4,-1.7,15.9,-1.49,9.88,172,170,-1,-0.2,-0.0,-13.2,1.2,0.03,-0.11,0.11,0.00,0.00,0.00,9.49,2.83,73,-1,0,8,6.0,0.05,0.283,0.338,1.95,0,32
14.70,align,247.27,2.73,0.284,1,2.1,-14.4,-1.6,14.9,-1.49,9.88,172,170,-1,-0.2,-0.0,-12.8,1.2,0.02,-0.08,0.09,0.00,0.00,0.00,9.57,2.88,73,-1,0,8,6.0,0.04,0.284,0.322,1.86,0,32
14.80,align,247.43,2.57,0.286,1,1.9,-13.4,-1.4,13.9,-1.46,9.97,172,172,-1,-0.2,-0.0,-12.2,1.1,0.01,-0.04,0.07,0.00,0.00,0.00,9.66,2.86,73,-1,0,8,6.5,0.03,0.286,0.306,1.73,0,32
14.90,align,247.64,2.36,0.287,1,1.7,-11.4,-1.3,12.9,-1.42,10.08,172,172,-1,-0.2,-0.0,-11.5,0.9,-0.00,-0.01,0.05,0.00,0.00,0.00,9.73,2.85,73,-1,0,8,7.4,0.02,0.287,0.292,1.57,0,32
15.00,align,247.70,2.30,0.294,1,1.7,-11.4,-1.2,11.9,-1.42,10.08,172,172,-1,-0.2,-0.0,-10.6,0.7,-0.01,0.01,0.02,0.00,0.00,0.00,9.78,2.83,73,-1,0,8,7.4,0.01,0.294,0.301,1.41,0,32
15.10,align,247.85,2.15,0.294,1,1.4,-9.4,-1.0,10.9,-1.36,10.12,172,172,-1,-0.2,-0.0,-9.8,0.5,-0.01,0.02,0.00,0.00,0.00,0.00,9.81,2.80,73,-1,0,8,7.7,0.01,0.294,0.309,1.31,0,32
15.20,align,247.96,2.04,0.293,1,1.2,-8.4,-0.9,9.9,-1.33,10.10,172,175,-1,-0.2,-0.0,-8.9,0.3,-0.01,0.03,0.00,0.00,0.00,0.00,9.85,2.69,73,-1,0,8,7.5,-0.00,0.293,0.311,1.26,0,32
15.30,align,248.04,1.96,0.293,1,1.2,-8.4,-0.7,8.9,-1.33,10.10,173,175,-1,-0.2,-0.0,-8.1,0.1,-0.01,0.03,0.00,0.00,0.00,0.00,9.85,2.59,73,-1,0,7,7.5,-0.01,0.293,0.311,1.22,0,32
15.40,align,248.20,1.80,0.291,1,1.0,-6.3,-0.6,7.8,-1.27,10.01,173,175,-1,-0.2,-0.0,-7.3,-0.0,-0.01,0.03,0.00,0.00,0.00,0.00,9.84,2.50,73,-1,0,7,7.0,-0.01,0.291,0.309,1.18,0,32
15.50,align,248.25,1.75,0.291,1,0.9,-5.3,-0.5,6.8,-1.24,9.93,173,175,-1,-0.2,-0.0,-6.6,-0.2,-0.01,0.03,0.00,0.00,0.00,0.00,9.79,2.41,73,-1,0,7,6.5,-0.01,0.291,0.308,1.14,0,32
15.60,align,248.35,1.65,0.290,1,0.9,-5.3,-0.4,5.8,-1.24,9.93,174,178,-1,-0.2,-0.0,-5.9,-0.3,-0.01,0.03,0.00,0.00,0.00,0.00,9.75,2.25,73,-1,0,6,6.5,-0.01,0.290,0.304,1.10,0,32
15.70,align,248.45,1.55,0.288,1,0.7,-4.4,-0.2,4.9,-1.21,9.83,175,178,-1,-0.2,-0.0,-5.4,-0.4,-0.01,0.02,0.00,0.00,0.00,0.00,9.68,2.12,73,-1,0,5,5.9,-0.01,0.288,0.299,1.06,0,32
15.80,align,248.56,1.44,0.287,1,0.5,-2.4,-0.1,3.9,-1.14,9.61,175,178,-1,-0.2,-0.0,-4.9,-0.5,-0.00,0.01,0.00,0.00,0.00,0.00,9.59,1.99,73,-1,0,5,4.7,-0.01,0.287,0.293,1.03,0,32
15.90,align,248.65,1.35,0.286,1,0.4,-1.5,-0.0,2.9,-1.11,9.50,176,178,-1,-0.2,-0.0,-4.5,-0.5,-0.00,0.00,0.00,0.00,0.00,0.00,9.50,1.88,73,-1,0,4,4.4,-0.00,0.286,0.288,0.99,0,32
16.00,align,248.72,1.28,0.285,1,0.4,-1.5,0.1,2.0,-1.11,9.50,176,180,-1,-0.2,-0.0,-4.1,-0.6,0.00,-0.00,0.00,0.00,0.00,0.00,9.41,1.74,73,-1,0,4,4.4,-0.01,0.285,0.287,0.95,0,32
16.10,align,248.83,1.17,0.284,1,0.2,0.4,0.2,1.0,-1.05,9.27,177,180,-1,-0.2,-0.0,-3.9,-0.6,0.00,-0.01,0.00,0.00,0.00,0.00,9.31,1.61,73,-1,0,3,3.7,-0.02,0.284,0.289,0.92,0,32
16.20,align,248.89,1.11,0.283,1,0.2,0.4,0.3,0.1,-1.05,9.27,177,180,-1,-0.2,-0.0,-3.6,-0.6,0.01,-0.02,0.00,0.00,0.00,0.00,9.21,1.50,73,-1,0,3,3.7,-0.02,0.283,0.293,0.88,0,32
16.30,align,248.99,1.01,0.282,1,-0.0,2.2,0.4,-0.8,-0.99,9.03,178,180,-1,-0.2,-0.0,-3.5,-0.6,0.01,-0.02,0.00,0.00,0.00,0.00,9.10,1.40,73,-1,0,2,3.2,-0.02,0.282,0.295,0.84,0,32
16.40,align,249.05,0.95,0.282,1,-0.0,2.2,0.5,-1.7,-0.99,9.03,178,181,-1,-0.2,-0.0,-3.4,-0.5,0.01,-0.03,0.00,0.00,0.00,0.00,8.99,1.28,73,-1,0,2,3.2,-0.03,0.282,0.298,0.81,0,32
16.50,align,249.12,0.88,0.281,1,-0.1,3.1,0.6,-2.6,-0.96,8.91,179,181,-1,-0.2,-0.0,-3.3,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,8.89,1.17,73,-1,0,1,3.1,-0.03,0.281,0.302,0.77,0,32
16.60,align,249.19,0.81,0.282,1,-0.2,4.0,0.7,-3.5,-0.94,8.79,179,181,-1,-0.2,-0.0,-3.3,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,8.78,1.08,73,-1,0,1,2.8,-0.04,0.282,0.303,0.71,0,32
16.70,align,249.26,0.74,0.285,1,-0.4,5.7,0.8,-4.4,-0.89,8.58,179,181,-1,-0.2,-0.0,-3.2,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,8.67,1.01,73,-1,0,1,2.1,-0.04,0.285,0.303,0.61,0,32
16.80,align,249.31,0.69,0.288,1,-0.5,6.6,0.9,-5.2,-0.87,8.47,180,182,-1,-0.2,-0.0,-3.1,-0.5,0.00,-0.03,0.00,0.00,0.00,0.00,8.57,0.92,73,-1,0,0,1.5,-0.04,0.288,0.303,0.50,0,32
16.90,align,249.34,0.66,0.292,1,-0.6,7.4,1.0,-6.1,-0.84,8.38,180,182,-1,-0.2,-0.0,-3.0,-0.6,-0.00,-0.03,0.00,0.00,0.00,0.00,8.48,0.84,73,-1,0,-0,1.1,-0.03,0.292,0.305,0.40,0,32
17.00,align,249.36,0.64,0.296,1,-0.6,8.3,1.1,-6.9,-0.82,8.28,181,182,-1,-0.2,-0.0,-2.9,-0.6,-0.00,-0.03,0.00,0.00,0.00,0.00,8.38,0.77,73,-1,0,-1,0.4,-0.03,0.296,0.308,0.33,0,32
17.10,align,249.39,0.61,0.296,1,-0.7,9.1,1.1,-7.8,-0.80,8.19,181,182,-1,-0.2,-0.0,-2.8,-0.7,-0.00,-0.03,0.00,0.00,0.00,0.00,8.29,0.71,73,-1,0,-1,-0.0,-0.02,0.296,0.308,0.29,0,32
17.20,align,249.41,0.59,0.298,1,-0.7,9.1,1.2,-8.6,-0.80,8.19,181,183,-1,-0.2,-0.0,-2.7,-0.7,0.00,-0.03,0.00,0.00,0.00,0.00,8.20,0.64,73,-1,0,-1,-0.0,-0.02,0.298,0.309,0.26,0,32
17.30,align,249.43,0.57,0.299,1,-0.9,10.7,1.3,-9.4,-0.75,8.00,181,183,-1,-0.2,-0.0,-2.6,-0.7,0.00,-0.03,0.00,0.00,0.00,0.00,8.11,0.59,73,-1,0,-1,-1.1,-0.02,0.299,0.311,0.23,0,32
17.40,align,249.45,0.55,0.300,1,-0.9,11.5,1.4,-10.2,-0.72,7.91,181,183,-1,-0.2,-0.0,-2.5,-0.7,0.00,-0.03,0.00,0.00,0.00,0.00,8.02,0.54,73,-1,0,-1,-1.6,-0.01,0.300,0.313,0.20,0,32
17.50,align,249.47,0.53,0.302,1,-1.0,12.3,1.4,-11.0,-0.70,7.81,182,183,-1,-0.2,-0.0,-2.4,-0.7,0.01,-0.03,0.00,0.00,0.00,0.00,7.92,0.50,73,-1,0,-2,-2.0,-0.00,0.302,0.315,0.16,0,32
17.60,align,249.47,0.53,0.303,1,-1.0,12.3,1.5,-11.8,-0.70,7.81,182,182,-1,-0.2,-0.0,-2.3,-0.7,0.01,-0.03,0.00,0.00,0.00,0.00,7.83,0.47,73,-1,0,-2,-2.0,0.01,0.303,0.317,0.13,0,32
17.70,align,249.48,0.52,0.305,1,-1.1,13.0,1.6,-12.5,-0.68,7.71,182,182,-1,-0.2,-0.0,-2.2,-0.6,0.01,-0.03,0.00,0.00,0.00,0.00,7.73,0.44,73,-1,0,-2,-2.2,0.01,0.305,0.321,0.10,0,32
17.80,align,249.49,0.51,0.307,1,-1.2,13.8,1.7,-13.3,-0.65,7.60,182,182,-1,-0.2,-0.0,-2.2,-0.6,0.01,-0.03,0.00,0.00,0.00,0.00,7.62,0.42,73,-1,0,-2,-2.1,0.01,0.307,0.325,0.07,0,32
17.90,align,249.49,0.51,0.309,1,-1.2,14.6,1.7,-14.1,-0.63,7.50,182,182,-1,-0.2,-0.0,-2.1,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,7.51,0.39,73,-1,0,-2,-2.4,0.01,0.309,0.329,0.04,0,32
18.00,align,249.49,0.51,0.311,1,-1.3,16.0,1.8,-14.8,-0.59,7.29,182,181,-1,-0.2,-0.0,-2.2,-0.5,0.02,-0.04,0.00,0.00,0.00,0.00,7.41,0.39,73,-1,0,-2,-2.0,0.01,0.311,0.334,0.01,0,32
18.10,align,249.49,0.51,0.313,1,-1.3,16.0,1.8,-15.5,-0.59,7.29,182,181,-1,-0.2,-0.0,-2.2,-0.4,0.02,-0.04,0.00,0.00,0.00,0.00,7.31,0.39,73,-1,0,-2,-2.0,0.01,0.313,0.338,-0.02,0,32
18.20,align,249.48,0.52,0.314,1,-1.5,17.5,1.9,-16.3,-0.56,7.13,182,181,-1,-0.2,-0.0,-2.2,-0.3,0.02,-0.04,0.00,0.00,0.00,0.00,7.22,0.38,73,-1,0,-2,-1.7,0.01,0.314,0.336,-0.03,0,32
18.30,align,249.48,0.52,0.313,1,-1.5,17.5,2.0,-17.0,-0.56,7.13,181,181,-1,-0.2,-0.0,-2.1,-0.3,0.01,-0.03,0.00,0.00,0.00,0.00,7.14,0.37,73,-1,0,-1,-1.7,0.00,0.313,0.329,0.01,0,32
18.40,align,249.49,0.51,0.311,1,-1.5,18.2,2.0,-17.7,-0.54,7.06,181,180,-1,-0.2,-0.0,-2.0,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,7.07,0.38,73,-1,0,-1,-1.4,0.00,0.311,0.321,0.04,0,32
18.50,align,249.49,0.51,0.311,1,-1.6,18.9,2.1,-18.4,-0.53,6.99,181,180,-1,-0.2,-0.0,-1.8,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,7.00,0.38,73,-1,0,-1,-1.3,0.00,0.311,0.318,0.05,0,32
18.60,align,249.49,0.51,0.313,1,-1.6,19.6,2.1,-19.1,-0.51,6.90,181,180,-1,-0.2,-0.0,-1.6,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,6.91,0.38,73,-1,0,-1,-1.3,0.00,0.313,0.320,0.02,0,32
18.70,align,249.48,0.52,0.316,1,-1.7,20.2,2.2,-19.7,-0.49,6.80,181,180,-1,-0.2,-0.0,-1.4,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,6.81,0.38,73,-1,0,-1,-1.2,0.00,0.316,0.323,-0.01,0,32
18.80,align,249.47,0.53,0.318,1,-1.8,21.6,2.2,-20.4,-0.46,6.60,181,180,-1,-0.2,-0.0,-1.3,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,6.71,0.39,73,-1,0,-1,-1.0,0.01,0.318,0.326,-0.04,0,32
18.90,align,249.46,0.54,0.320,1,-1.8,21.6,2.3,-21.1,-0.46,6.60,181,180,-1,-0.2,-0.0,-1.1,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,6.60,0.39,73,-1,0,-1,-1.0,0.01,0.320,0.331,-0.07,0,32
19.00,align,249.45,0.55,0.323,1,-1.8,22.2,2.3,-21.7,-0.45,6.49,181,180,-1,-0.2,-0.0,-1.0,-0.2,0.02,-0.02,0.00,0.00,0.00,0.00,6.49,0.39,73,-1,0,-1,-1.1,0.01,0.323,0.336,-0.10,0,32
19.10,align,249.43,0.57,0.326,1,-1.9,23.5,2.3,-22.4,-0.43,6.27,180,180,-1,-0.2,-0.0,-1.0,-0.2,0.02,-0.02,0.00,0.00,0.00,0.00,6.38,0.39,73,-1,0,-0,-1.0,0.01,0.326,0.341,-0.13,0,32
19.20,align,249.42,0.58,0.327,1,-1.9,24.1,2.4,-23.0,-0.41,6.17,180,179,-1,-0.2,-0.0,-0.9,-0.1,0.02,-0.02,0.00,0.00,0.00,0.00,6.28,0.39,73,-1,0,-0,-0.9,0.01,0.327,0.342,-0.14,0,32
19.30,align,249.41,0.59,0.326,1,-1.9,24.1,2.4,-23.6,-0.41,6.17,180,179,-1,-0.2,-0.0,-0.9,-0.1,0.01,-0.02,0.00,0.00,0.00,0.00,6.17,0.40,73,-1,0,-0,-0.9,0.01,0.326,0.339,-0.10,0,32
19.40,align,249.40,0.60,0.325,1,-2.0,24.7,2.5,-24.2,-0.40,6.06,180,179,-1,-0.2,-0.0,-0.8,-0.1,0.01,-0.02,0.00,0.00,0.00,0.00,6.06,0.40,73,-1,0,-0,-0.3,0.01,0.325,0.335,-0.07,0,32
