t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers,chg,nav1,nav0,nav2,trihdg,trires,aimq
55.60,land,350.72,-0.72,0.291,1,1213.3,1929.3,-8.8,57.2,-15.60,8.35,125,138,-1,-20.1,-38.0,-0.8,-50.5,-0.18,-0.10,1.00,0.00,0.00,0.00,-8.12,15.72,100,-1,0,-19,-15.9,-0.05,0.291,0.401,-0.82,0,22,0,131.6,309.9,226.7,125.8,0.00,0
56.30,land,349.15,0.85,0.433,1,1204.7,1932.7,-0.2,53.8,-9.10,2.46,141,131,-1,-20.4,-10.9,-25.7,-40.0,0.11,-0.11,1.00,0.00,0.00,0.00,-3.82,8.62,100,-1,0,-16,-27.4,0.22,0.434,0.520,-3.06,0,22,0,138.6,321.7,221.9,125.8,0.00,0
57.50,land,347.30,2.70,0.319,1,1200.4,1931.5,4.1,55.0,-0.26,-3.30,118,106,-1,-19.8,20.0,-21.2,-9.3,0.07,-0.12,0.43,0.00,0.00,0.00,-1.79,-2.78,100,-1,0,6,-2.9,0.18,0.319,0.396,-0.05,0,22,0,163.7,347.7,216.6,106.8,0.00,0
58.70,land,347.00,3.00,0.315,1,1204.1,1928.9,0.9,57.6,5.01,0.40,108,113,-1,4.8,20.6,-15.7,12.9,-0.02,0.03,0.33,0.00,0.00,0.00,4.58,-1.53,100,-1,0,17,23.1,-0.11,0.315,0.337,0.01,0,22,0,157.2,18.7,141.1,113.2,0.00,0
59.90,land,346.96,3.04,0.315,1,1208.7,1931.6,-4.2,54.9,2.46,4.17,137,146,-1,-2.5,16.1,-1.2,23.2,0.03,0.13,0.44,0.00,0.00,0.00,4.72,1.09,100,-1,0,-12,-0.6,-0.23,0.316,0.377,-0.05,0,22,0,124.5,27.7,160.2,142.4,0.00,0
61.10,land,347.22,2.78,0.300,1,1208.5,1938.2,-4.0,48.3,-2.02,6.64,138,131,-1,-6.6,1.2,-3.0,16.2,0.01,-0.10,0.21,0.00,0.00,0.00,3.55,5.96,100,-1,0,-13,-20.4,0.15,0.301,0.344,0.21,0,22,0,138.6,18.7,159.0,129.8,0.00,0
62.30,land,347.77,2.23,0.287,1,1205.9,1948.7,-1.6,38.7,-1.49,8.96,117,112,-1,-2.9,-3.6,-5.5,6.0,-0.04,-0.02,0.00,0.00,0.00,0.00,2.63,8.62,99,-1,0,7,3.9,0.10,0.287,0.312,0.35,0,22,0,157.9,10.7,155.1,111.9,0.00,0
63.50,land,348.39,1.61,0.278,1,1204.7,1959.5,-0.3,27.9,-0.70,8.88,117,119,-1,1.6,-9.1,-2.1,0.2,-0.01,0.00,0.00,0.00,0.00,0.00,3.38,8.34,99,-1,0,7,9.2,-0.04,0.278,0.282,0.33,0,22,0,150.7,3.4,173.9,119.3,0.00,0
64.70,land,348.81,1.19,0.282,1,1204.2,1969.4,0.3,17.8,-0.22,7.51,126,129,-1,5.4,-9.7,1.9,-5.0,-0.02,0.01,0.00,0.00,0.00,0.00,4.28,6.34,99,-1,0,-1,0.8,-0.06,0.282,0.294,0.11,0,22,0,140.9,355.6,185.4,129.0,0.00,0
65.90,land,349.08,0.92,0.120,1,1204.2,1977.0,0.3,10.1,0.09,5.19,128,128,-1,5.2,-7.1,5.1,-7.1,-0.00,0.01,0.00,0.00,0.00,0.00,3.34,4.08,99,-1,0,-4,-3.0,-0.02,0.120,0.127,0.08,0,22,0,141.7,349.5,193.2,128.0,0.00,0
67.10,land,342.85,7.15,0.120,1,1204.3,1982.5,0.2,4.4,0.04,4.09,125,125,-1,5.1,-7.6,7.3,-7.4,-0.01,0.02,0.01,0.00,0.00,0.00,2.48,3.36,99,-1,0,-1,-2.3,0.03,0.120,0.132,-9.06,0,22,0,145.5,348.2,196.9,124.2,0.00,0
68.30,land,326.24,23.76,0.120,1,1204.2,1986.7,0.3,0.1,-0.09,3.03,122,122,-1,4.0,-7.7,7.5,-8.1,-0.01,0.02,0.03,0.00,0.00,0.00,1.59,2.69,99,-1,0,2,-0.8,0.06,0.120,0.131,-17.43,0,22,0,147.9,347.4,199.6,121.8,0.00,0
69.50,land,300.21,49.79,0.120,1,1204.0,1989.6,0.5,-3.1,-0.18,2.20,121,122,-1,3.1,-7.5,6.4,-8.2,-0.01,0.01,0.01,0.00,0.00,0.00,0.99,1.97,99,-1,0,3,0.9,0.05,0.120,0.126,-24.87,0,22,0,148.1,347.7,199.3,121.6,0.00,0
70.70,land,265.93,84.07,0.120,1,1203.8,1992.1,0.7,-5.4,-0.18,1.67,122,123,-1,3.3,-7.7,5.2,-8.3,-0.01,0.01,0.00,0.00,0.00,0.00,0.79,1.58,99,-1,0,2,0.5,0.03,0.120,0.126,-31.31,0,22,0,146.8,348.3,197.6,122.8,0.00,0
71.90,land,224.49,125.51,0.120,1,1203.6,1993.9,0.9,-7.3,-0.18,1.49,123,124,-1,3.6,-8.2,4.7,-8.9,-0.02,0.01,0.00,0.00,0.00,0.00,0.68,1.34,99,-1,0,1,0.6,0.01,0.120,0.132,-36.94,0,22,0,146.0,348.2,197.2,123.6,0.00,0
73.10,land,176.94,173.06,0.120,1,1203.4,1995.6,1.1,-9.1,-0.18,1.58,124,125,-1,4.4,-8.4,4.1,-9.6,-0.02,-0.01,0.01,0.00,0.00,0.00,0.74,1.41,99,-1,0,0,0.3,0.00,0.120,0.134,-41.61,0,22,0,145.3,347.6,197.6,124.1,0.00,0
74.30,land,127.23,222.77,0.477,1,1203.2,1997.2,1.3,-10.7,-0.09,0.53,125,125,-1,3.5,-7.7,4.7,-8.5,-0.00,0.02,0.00,0.00,0.00,0.00,0.23,0.48,99,-1,0,-0,0.2,-0.01,0.477,0.486,-37.88,0,22,0,145.1,348.1,196.7,124.5,0.00,0
75.50,land,91.30,258.70,0.487,1,1203.4,1996.2,1.1,-9.7,0.26,-1.85,125,125,-1,0.1,-0.8,3.9,-5.6,0.01,0.02,0.00,0.00,0.00,0.00,-0.83,-1.67,99,-1,0,-0,-1.0,0.02,0.487,0.496,-23.93,0,22,0,145.2,350.0,194.2,124.5,0.00,0
76.70,land,72.51,277.49,0.120,1,1203.5,1993.6,1.0,-7.1,0.78,1.90,124,124,-1,3.2,-4.3,-1.1,0.9,0.38,-0.47,0.00,0.00,0.00,0.00,1.71,1.13,99,-1,1,0,0.9,-0.01,0.120,0.240,-1.65,0,22,0,145.9,356.2,185.6,124.1,0.00,0
77.90,land,72.75,277.25,0.120,1,1203.9,1995.4,0.6,-8.9,0.09,0.64,124,124,-1,3.9,-6.8,-6.1,6.1,0.01,0.02,0.00,0.00,0.00,0.00,0.43,0.48,99,-1,0,1,0.4,0.01,0.120,0.131,-0.43,0,22,0,145.6,13.3,160.9,124.1,0.00,0
79.10,land,72.51,277.49,0.120,1,1203.8,1995.2,0.7,-8.7,0.00,0.03,125,125,-1,2.6,-5.4,-0.1,0.1,0.05,-0.01,0.00,0.00,0.00,0.00,0.02,0.03,99,-1,0,0,0.0,-0.00,0.120,0.144,-0.05,0,22,0,145.4,359.2,181.2,124.6,0.00,0
79.70,touchdown,72.50,277.50,0.000,1,1203.8,1995.2,0.7,-8.7,0.00,0.00,125,125,-1,2.6,-5.4,-0.0,0.0,0.07,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,-0,0.0,-0.02,0.000,0.000,0.00,0,22,0,145.4,0.0,180.0,124.6,0.00,0
80.30,touchdown,72.50,277.50,0.000,1,1203.8,1995.2,0.7,-8.7,0.00,0.00,125,125,-1,2.6,-5.4,-0.0,0.0,0.07,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,-0,0.0,-0.00,0.000,0.000,0.00,0,22,0,145.4,0.0,180.0,124.6,0.00,0
81.50,touchdown,72.50,277.50,0.000,1,1203.8,1995.2,0.7,-8.7,0.00,0.00,125,125,-1,2.7,-5.5,-0.0,0.0,0.08,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,-0,0.0,-0.00,0.000,0.000,0.00,0,22,0,145.4,0.0,180.0,124.6,0.00,0
82.70,touchdown,72.50,277.50,0.000,1,1203.8,1995.2,0.7,-8.7,0.00,0.00,125,125,-1,2.7,-5.6,-0.0,0.0,0.09,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,99,-1,1,-0,0.0,-0.00,0.000,0.000,0.00,0,22,0,145.4,0.0,180.0,124.6,0.00,0
82.80,end:ok:control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
