t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
42.00,align,250.02,-0.02,0.260,1,-0.5,4.2,0.5,-4.3,-0.20,-1.18,180,180,-1,0.5,0.1,-0.2,0.9,-0.00,0.01,0.00,0.00,0.00,0.00,-1.23,0.19,52,-1,0,-0,-0.5,0.01,0.260,0.266,-0.00,0
42.10,align,250.01,-0.01,0.262,1,-0.5,4.2,0.5,-4.2,-0.20,-1.18,180,180,-1,0.5,0.0,-0.0,0.9,0.01,0.03,0.00,0.00,0.00,0.00,-1.18,0.21,52,-1,0,-0,-0.5,0.01,0.262,0.277,-0.04,0
42.20,align,250.00,0.00,0.266,1,-0.6,4.1,0.6,-4.1,-0.22,-1.15,180,180,-1,0.6,-0.0,0.3,0.9,0.02,0.03,0.00,0.00,0.00,0.00,-1.15,0.22,52,-1,0,-0,-0.5,0.01,0.266,0.287,-0.10,0
42.30,align,249.98,0.02,0.270,1,-0.6,3.9,0.6,-4.0,-0.24,-1.10,180,180,-1,0.6,-0.1,0.4,0.9,0.02,0.02,0.00,0.00,0.00,0.00,-1.12,0.23,52,-1,0,-0,-0.5,0.01,0.270,0.288,-0.16,0
42.40,align,249.97,0.03,0.268,1,-0.6,3.8,0.6,-3.9,-0.26,-1.09,180,180,-1,0.6,-0.1,0.4,1.0,0.03,-0.00,0.00,0.00,0.00,0.00,-1.10,0.24,52,-1,0,-0,-0.2,0.01,0.268,0.281,-0.11,0
42.50,align,249.97,0.03,0.264,1,-0.6,3.8,0.6,-3.8,-0.26,-1.09,180,180,-1,0.6,-0.2,0.3,1.1,0.03,-0.02,0.00,0.00,0.00,0.00,-1.09,0.26,52,-1,0,-0,-0.2,0.00,0.264,0.284,-0.04,0
42.60,align,249.98,0.02,0.259,1,-0.7,3.5,0.7,-3.7,-0.29,-1.06,180,180,-1,0.5,-0.3,0.1,1.0,0.01,-0.03,0.00,0.00,0.00,0.00,-1.07,0.27,52,-1,0,-0,0.0,-0.00,0.259,0.276,0.06,0
42.70,align,249.99,0.01,0.258,1,-0.7,3.5,0.7,-3.5,-0.29,-1.06,180,180,-1,0.5,-0.3,-0.0,0.9,0.00,-0.03,0.00,0.00,0.00,0.00,-1.06,0.29,52,-1,0,-0,0.0,-0.00,0.258,0.269,0.08,0
42.80,align,250.00,0.00,0.259,1,-0.7,3.3,0.7,-3.4,-0.31,-1.01,180,180,-1,0.5,-0.4,-0.1,0.7,-0.01,-0.02,0.00,0.00,0.00,0.00,-1.03,0.30,52,-1,0,-0,0.1,-0.00,0.259,0.270,0.04,0
42.90,align,250.00,0.00,0.259,1,-0.7,3.3,0.7,-3.3,-0.31,-1.01,180,180,-1,0.5,-0.4,-0.0,0.6,-0.01,0.00,0.00,0.00,0.00,0.00,-1.01,0.31,52,-1,0,-0,0.1,-0.00,0.259,0.263,0.03,0
43.00,align,250.00,0.00,0.259,1,-0.8,3.2,0.8,-3.2,-0.31,-0.99,180,180,-1,0.5,-0.5,0.1,0.5,0.00,0.02,0.00,0.00,0.00,0.00,-0.99,0.31,52,-1,0,-0,0.2,-0.00,0.259,0.266,0.05,0
43.10,align,249.99,0.01,0.262,1,-0.8,3.1,0.8,-3.1,-0.31,-0.95,180,180,-1,0.5,-0.5,0.3,0.4,0.01,0.02,0.00,0.00,0.00,0.00,-0.97,0.31,52,-1,0,-0,0.2,-0.00,0.262,0.275,-0.02,0
43.20,align,249.97,0.03,0.269,1,-0.8,3.1,0.8,-3.1,-0.31,-0.95,180,180,-1,0.5,-0.5,0.4,0.4,0.01,0.02,0.00,0.00,0.00,0.00,-0.95,0.31,52,-1,0,-0,0.2,-0.00,0.269,0.283,-0.14,0
43.30,align,249.95,0.05,0.272,1,-0.9,3.0,0.9,-3.0,-0.31,-0.94,180,180,-1,0.5,-0.5,0.5,0.4,0.02,0.01,0.00,0.00,0.00,0.00,-0.94,0.31,52,-1,0,-0,0.2,-0.00,0.272,0.282,-0.19,0
43.40,align,249.94,0.06,0.271,1,-0.9,2.8,0.9,-2.9,-0.32,-0.91,180,180,-1,0.5,-0.5,0.4,0.5,0.02,-0.02,0.00,0.00,0.00,0.00,-0.92,0.31,52,-1,0,-0,0.2,-0.01,0.271,0.287,-0.14,0
43.50,align,249.94,0.06,0.267,1,-0.9,2.8,0.9,-2.8,-0.32,-0.91,180,180,-1,0.5,-0.6,0.2,0.5,0.02,-0.04,0.00,0.00,0.00,0.00,-0.91,0.32,52,-1,0,-0,0.2,-0.00,0.267,0.290,-0.07,0
43.60,align,249.95,0.05,0.260,1,-1.0,2.6,1.0,-2.7,-0.32,-0.87,180,180,-1,0.5,-0.6,-0.0,0.4,0.01,-0.04,0.00,0.00,0.00,0.00,-0.90,0.32,52,-1,0,-0,0.1,-0.00,0.260,0.281,0.06,0
43.70,align,249.98,0.02,0.255,1,-1.0,2.5,1.0,-2.6,-0.32,-0.83,180,180,-1,0.5,-0.6,-0.1,0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.87,0.32,52,-1,0,-0,0.2,-0.00,0.255,0.267,0.16,0
43.80,align,249.99,0.01,0.252,1,-1.0,2.5,1.0,-2.5,-0.32,-0.83,180,180,-1,0.5,-0.7,0.0,0.4,0.02,0.01,0.00,0.00,0.00,0.00,-0.83,0.32,52,-1,0,-0,0.2,-0.01,0.252,0.264,0.20,0
43.90,align,250.01,-0.01,0.250,1,-1.1,2.4,1.1,-2.4,-0.32,-0.76,180,180,-1,0.6,-0.7,0.3,0.4,0.01,0.04,0.00,0.00,0.00,0.00,-0.79,0.32,52,-1,0,-0,0.2,-0.01,0.250,0.272,0.21,0
44.00,align,250.01,-0.01,0.253,1,-1.1,2.4,1.1,-2.4,-0.32,-0.76,180,180,-1,0.7,-0.7,0.7,0.4,0.01,0.05,0.00,0.00,0.00,0.00,-0.76,0.32,52,-1,0,-0,0.2,-0.01,0.253,0.279,0.14,0
44.10,align,250.01,-0.01,0.258,1,-1.1,2.3,1.1,-2.3,-0.32,-0.75,180,180,-1,0.6,-0.7,1.0,0.3,0.01,0.04,0.00,0.00,0.00,0.00,-0.75,0.32,52,-1,0,-0,0.2,-0.01,0.258,0.280,0.06,0
44.20,align,250.01,-0.01,0.258,1,-1.2,2.2,1.2,-2.2,-0.32,-0.76,180,180,-1,0.6,-0.7,1.1,0.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.76,0.32,52,-1,0,-0,0.2,-0.01,0.258,0.270,0.05,0
44.30,align,250.03,-0.03,0.255,1,-1.2,2.1,1.2,-2.1,-0.32,-0.79,180,180,-1,0.4,-0.8,1.0,0.2,0.01,-0.01,0.00,0.00,0.00,0.00,-0.79,0.32,52,-1,0,-0,0.0,-0.00,0.255,0.266,0.09,0
44.40,align,250.05,-0.05,0.254,1,-1.2,2.0,1.2,-2.0,-0.31,-0.82,180,180,-1,0.3,-0.8,0.7,0.2,0.01,-0.04,0.00,0.00,0.00,0.00,-0.81,0.32,52,-1,0,-0,0.1,-0.01,0.254,0.274,0.11,0
44.50,align,250.05,-0.05,0.257,1,-1.3,1.9,1.2,-2.0,-0.30,-0.82,180,180,-1,0.2,-0.8,0.3,0.1,0.01,-0.05,0.00,0.00,0.00,0.00,-0.83,0.31,52,-1,0,-0,0.1,-0.01,0.257,0.282,0.04,0
44.60,align,250.05,-0.05,0.261,1,-1.3,1.8,1.3,-1.9,-0.30,-0.80,180,180,-1,0.2,-0.8,-0.0,0.0,0.00,-0.05,0.00,0.00,0.00,0.00,-0.82,0.31,52,-1,0,-0,0.1,-0.01,0.261,0.284,-0.05,0
44.70,align,250.05,-0.05,0.261,1,-1.3,1.8,1.3,-1.8,-0.30,-0.80,180,180,-1,0.2,-0.8,-0.2,-0.0,0.00,-0.03,0.00,0.00,0.00,0.00,-0.80,0.30,52,-1,0,-0,0.1,-0.01,0.261,0.275,-0.05,0
44.80,align,250.05,-0.05,0.259,1,-1.3,1.7,1.3,-1.7,-0.29,-0.75,180,180,-1,0.3,-0.8,-0.1,-0.1,0.01,0.00,0.00,0.00,0.00,0.00,-0.75,0.29,52,-1,0,-0,0.2,-0.01,0.259,0.263,-0.01,0
44.90,align,250.05,-0.05,0.257,1,-1.4,1.6,1.4,-1.6,-0.28,-0.71,180,180,-1,0.4,-0.8,0.2,-0.1,0.01,0.04,0.00,0.00,0.00,0.00,-0.71,0.29,52,-1,0,-0,0.2,-0.01,0.257,0.276,0.04,0
45.00,align,250.04,-0.04,0.258,1,-1.4,1.6,1.4,-1.6,-0.28,-0.68,180,180,-1,0.4,-0.8,0.5,-0.1,0.02,0.05,0.00,0.00,0.00,0.00,-0.67,0.28,52,-1,0,-0,0.2,-0.01,0.258,0.285,0.02,0
45.10,align,250.03,-0.03,0.262,1,-1.4,1.5,1.4,-1.5,-0.27,-0.66,180,180,-1,0.4,-0.8,0.8,-0.1,0.01,0.05,0.00,0.00,0.00,0.00,-0.66,0.27,52,-1,0,-0,0.2,-0.01,0.262,0.287,-0.07,0
45.20,align,250.02,-0.02,0.263,1,-1.5,1.4,1.4,-1.4,-0.25,-0.69,180,180,-1,0.4,-0.8,1.0,-0.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.67,0.26,52,-1,0,-0,0.3,-0.01,0.263,0.277,-0.07,0
45.30,align,250.02,-0.02,0.261,1,-1.5,1.4,1.5,-1.4,-0.25,-0.69,180,180,-1,0.3,-0.8,0.9,-0.1,0.02,-0.01,0.00,0.00,0.00,0.00,-0.69,0.25,52,-1,0,-0,0.3,-0.01,0.261,0.271,-0.03,0
45.40,align,250.03,-0.03,0.258,1,-1.5,1.3,1.5,-1.3,-0.24,-0.72,180,180,-1,0.1,-0.7,0.5,-0.1,0.02,-0.05,0.00,0.00,0.00,0.00,-0.72,0.24,52,-1,0,-0,0.1,-0.01,0.258,0.284,0.02,0
45.50,align,250.04,-0.04,0.257,1,-1.5,1.2,1.5,-1.2,-0.23,-0.74,180,180,-1,0.0,-0.7,0.2,-0.1,0.02,-0.06,0.00,0.00,0.00,0.00,-0.74,0.24,52,-1,0,-0,0.1,-0.01,0.257,0.286,0.03,0
45.60,align,250.05,-0.05,0.257,1,-1.6,1.1,1.5,-1.2,-0.22,-0.71,180,180,-1,0.0,-0.7,-0.1,-0.1,0.02,-0.04,0.00,0.00,0.00,0.00,-0.73,0.23,52,-1,0,-0,0.1,-0.01,0.257,0.280,0.03,0
45.70,align,250.06,-0.06,0.254,1,-1.6,1.0,1.6,-1.1,-0.21,-0.67,180,180,-1,0.0,-0.7,-0.1,-0.1,0.02,-0.01,0.00,0.00,0.00,0.00,-0.70,0.22,52,-1,0,-0,0.3,-0.01,0.254,0.268,0.07,0
45.80,align,250.07,-0.07,0.252,1,-1.6,1.0,1.6,-1.0,-0.21,-0.67,180,180,-1,0.1,-0.7,-0.0,0.0,0.03,0.02,0.00,0.00,0.00,0.00,-0.66,0.22,52,-1,0,-0,0.3,-0.01,0.252,0.270,0.12,0
45.90,align,250.07,-0.07,0.251,1,-1.6,1.0,1.6,-1.0,-0.21,-0.62,180,180,-1,0.2,-0.7,0.3,0.0,0.02,0.05,0.00,0.00,0.00,0.00,-0.62,0.21,52,-1,0,-0,0.2,-0.01,0.251,0.278,0.13,0
46.00,align,250.08,-0.08,0.252,1,-1.6,0.8,1.6,-0.9,-0.20,-0.59,180,181,-1,0.2,-0.7,0.6,0.0,0.01,0.05,0.00,0.00,0.00,0.00,-0.60,0.21,52,-1,0,-0,0.1,-0.01,0.252,0.278,0.09,0
46.10,align,250.08,-0.08,0.254,1,-1.6,0.8,1.6,-0.8,-0.20,-0.59,180,181,-1,0.2,-0.7,0.9,-0.0,0.01,0.04,0.00,0.00,0.00,0.00,-0.58,0.20,52,-1,0,-0,0.1,-0.01,0.254,0.273,0.06,0
46.20,align,250.07,-0.07,0.255,1,-1.7,0.8,1.7,-0.8,-0.19,-0.60,180,181,-1,0.2,-0.7,1.0,-0.1,-0.00,0.02,0.00,0.00,0.00,0.00,-0.60,0.20,52,-1,0,-0,0.1,-0.01,0.255,0.266,0.02,0
46.30,align,250.08,-0.08,0.256,1,-1.7,0.7,1.7,-0.7,-0.18,-0.65,180,181,-1,0.1,-0.7,0.9,-0.3,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.62,0.19,52,-1,0,-0,0.1,-0.01,0.256,0.259,0.01,0
46.40,align,250.08,-0.08,0.256,1,-1.7,0.7,1.7,-0.7,-0.18,-0.65,180,181,-1,-0.1,-0.7,0.7,-0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.65,0.18,52,-1,0,-0,0.1,-0.01,0.256,0.266,-0.00,0
46.50,align,250.06,-0.06,0.263,1,-1.7,0.5,1.7,-0.6,-0.16,-0.67,180,181,-1,-0.2,-0.7,0.5,-0.4,0.00,-0.03,0.00,0.00,0.00,0.00,-0.66,0.17,52,-1,0,-0,0.1,-0.01,0.263,0.276,-0.12,0
46.60,align,250.05,-0.05,0.269,1,-1.8,0.5,1.7,-0.5,-0.14,-0.66,180,181,-1,-0.2,-0.7,0.2,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,-0.67,0.16,52,-1,0,-0,0.0,-0.01,0.269,0.287,-0.24,0
46.70,align,250.02,-0.02,0.273,1,-1.8,0.5,1.8,-0.5,-0.14,-0.66,180,181,-1,-0.2,-0.7,0.0,-0.5,0.01,-0.03,0.00,0.00,0.00,0.00,-0.66,0.15,52,-1,0,-0,0.0,-0.01,0.273,0.287,-0.29,0
46.80,align,249.99,0.01,0.272,1,-1.8,0.3,1.8,-0.4,-0.12,-0.62,181,181,-1,-0.2,-0.6,0.0,-0.4,0.01,-0.00,0.00,0.00,0.00,0.00,-0.64,0.14,52,-1,0,-1,-0.5,-0.01,0.272,0.278,-0.24,0
46.90,align,249.98,0.02,0.269,1,-1.8,0.3,1.8,-0.3,-0.11,-0.60,181,181,-1,-0.2,-0.6,0.1,-0.5,0.01,0.02,0.00,0.00,0.00,0.00,-0.62,0.13,52,-1,0,-1,-0.7,0.00,0.269,0.281,-0.16,0
47.00,align,249.98,0.02,0.263,1,-1.8,0.2,1.8,-0.3,-0.10,-0.59,181,181,-1,-0.2,-0.6,0.3,-0.5,0.00,0.03,0.00,0.00,0.00,0.00,-0.60,0.11,52,-1,0,-1,-0.7,0.00,0.263,0.277,-0.04,0
47.10,align,249.98,0.02,0.258,1,-1.8,0.2,1.8,-0.2,-0.10,-0.59,181,181,-1,-0.2,-0.5,0.5,-0.6,0.00,0.03,0.00,0.00,0.00,0.00,-0.59,0.10,52,-1,0,-1,-0.7,0.00,0.258,0.268,0.06,0
47.20,align,250.00,0.00,0.255,1,-1.8,0.1,1.8,-0.1,-0.08,-0.59,180,180,-1,-0.2,-0.5,0.4,-0.6,0.01,0.00,0.00,0.00,0.00,0.00,-0.58,0.09,52,-1,0,-0,-0.1,-0.01,0.255,0.257,0.11,0
47.30,align,250.02,-0.02,0.252,1,-1.8,0.0,1.8,-0.1,-0.06,-0.58,180,180,-1,-0.2,-0.5,0.2,-0.6,0.01,-0.03,0.00,0.00,0.00,0.00,-0.59,0.07,52,-1,0,-0,-0.5,0.00,0.252,0.266,0.15,0
47.40,align,250.03,-0.03,0.252,1,-1.8,0.0,1.8,-0.0,-0.06,-0.58,180,180,-1,-0.3,-0.4,-0.1,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,-0.58,0.06,52,-1,0,-0,-0.5,0.00,0.252,0.273,0.13,0
47.50,align,250.03,-0.03,0.258,1,-1.8,-0.0,1.8,0.0,-0.05,-0.57,180,180,-1,-0.3,-0.4,-0.3,-0.5,0.02,-0.04,0.00,0.00,0.00,0.00,-0.57,0.05,52,-1,0,-0,-0.4,-0.00,0.258,0.282,0.01,0
47.60,align,250.03,-0.03,0.262,1,-1.8,-0.1,1.8,0.1,-0.03,-0.51,180,180,-1,-0.2,-0.4,-0.6,-0.5,0.01,-0.04,0.00,0.00,0.00,0.00,-0.55,0.04,52,-1,0,-0,-0.3,-0.00,0.262,0.283,-0.07,0
47.70,align,250.02,-0.02,0.263,1,-1.8,-0.1,1.8,0.1,-0.03,-0.51,180,180,-1,-0.2,-0.4,-0.6,-0.4,0.01,-0.01,0.00,0.00,0.00,0.00,-0.51,0.03,52,-1,0,-0,-0.3,-0.00,0.263,0.273,-0.08,0
47.80,align,250.02,-0.02,0.261,1,-1.8,-0.2,1.8,0.2,-0.01,-0.42,180,180,-1,-0.1,-0.3,-0.4,-0.4,0.02,0.02,0.00,0.00,0.00,0.00,-0.46,0.02,52,-1,0,-0,-0.2,-0.00,0.261,0.277,-0.03,0
47.90,align,250.01,-0.01,0.260,1,-1.8,-0.3,1.8,0.2,-0.01,-0.38,180,180,-1,0.1,-0.3,-0.1,-0.3,0.01,0.05,0.00,0.00,0.00,0.00,-0.42,0.01,52,-1,0,-0,-0.2,-0.00,0.260,0.286,-0.02,0
48.00,align,250.00,0.00,0.262,1,-1.8,-0.3,1.8,0.3,-0.01,-0.38,180,180,-1,0.1,-0.3,0.3,-0.4,0.01,0.05,0.00,0.00,0.00,0.00,-0.38,0.01,52,-1,0,-0,-0.2,-0.00,0.262,0.287,-0.05,0
48.10,align,249.99,0.01,0.263,1,-1.8,-0.3,1.8,0.3,0.00,-0.37,180,180,-1,0.1,-0.3,0.5,-0.4,0.01,0.04,0.00,0.00,0.00,0.00,-0.37,-0.00,52,-1,0,-0,-0.2,-0.00,0.263,0.280,-0.06,0
48.20,align,249.99,0.01,0.261,1,-1.8,-0.4,1.8,0.3,0.02,-0.40,180,180,-1,0.1,-0.3,0.5,-0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.38,-0.01,52,-1,0,-0,-0.2,-0.00,0.261,0.268,-0.01,0
48.30,align,250.00,0.00,0.258,1,-1.8,-0.4,1.8,0.4,0.02,-0.40,180,180,-1,-0.0,-0.2,0.4,-0.3,0.01,-0.03,0.00,0.00,0.00,0.00,-0.40,-0.02,52,-1,0,-0,-0.2,0.00,0.258,0.274,0.03,0
48.40,align,250.01,-0.01,0.257,1,-1.8,-0.4,1.8,0.4,0.02,-0.43,180,180,-1,-0.1,-0.2,-0.0,-0.3,0.01,-0.05,0.00,0.00,0.00,0.00,-0.43,-0.02,52,-1,0,-0,-0.2,0.00,0.257,0.283,0.05,0
48.50,align,250.01,-0.01,0.259,1,-1.8,-0.5,1.8,0.5,0.03,-0.43,180,180,-1,-0.2,-0.2,-0.4,-0.3,0.00,-0.06,0.00,0.00,0.00,0.00,-0.44,-0.03,52,-1,0,-0,-0.1,0.00,0.259,0.284,0.01,0
48.60,align,250.02,-0.02,0.259,1,-1.8,-0.5,1.8,0.5,0.03,-0.43,180,180,-1,-0.2,-0.2,-0.7,-0.4,0.00,-0.05,0.00,0.00,0.00,0.00,-0.43,-0.03,52,-1,0,-0,-0.1,0.00,0.259,0.278,0.00,0
48.70,align,250.03,-0.03,0.256,1,-1.8,-0.5,1.8,0.5,0.04,-0.40,180,180,-1,-0.1,-0.2,-0.7,-0.4,0.01,-0.02,0.00,0.00,0.00,0.00,-0.40,-0.04,52,-1,0,-0,-0.1,-0.00,0.256,0.266,0.05,0
48.80,align,250.03,-0.03,0.254,1,-1.8,-0.6,1.8,0.6,0.05,-0.35,180,180,-1,0.0,-0.2,-0.6,-0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.35,-0.05,52,-1,0,-0,-0.0,-0.00,0.254,0.263,0.09,0
48.90,align,250.03,-0.03,0.255,1,-1.8,-0.6,1.8,0.6,0.05,-0.31,180,180,-1,0.1,-0.1,-0.3,-0.3,0.01,0.03,0.00,0.00,0.00,0.00,-0.31,-0.05,52,-1,0,-0,0.0,-0.00,0.255,0.273,0.08,0
49.00,align,250.01,-0.01,0.261,1,-1.8,-0.7,1.8,0.6,0.06,-0.26,180,180,-1,0.2,-0.1,-0.1,-0.3,0.02,0.04,0.00,0.00,0.00,0.00,-0.28,-0.06,52,-1,0,-0,0.0,-0.00,0.261,0.284,-0.04,0
49.10,align,250.00,-0.00,0.266,1,-1.8,-0.7,1.8,0.7,0.06,-0.25,180,180,-1,0.2,-0.1,0.2,-0.2,0.01,0.04,0.00,0.00,0.00,0.00,-0.26,-0.06,52,-1,0,-0,0.0,-0.00,0.266,0.286,-0.13,0
49.20,align,249.99,0.01,0.267,1,-1.8,-0.7,1.8,0.7,0.06,-0.25,180,180,-1,0.2,-0.1,0.3,-0.2,0.01,0.02,0.00,0.00,0.00,0.00,-0.25,-0.06,52,-1,0,0,0.0,-0.00,0.267,0.279,-0.13,0
49.30,align,249.98,0.02,0.265,1,-1.8,-0.7,1.8,0.7,0.06,-0.26,180,180,-1,0.2,-0.1,0.2,-0.1,0.02,-0.01,0.00,0.00,0.00,0.00,-0.26,-0.06,52,-1,0,0,-0.0,0.00,0.265,0.278,-0.09,0
49.40,align,249.99,0.01,0.262,1,-1.8,-0.8,1.8,0.7,0.07,-0.29,180,180,-1,0.1,-0.1,-0.1,0.0,0.02,-0.05,0.00,0.00,0.00,0.00,-0.28,-0.07,52,-1,0,0,-0.0,0.00,0.262,0.292,-0.04,0
49.50,align,249.99,0.01,0.262,1,-1.8,-0.8,1.8,0.8,0.07,-0.29,180,180,-1,0.1,-0.1,-0.4,0.1,0.02,-0.06,0.00,0.00,0.00,0.00,-0.29,-0.07,52,-1,0,0,-0.0,0.00,0.262,0.294,-0.03,0
49.60,align,249.99,0.01,0.262,1,-1.8,-0.8,1.8,0.8,0.06,-0.25,180,180,-1,0.1,-0.1,-0.7,0.1,0.02,-0.04,0.00,0.00,0.00,0.00,-0.28,-0.06,52,-1,0,0,-0.0,0.00,0.262,0.288,-0.03,0
49.70,align,249.99,0.01,0.260,1,-1.8,-0.9,1.8,0.8,0.05,-0.21,180,180,-1,0.1,-0.1,-0.7,0.2,0.03,-0.01,0.00,0.00,0.00,0.00,-0.25,-0.06,52,-1,0,0,0.0,0.00,0.260,0.276,0.01,0
49.80,align,250.00,0.00,0.257,1,-1.8,-0.9,1.8,0.9,0.04,-0.17,180,180,-1,0.3,-0.1,-0.5,0.4,0.03,0.02,0.00,0.00,0.00,0.00,-0.21,-0.05,52,-1,0,0,0.1,0.00,0.257,0.278,0.06,0
49.90,align,250.00,0.00,0.256,1,-1.8,-0.9,1.8,0.9,0.04,-0.17,180,180,-1,0.4,-0.1,-0.2,0.5,0.03,0.05,0.00,0.00,0.00,0.00,-0.17,-0.04,52,-1,0,0,0.1,-0.00,0.256,0.287,0.07,0
50.00,align,249.99,0.01,0.258,1,-1.7,-0.9,1.7,0.9,0.02,-0.13,180,180,-1,0.4,-0.2,0.2,0.5,0.02,0.05,0.00,0.00,0.00,0.00,-0.14,-0.03,52,-1,0,0,0.0,0.00,0.258,0.288,0.04,0
50.10,align,249.99,0.01,0.260,1,-1.7,-0.9,1.7,0.9,0.01,-0.15,180,180,-1,0.5,-0.2,0.5,0.5,0.02,0.04,0.00,0.00,0.00,0.00,-0.13,-0.02,52,-1,0,0,0.0,0.00,0.260,0.284,-0.00,0
50.20,align,249.99,0.01,0.261,1,-1.7,-0.9,1.7,0.9,0.01,-0.15,180,180,-1,0.4,-0.2,0.6,0.5,0.02,0.02,0.00,0.00,0.00,0.00,-0.15,-0.01,52,-1,0,0,0.0,0.00,0.261,0.275,-0.01,0
50.30,align,250.00,0.00,0.258,1,-1.7,-1.0,1.7,0.9,-0.01,-0.21,180,180,-1,0.3,-0.3,0.5,0.6,0.02,-0.02,0.00,0.00,0.00,0.00,-0.18,-0.00,52,-1,0,0,-0.0,0.00,0.258,0.273,0.04,0
50.40,align,250.00,-0.00,0.257,1,-1.7,-1.0,1.7,1.0,-0.02,-0.23,180,180,-1,0.2,-0.3,0.2,0.6,0.02,-0.04,0.00,0.00,0.00,0.00,-0.21,0.01,52,-1,0,0,-0.0,0.00,0.257,0.282,0.05,0
50.50,align,250.01,-0.01,0.259,1,-1.7,-1.0,1.7,1.0,-0.02,-0.23,180,180,-1,0.1,-0.3,-0.1,0.5,0.01,-0.05,0.00,0.00,0.00,0.00,-0.23,0.02,52,-1,0,0,-0.0,0.00,0.259,0.283,0.02,0
50.60,align,250.01,-0.01,0.259,1,-1.7,-1.0,1.7,1.0,-0.03,-0.23,180,180,-1,0.1,-0.4,-0.3,0.5,0.01,-0.03,0.00,0.00,0.00,0.00,-0.23,0.03,52,-1,0,0,-0.0,0.00,0.259,0.276,0.01,0
50.70,align,250.02,-0.02,0.256,1,-1.8,-1.0,1.8,1.0,-0.04,-0.18,180,180,-1,0.1,-0.4,-0.3,0.4,0.02,-0.01,0.00,0.00,0.00,0.00,-0.21,0.03,52,-1,0,0,0.1,0.00,0.256,0.264,0.06,0
50.80,align,250.03,-0.03,0.254,1,-1.8,-1.0,1.8,1.0,-0.04,-0.18,180,180,-1,0.2,-0.4,-0.1,0.5,0.02,0.03,0.00,0.00,0.00,0.00,-0.18,0.04,52,-1,0,0,0.1,-0.00,0.254,0.272,0.10,0
50.90,align,250.03,-0.03,0.254,1,-1.8,-1.1,1.8,1.1,-0.06,-0.14,180,180,-1,0.3,-0.4,0.2,0.5,0.02,0.04,0.00,0.00,0.00,0.00,-0.16,0.05,52,-1,0,0,0.4,-0.01,0.254,0.281,0.08,0
51.00,align,250.02,-0.02,0.259,1,-1.8,-1.1,1.8,1.1,-0.06,-0.14,180,180,-1,0.3,-0.5,0.5,0.5,0.02,0.04,0.00,0.00,0.00,0.00,-0.14,0.06,52,-1,0,0,0.4,-0.01,0.259,0.284,-0.00,0
51.10,align,250.01,-0.01,0.261,1,-1.8,-1.1,1.8,1.1,-0.07,-0.14,180,180,-1,0.3,-0.5,0.7,0.5,0.01,0.03,0.00,0.00,0.00,0.00,-0.14,0.07,52,-1,0,0,0.5,-0.01,0.261,0.279,-0.04,0
51.20,align,250.01,-0.01,0.261,1,-1.8,-1.1,1.8,1.1,-0.08,-0.20,180,180,-1,0.2,-0.5,0.7,0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.17,0.07,52,-1,0,0,0.3,-0.01,0.261,0.269,-0.05,0
51.30,align,250.02,-0.02,0.259,1,-1.8,-1.1,1.8,1.1,-0.08,-0.22,180,180,-1,0.1,-0.6,0.5,0.4,0.02,-0.03,0.00,0.00,0.00,0.00,-0.20,0.08,52,-1,0,0,0.2,-0.01,0.259,0.277,-0.00,0
51.40,align,250.02,-0.02,0.258,1,-1.8,-1.2,1.8,1.1,-0.09,-0.24,180,180,-1,0.0,-0.6,0.1,0.4,0.01,-0.05,0.00,0.00,0.00,0.00,-0.22,0.08,52,-1,0,-0,0.1,-0.00,0.258,0.286,0.01,0
51.50,align,250.03,-0.03,0.260,1,-1.8,-1.2,1.8,1.2,-0.09,-0.24,180,180,-1,-0.0,-0.6,-0.2,0.3,0.01,-0.06,0.00,0.00,0.00,0.00,-0.24,0.09,52,-1,0,-0,0.1,-0.00,0.260,0.286,-0.02,0
51.60,align,250.03,-0.03,0.260,1,-1.8,-1.2,1.8,1.2,-0.10,-0.21,180,180,-1,-0.0,-0.6,-0.5,0.2,0.01,-0.04,0.00,0.00,0.00,0.00,-0.23,0.09,52,-1,0,-0,0.0,-0.00,0.260,0.279,-0.03,0
51.70,align,250.03,-0.03,0.257,1,-1.8,-1.2,1.8,1.2,-0.10,-0.17,180,180,-1,0.0,-0.6,-0.5,0.1,0.01,-0.02,0.00,0.00,0.00,0.00,-0.21,0.10,52,-1,0,-0,0.0,-0.00,0.257,0.267,0.02,0
