t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat
51.00,hold,98.14,1.86,0.257,1,99.7,102.1,0.3,-2.1,0.28,0.74,341,341,-1,-1.2,0.3,1.2,-0.5,0.00,-0.03,0.00,0.00,0.00,0.00,-0.79,0.02,95,-1,0
51.10,hold,98.23,1.77,0.259,1,99.7,102.2,0.3,-2.1,0.24,0.68,341,341,-1,-1.2,0.3,1.4,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.02,95,-1,0
51.20,hold,98.31,1.69,0.270,1,99.7,102.2,0.3,-2.2,0.24,0.68,341,341,-1,-1.2,0.3,1.6,-0.4,0.00,0.01,0.00,0.00,0.00,0.00,-0.72,0.01,95,-1,0
51.30,hold,98.39,1.61,0.269,1,99.8,102.3,0.2,-2.3,0.21,0.63,341,341,-1,-1.2,0.3,1.7,-0.4,0.00,0.01,0.00,0.00,0.00,0.00,-0.67,-0.01,95,-1,0
51.40,hold,98.44,1.56,0.299,1,99.8,102.4,0.2,-2.3,0.20,0.62,341,341,-1,-1.2,0.3,1.8,-0.4,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.67,-0.01,95,-1,0
51.50,hold,98.51,1.49,0.272,1,99.8,102.4,0.2,-2.4,0.20,0.62,341,341,-1,-1.2,0.3,1.7,-0.5,-0.01,-0.03,0.00,0.00,0.00,0.00,-0.65,-0.02,95,-1,0
51.60,hold,98.60,1.40,0.257,1,99.8,102.5,0.2,-2.5,0.18,0.62,341,341,-1,-1.2,0.3,1.6,-0.6,-0.02,-0.04,0.00,0.00,0.00,0.00,-0.65,-0.03,95,-1,0
51.70,hold,98.70,1.30,0.245,1,99.8,102.6,0.2,-2.5,0.17,0.63,341,341,-1,-1.2,0.3,1.5,-0.6,-0.01,-0.04,0.00,0.00,0.00,0.00,-0.65,-0.03,95,-1,0
51.80,hold,98.80,1.20,0.246,1,99.8,102.6,0.2,-2.6,0.17,0.63,341,341,-1,-1.2,0.3,1.4,-0.5,0.01,-0.03,0.00,0.00,0.00,0.00,-0.65,-0.05,95,-1,0
51.90,hold,98.88,1.12,0.258,1,99.9,102.7,0.1,-2.7,0.15,0.61,341,341,-1,-1.2,0.4,1.3,-0.4,0.01,-0.03,0.00,0.00,0.00,0.00,-0.62,-0.06,95,-1,0
52.00,hold,98.95,1.05,0.273,1,99.9,102.8,0.1,-2.7,0.13,0.58,341,341,-1,-1.2,0.4,1.3,-0.3,0.02,-0.03,0.00,0.00,0.00,0.00,-0.62,-0.06,95,-1,0
52.10,hold,99.01,0.99,0.284,1,99.9,102.8,0.1,-2.8,0.13,0.58,341,341,-1,-1.2,0.4,1.2,-0.2,0.01,-0.03,0.00,0.00,0.00,0.00,-0.59,-0.07,95,-1,0
52.20,hold,99.07,0.93,0.282,1,99.9,102.8,0.1,-2.8,0.12,0.56,341,341,-1,-1.2,0.4,1.2,-0.2,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.56,-0.08,95,-1,0
52.30,hold,99.14,0.86,0.268,1,99.9,102.9,0.1,-2.8,0.11,0.55,341,341,-1,-1.2,0.4,1.2,-0.3,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.56,-0.08,95,-1,0
52.40,hold,99.22,0.78,0.249,1,99.9,102.9,0.1,-2.9,0.11,0.55,341,341,-1,-1.3,0.4,1.2,-0.3,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.55,-0.08,95,-1,0
52.50,hold,99.31,0.69,0.243,1,99.9,103.0,0.1,-3.0,0.10,0.55,341,341,-1,-1.3,0.4,1.2,-0.2,0.00,-0.02,0.00,0.00,0.00,0.00,-0.55,-0.08,95,-1,0
52.60,hold,99.40,0.60,0.251,1,100.0,103.1,0.1,-3.0,0.10,0.54,341,341,-1,-1.3,0.4,1.2,-0.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.55,-0.08,95,-1,0
52.70,hold,99.46,0.54,0.264,1,100.0,103.1,0.0,-3.1,0.10,0.54,341,341,-1,-1.3,0.4,1.2,-0.2,0.01,-0.02,0.00,0.00,0.00,0.00,-0.54,-0.08,95,-1,0
52.80,hold,99.54,0.46,0.255,1,100.0,103.2,0.0,-3.2,0.10,0.53,341,341,-1,-1.3,0.4,1.1,-0.1,0.01,-0.03,0.00,0.00,0.00,0.00,-0.54,-0.08,95,-1,0
52.90,hold,99.56,0.44,0.307,1,100.0,103.2,0.0,-3.2,0.10,0.53,341,341,-1,-1.3,0.4,1.1,-0.0,0.01,-0.02,0.00,0.00,0.00,0.00,-0.54,-0.08,95,-1,0
53.00,hold,99.59,0.41,0.293,1,100.0,103.2,0.0,-3.2,0.10,0.53,341,341,-1,-1.3,0.4,1.1,0.0,0.01,-0.02,0.00,0.00,0.00,0.00,-0.53,-0.08,95,-1,0
53.10,hold,99.63,0.37,0.287,1,100.0,103.3,-0.0,-3.3,0.10,0.52,341,341,-1,-1.3,0.4,1.0,0.1,0.02,-0.03,0.00,0.00,0.00,0.00,-0.53,-0.08,95,-1,0
53.20,hold,99.69,0.31,0.269,1,100.0,103.4,-0.0,-3.3,0.10,0.52,341,341,-1,-1.3,0.4,0.9,0.2,0.02,-0.04,0.00,0.00,0.00,0.00,-0.53,-0.08,95,-1,0
53.30,hold,99.77,0.23,0.250,1,100.0,103.4,-0.0,-3.4,0.10,0.52,341,341,-1,-1.4,0.4,0.8,0.3,0.02,-0.05,0.00,0.00,0.00,0.00,-0.52,-0.07,95,-1,0
53.40,hold,99.84,0.16,0.243,1,100.0,103.5,-0.0,-3.5,0.12,0.50,341,341,-1,-1.4,0.4,0.7,0.5,0.02,-0.03,0.00,0.00,0.00,0.00,-0.51,-0.06,95,-1,0
53.50,hold,99.91,0.09,0.253,1,100.1,103.6,-0.0,-3.5,0.11,0.46,341,341,-1,-1.4,0.4,0.7,0.6,0.02,-0.02,0.00,0.00,0.00,0.00,-0.51,-0.06,95,-1,0
53.60,hold,99.96,0.04,0.267,1,100.1,103.6,-0.1,-3.6,0.11,0.46,341,341,-1,-1.4,0.4,0.7,0.7,0.03,-0.02,0.00,0.00,0.00,0.00,-0.47,-0.05,95,-1,0
53.70,hold,100.00,0.00,0.282,1,100.1,103.6,-0.1,-3.6,0.11,0.41,341,341,-1,-1.3,0.4,0.7,0.8,0.03,-0.02,0.00,0.00,0.00,0.00,-0.42,-0.03,95,-1,0
53.80,hold,100.03,-0.03,0.286,1,100.1,103.7,-0.1,-3.6,0.12,0.37,341,341,-1,-1.3,0.4,0.7,0.8,0.01,-0.02,0.00,0.00,0.00,0.00,-0.42,-0.03,95,-1,0
53.90,hold,100.07,-0.07,0.274,1,100.1,103.7,-0.1,-3.7,0.12,0.37,341,341,-1,-1.3,0.4,0.6,0.8,0.00,-0.02,0.00,0.00,0.00,0.00,-0.38,-0.01,95,-1,0
54.00,hold,100.13,-0.13,0.256,1,100.1,103.7,-0.1,-3.7,0.14,0.34,341,341,-1,-1.3,0.3,0.6,0.8,0.01,-0.03,0.00,0.00,0.00,0.00,-0.37,0.02,95,-1,0
54.10,hold,100.20,-0.20,0.237,1,100.1,103.8,-0.1,-3.7,0.16,0.32,341,341,-1,-1.3,0.3,0.5,0.8,0.01,-0.03,0.00,0.00,0.00,0.00,-0.37,0.02,95,-1,0
54.20,hold,100.27,-0.27,0.239,1,100.1,103.8,-0.1,-3.8,0.16,0.32,341,341,-1,-1.3,0.3,0.5,0.8,0.01,-0.04,0.00,0.00,0.00,0.00,-0.35,0.05,95,-1,0
54.30,hold,100.33,-0.33,0.240,1,100.1,103.8,-0.1,-3.8,0.17,0.30,341,341,-1,-1.3,0.3,0.3,0.8,0.01,-0.04,0.00,0.00,0.00,0.00,-0.34,0.06,95,-1,0
54.40,hold,100.36,-0.36,0.277,1,100.2,103.9,-0.1,-3.8,0.18,0.28,341,341,-1,-1.3,0.3,0.2,0.8,0.01,-0.04,0.00,0.00,0.00,0.00,-0.34,0.06,95,-1,0
54.50,hold,100.39,-0.39,0.281,1,100.2,103.9,-0.2,-3.9,0.18,0.28,341,341,-1,-1.3,0.3,0.1,0.8,0.01,-0.04,0.00,0.00,0.00,0.00,-0.32,0.07,95,-1,0
54.60,hold,100.41,-0.41,0.282,1,100.2,103.9,-0.2,-3.9,0.18,0.23,341,341,-1,-1.3,0.3,0.1,0.7,0.00,-0.03,0.00,0.00,0.00,0.00,-0.27,0.09,95,-1,0
54.70,hold,100.44,-0.44,0.269,1,100.2,103.9,-0.2,-3.9,0.17,0.15,341,341,-1,-1.3,0.3,0.2,0.7,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.27,0.09,95,-1,0
54.80,hold,100.49,-0.49,0.252,1,100.2,103.9,-0.2,-3.9,0.17,0.15,341,341,-1,-1.2,0.2,0.3,0.6,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.20,0.11,95,-1,0
54.90,hold,100.54,-0.54,0.246,1,100.3,104.0,-0.3,-4.0,0.17,0.10,341,341,-1,-1.2,0.2,0.6,0.6,0.00,0.02,0.00,0.00,0.00,0.00,-0.15,0.13,95,-1,0
55.00,hold,100.58,-0.58,0.255,1,100.3,104.0,-0.3,-4.0,0.17,0.08,341,341,-1,-1.2,0.2,0.9,0.5,0.00,0.03,0.00,0.00,0.00,0.00,-0.15,0.13,95,-1,0
55.10,hold,100.61,-0.61,0.268,1,100.3,104.0,-0.3,-4.0,0.17,0.08,341,341,-1,-1.2,0.2,1.2,0.5,-0.00,0.03,0.00,0.00,0.00,0.00,-0.13,0.13,95,-1,0
55.20,hold,100.62,-0.62,0.282,1,100.3,104.0,-0.3,-4.0,0.17,0.09,341,341,-1,-1.2,0.2,1.4,0.4,-0.00,0.03,0.00,0.00,0.00,0.00,-0.14,0.14,95,-1,0
55.30,hold,100.63,-0.63,0.284,1,100.3,104.0,-0.3,-4.0,0.18,0.10,341,341,-1,-1.2,0.2,1.5,0.4,-0.00,0.01,0.00,0.00,0.00,0.00,-0.14,0.14,95,-1,0
55.40,hold,100.65,-0.65,0.271,1,100.3,104.0,-0.3,-4.0,0.18,0.10,341,341,-1,-1.2,0.2,1.6,0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.16,0.14,95,-1,0
55.50,hold,100.68,-0.68,0.252,1,100.4,104.0,-0.4,-4.0,0.19,0.13,341,341,-1,-1.3,0.2,1.6,0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.19,0.14,95,-1,0
55.60,hold,100.74,-0.74,0.233,1,100.4,104.0,-0.4,-4.0,0.20,0.17,341,341,-1,-1.3,0.2,1.5,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.19,0.14,95,-1,0
55.70,hold,100.79,-0.79,0.234,1,100.4,104.0,-0.4,-4.0,0.20,0.17,341,341,-1,-1.3,0.2,1.5,0.2,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.23,0.13,95,-1,0
55.80,hold,100.82,-0.82,0.248,1,100.4,104.1,-0.4,-4.1,0.21,0.20,341,341,-1,-1.4,0.2,1.4,0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.25,0.13,95,-1,0
55.90,hold,100.85,-0.85,0.258,1,100.5,104.1,-0.4,-4.1,0.21,0.21,341,341,-1,-1.4,0.2,1.3,0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.25,0.13,95,-1,0
56.00,hold,100.85,-0.85,0.278,1,100.5,104.1,-0.5,-4.1,0.21,0.21,341,341,-1,-1.4,0.2,1.2,0.1,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.27,0.13,95,-1,0
56.10,hold,100.84,-0.84,0.289,1,100.5,104.1,-0.5,-4.1,0.21,0.23,341,341,-1,-1.4,0.2,1.1,0.0,-0.00,-0.03,0.00,0.00,0.00,0.00,-0.28,0.12,95,-1,0
56.20,hold,100.84,-0.84,0.281,1,100.5,104.2,-0.5,-4.1,0.20,0.24,341,341,-1,-1.4,0.2,0.9,-0.0,-0.00,-0.04,0.00,0.00,0.00,0.00,-0.28,0.12,95,-1,0
56.30,hold,100.85,-0.85,0.266,1,100.5,104.2,-0.5,-4.2,0.20,0.24,341,341,-1,-1.5,0.2,0.7,-0.0,-0.00,-0.04,0.00,0.00,0.00,0.00,-0.30,0.11,95,-1,0
56.40,hold,100.88,-0.88,0.246,1,100.5,104.2,-0.5,-4.2,0.20,0.25,341,341,-1,-1.5,0.2,0.5,-0.1,-0.00,-0.04,0.00,0.00,0.00,0.00,-0.30,0.10,95,-1,0
56.50,hold,100.91,-0.91,0.241,1,100.6,104.2,-0.5,-4.2,0.18,0.22,341,341,-1,-1.5,0.2,0.4,-0.1,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.30,0.10,95,-1,0
56.60,hold,100.93,-0.93,0.250,1,100.6,104.2,-0.6,-4.2,0.18,0.22,341,341,-1,-1.5,0.2,0.5,-0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.27,0.10,95,-1,0
56.70,hold,100.94,-0.94,0.265,1,100.6,104.3,-0.6,-4.3,0.16,0.18,341,341,-1,-1.5,0.2,0.6,-0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.23,0.09,95,-1,0
56.80,hold,100.93,-0.93,0.284,1,100.6,104.3,-0.6,-4.3,0.14,0.16,341,341,-1,-1.5,0.2,0.6,-0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.23,0.09,95,-1,0
56.90,hold,100.91,-0.91,0.289,1,100.6,104.3,-0.6,-4.3,0.14,0.16,341,341,-1,-1.4,0.2,0.7,-0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.20,0.08,95,-1,0
57.00,hold,100.89,-0.89,0.288,1,100.6,104.3,-0.6,-4.3,0.13,0.16,341,341,-1,-1.4,0.2,0.7,-0.2,0.00,-0.00,0.00,0.00,0.00,0.00,-0.19,0.07,95,-1,0
