t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,wx,wyr,wz
40.65,dash,512.47,-12.47,0.250,1,881.9,1931.0,118.9,68.4,8.75,-6.11,73,68,-1,-50.2,5.4,-23.7,-30.8,0.12,0.33,0.88,0.00,0.00,0.00,10.28,-2.49,77,-1,0,24,24.8,-0.01,-0.983,-0.542,-0.730
40.75,dash,513.17,-13.17,0.250,1,881.9,1931.0,118.1,69.0,8.75,-6.11,74,68,-1,-52.2,7.4,-27.3,-28.9,0.08,0.10,0.90,0.00,0.00,0.00,10.08,-3.50,77,-1,0,21,31.1,-0.20,-0.983,-0.542,-0.730
40.85,dash,513.50,-13.50,0.250,1,882.8,1930.3,117.2,69.7,8.57,-6.64,76,68,-1,-54.2,9.4,-32.6,-27.5,-0.05,-0.15,0.98,0.00,0.00,0.00,9.94,-4.33,77,-1,0,18,33.4,-0.31,-1.284,-0.582,-0.812
40.95,dash,514.34,-14.34,0.250,1,883.7,1929.6,116.3,70.4,8.64,-6.99,78,68,-1,-56.1,11.4,-39.0,-27.0,-0.18,-0.38,1.00,0.00,0.00,0.00,9.92,-5.00,77,-1,0,15,32.2,-0.30,-1.482,-0.562,-0.844
41.05,dash,514.80,-14.80,0.250,1,885.5,1928.2,115.5,71.1,9.43,-7.69,83,98,-1,-57.1,13.4,-45.8,-27.0,-0.25,-0.56,1.00,0.00,0.00,0.00,9.67,-6.26,77,-1,1,12,28.0,-0.30,-1.478,-0.375,-0.960
41.15,dash,515.21,-15.21,0.250,1,886.5,1927.4,114.5,71.8,10.39,-7.95,88,98,-1,-57.8,15.4,-52.2,-27.0,-0.25,-0.62,1.00,0.00,0.00,0.00,9.63,-7.43,77,-1,1,10,21.5,-0.24,-1.287,-0.239,-1.067
41.25,dash,515.58,-15.58,0.250,1,886.5,1927.4,113.5,72.6,10.39,-7.95,93,98,-1,-57.7,17.4,-57.5,-26.0,-0.19,-0.58,1.00,0.00,0.00,0.00,9.99,-8.46,77,-1,1,8,13.7,-0.11,-1.287,-0.239,-1.067
41.35,dash,515.92,-15.92,0.250,1,888.9,1925.7,112.4,73.5,13.07,-8.13,96,98,-1,-56.9,19.4,-61.1,-22.4,-0.07,-0.43,1.00,0.00,0.00,0.00,10.75,-9.37,77,-1,0,8,5.4,0.04,-0.600,0.031,-1.386
41.45,dash,516.08,-16.08,0.250,1,888.9,1925.7,111.1,74.3,13.07,-8.13,98,104,-1,-55.6,21.4,-62.9,-15.5,0.03,-0.23,1.00,0.00,0.00,0.00,11.76,-9.94,77,-1,0,8,-1.8,0.19,-0.600,0.031,-1.386
41.55,dash,516.46,-16.46,0.250,1,891.7,1924.2,109.7,75.1,14.85,-7.51,99,104,-1,-54.4,23.4,-63.3,-5.9,0.11,-0.07,1.00,0.00,0.00,0.00,12.75,-9.94,77,-1,0,8,-6.2,0.28,-0.004,0.138,-1.546
41.65,dash,516.60,-16.60,0.250,1,891.7,1924.2,108.3,75.8,14.85,-7.51,98,104,-1,-53.3,25.4,-63.0,4.5,0.15,0.02,1.00,0.00,0.00,0.00,13.69,-9.47,77,-1,0,9,-7.9,0.30,-0.004,0.138,-1.546
41.75,dash,516.65,-16.65,0.250,1,894.8,1922.8,106.7,76.5,15.84,-6.50,96,104,-1,-52.4,27.4,-62.4,14.3,0.17,0.06,1.00,0.00,0.00,0.00,14.63,-8.56,77,-1,0,9,-7.4,0.30,0.281,0.090,-1.532
41.85,dash,516.60,-16.60,0.250,1,896.5,1922.2,105.2,77.2,16.22,-5.76,93,110,-1,-51.7,29.4,-61.9,22.8,0.18,0.03,1.00,0.00,0.00,0.00,15.46,-7.36,77,-1,0,10,-5.1,0.30,0.323,0.035,-1.471
41.95,dash,516.46,-16.46,0.250,1,898.1,1921.7,103.5,77.8,16.46,-4.92,90,110,-1,-51.2,31.4,-61.7,29.9,0.19,-0.03,1.00,0.00,0.00,0.00,16.22,-5.75,77,-1,0,10,-2.0,0.24,0.328,-0.027,-1.370
42.05,dash,516.25,-16.25,0.272,1,899.7,1921.3,101.9,78.3,16.52,-4.00,86,110,-1,-51.0,32.3,-61.9,35.6,0.18,-0.09,1.00,0.00,0.00,0.00,16.73,-3.89,77,-1,0,10,1.6,0.16,0.327,-0.094,-1.235
42.15,dash,516.05,-16.05,0.310,1,899.7,1921.3,100.3,78.7,16.52,-4.00,83,110,-1,-51.1,31.8,-62.4,40.0,0.17,-0.12,1.00,0.00,0.00,0.00,16.90,-1.87,77,-1,0,9,5.4,0.08,0.327,-0.094,-1.235
42.25,dash,515.74,-15.74,0.351,1,901.4,1920.9,98.6,79.1,16.48,-3.03,86,149,-1,-51.6,30.8,-62.7,43.0,0.13,-0.11,1.00,0.00,0.00,0.00,16.66,-1.76,77,-1,0,8,9.5,-0.02,0.352,-0.165,-1.093
42.35,dash,515.30,-15.30,0.395,1,904.6,1920.6,97.0,79.3,16.00,-0.66,88,149,-1,-52.5,29.1,-62.6,44.3,0.08,-0.04,1.00,0.00,0.00,0.00,16.36,-1.31,77,-1,0,7,13.8,-0.14,0.488,-0.313,-0.798
42.45,dash,514.92,-14.92,0.434,1,904.6,1920.6,95.4,79.4,16.00,-0.66,90,149,-1,-53.6,27.1,-61.8,44.1,0.01,0.06,1.00,0.00,0.00,0.00,15.99,-0.73,77,-1,0,5,17.9,-0.26,0.488,-0.313,-0.798
42.55,dash,514.71,-14.71,0.459,1,906.2,1920.7,93.8,79.3,15.53,0.79,93,149,-1,-54.9,25.1,-60.5,42.8,-0.05,0.16,1.00,0.00,0.00,0.00,15.55,0.04,77,-1,0,3,20.6,-0.30,0.551,-0.360,-0.661
42.65,dash,514.08,-14.08,0.488,1,909.2,1921.2,92.3,79.1,14.17,3.91,103,189,-1,-56.3,23.1,-58.9,41.0,-0.08,0.24,1.00,0.00,0.00,0.00,15.07,-1.20,77,-1,0,1,21.4,-0.30,0.553,-0.354,-0.505
42.75,dash,513.74,-13.74,0.502,1,909.2,1921.2,90.8,78.8,14.17,3.91,116,189,-1,-57.7,21.1,-57.4,39.7,-0.06,0.27,1.00,0.00,0.00,0.00,14.47,-2.61,77,-1,0,-2,20.3,-0.30,0.553,-0.354,-0.505
42.85,dash,513.39,-13.39,0.501,1,910.5,1921.7,89.5,78.3,13.25,5.45,129,189,-1,-59.1,19.1,-56.7,39.4,0.01,0.21,1.00,0.00,0.00,0.00,13.76,-3.99,77,-1,0,-4,16.9,-0.30,0.432,-0.294,-0.496
42.95,dash,512.66,-12.66,0.515,1,911.7,1922.4,88.3,77.6,12.22,6.94,141,189,-1,-60.4,17.1,-56.9,40.6,0.12,0.10,1.00,0.00,0.00,0.00,13.13,-5.02,77,-1,0,-5,11.7,-0.30,0.248,-0.205,-0.512
43.05,dash,512.28,-12.28,0.512,1,913.9,1924.1,87.1,76.8,9.84,9.76,153,205,-1,-61.6,15.1,-58.2,43.3,0.22,-0.02,1.00,0.00,0.00,0.00,12.50,-6.06,77,-1,0,-6,5.3,-0.23,-0.129,0.025,-0.479
43.15,dash,511.64,-11.64,0.517,1,913.9,1924.1,86.1,75.9,9.84,9.76,163,205,-1,-62.9,13.1,-60.2,47.0,0.30,-0.10,1.00,0.00,0.00,0.00,12.21,-6.56,77,-1,0,-7,-1.4,-0.11,-0.129,0.025,-0.479
43.25,dash,511.38,-11.38,0.519,1,914.8,1925.2,85.2,74.8,8.48,11.07,171,205,-1,-64.2,11.1,-62.3,50.9,0.33,-0.11,1.00,0.00,0.00,0.00,12.28,-6.62,77,-1,0,-7,-8.2,0.03,-0.241,0.144,-0.368
43.35,dash,510.61,-10.61,0.543,1,916.1,1927.8,84.5,73.6,5.47,13.97,177,205,-1,-64.6,9.1,-63.7,54.0,0.29,-0.03,1.00,0.00,0.00,0.00,12.86,-6.26,77,-1,0,-6,-14.1,0.16,-0.208,0.317,0.072
43.45,dash,510.36,-10.36,0.563,1,916.1,1927.8,83.9,72.2,5.47,13.97,181,207,-1,-64.9,7.1,-63.8,55.5,0.20,0.12,1.00,0.00,0.00,0.00,13.86,-5.76,77,-1,0,-5,-18.2,0.26,-0.208,0.317,0.072
43.55,dash,509.86,-9.86,0.595,1,916.5,1929.3,83.5,70.7,3.85,15.47,185,207,-1,-65.1,5.1,-62.5,55.1,0.08,0.29,1.00,0.00,0.00,0.00,15.11,-5.08,77,-1,0,-4,-20.4,0.30,-0.157,0.356,0.372
43.65,dash,509.37,-9.37,0.625,1,916.8,1930.9,83.2,69.1,2.31,17.09,187,207,-1,-65.1,3.1,-60.3,52.9,-0.03,0.42,1.00,0.00,0.00,0.00,16.65,-4.50,77,-1,0,-3,-20.8,0.30,-0.142,0.363,0.671
43.75,dash,508.65,-8.65,0.654,1,916.9,1934.8,83.1,67.2,-0.51,20.65,190,207,-1,-64.9,1.2,-58.4,49.9,-0.09,0.43,1.00,0.00,0.00,0.00,18.39,-4.02,77,-1,0,-2,-19.1,0.30,-0.493,0.260,1.060
43.85,dash,508.15,-8.15,0.661,1,916.8,1937.0,83.1,65.2,-1.52,22.63,187,177,-1,-65.0,-0.3,-58.1,47.3,-0.06,0.26,1.00,0.00,0.00,0.00,20.55,-2.13,77,-1,0,-1,-14.9,0.27,-0.848,0.135,1.092
43.95,dash,507.64,-7.64,0.655,1,916.6,1939.4,83.2,63.0,-2.13,24.70,185,177,-1,-65.2,-0.7,-60.5,46.1,0.04,-0.08,1.00,0.00,0.00,0.00,22.68,-0.54,77,-1,0,-1,-7.7,0.13,-1.224,-0.049,1.072
44.05,dash,507.10,-7.10,0.643,1,916.3,1942.0,83.4,60.6,-2.26,26.98,183,177,-1,-65.4,-0.8,-65.5,46.8,0.15,-0.49,1.00,0.00,0.00,0.00,24.78,0.71,77,-1,0,-3,2.8,-0.11,-1.478,-0.267,1.044
44.15,dash,506.51,-6.51,0.637,1,916.3,1942.0,83.7,58.0,-2.26,26.98,181,177,-1,-63.4,-2.8,-72.2,49.8,0.22,-0.87,1.00,0.00,0.00,0.00,27.03,1.61,77,-1,1,-5,15.3,-0.30,-1.478,-0.267,1.044
44.25,dash,506.21,-6.21,0.648,1,916.1,1944.9,83.9,55.1,-1.87,29.40,174,100,-1,-61.4,-4.8,-78.4,54.3,0.20,-1.00,1.00,0.00,0.00,0.00,29.01,5.13,77,-1,1,-8,26.4,-0.30,-1.455,-0.461,1.055
44.35,dash,505.27,-5.27,0.710,1,916.0,1948.0,84.0,52.0,-1.05,31.64,161,100,-1,-59.4,-6.8,-82.2,55.3,0.09,-0.79,1.00,0.00,0.00,0.00,29.53,11.41,77,-1,1,-12,33.6,-0.30,-1.071,-0.587,1.158
44.45,dash,504.96,-4.96,0.789,1,916.0,1951.3,84.0,48.7,0.02,33.53,138,100,-1,-57.4,-8.8,-82.3,40.8,-0.04,-0.31,1.00,0.00,0.00,0.00,24.89,22.46,77,-1,0,-16,35.3,-0.30,-0.395,-0.616,1.307
44.55,dash,504.01,-4.01,0.901,1,916.4,1958.5,83.9,45.2,3.45,37.27,120,100,-1,-55.4,-10.8,-78.2,11.2,-0.13,0.32,1.00,0.00,0.00,0.00,18.89,29.84,77,-1,1,-19,31.6,-0.30,1.168,-0.376,1.569
44.65,dash,503.35,-3.35,1.000,1,916.9,1962.4,83.6,41.5,6.15,39.16,114,104,-1,-53.4,-12.8,-70.6,-5.5,-0.16,0.94,1.00,0.00,0.00,0.00,18.31,32.64,77,-1,1,-21,21.5,-0.30,1.667,-0.098,1.605
44.75,dash,502.61,-2.61,1.000,1,917.7,1966.4,83.1,37.6,8.72,40.30,112,104,-1,-51.4,-14.8,-61.3,-11.6,-0.14,1.00,1.00,0.00,0.00,0.00,20.45,33.95,77,-1,1,-22,5.6,-0.30,1.592,0.206,1.555
44.85,dash,501.79,-1.79,0.953,1,918.8,1970.4,82.3,33.6,10.44,40.43,112,104,-1,-49.4,-16.8,-54.0,-15.2,-0.16,1.00,1.00,0.00,0.00,0.00,23.03,34.20,77,-1,1,-21,-11.8,-0.18,1.013,0.431,1.468
44.95,dash,501.37,-1.37,0.923,1,918.8,1970.4,81.2,29.6,10.44,40.43,112,104,-1,-47.4,-18.8,-50.8,-18.6,-0.21,0.47,1.00,0.00,0.00,0.00,24.86,33.55,77,-1,1,-18,-24.7,0.13,1.013,0.431,1.468
45.05,dash,500.10,-0.10,0.951,1,921.2,1978.4,80.1,25.6,13.23,39.07,113,102,-1,-45.4,-20.8,-52.3,-22.4,-0.26,-0.28,1.00,0.00,0.00,0.00,26.32,32.35,77,-1,1,-15,-33.4,0.30,-0.532,0.670,1.238
45.15,dash,499.69,0.31,1.000,1,921.2,1978.4,78.8,21.6,13.23,39.07,114,102,-1,-43.4,-22.8,-58.5,-26.9,-0.28,-1.00,1.00,0.00,0.00,0.00,27.90,30.38,77,-1,1,-11,-38.4,0.30,-0.532,0.670,1.238
45.25,dash,498.91,1.09,1.000,1,922.7,1982.2,77.3,17.8,15.23,37.66,116,102,-1,-41.4,-24.8,-66.5,-31.7,-0.23,-1.00,1.00,0.00,0.00,0.00,30.04,27.35,77,-1,1,-7,-39.6,0.30,-1.099,0.691,1.030
45.35,dash,497.80,2.20,1.000,1,926.2,1989.3,75.7,14.2,19.71,34.72,118,102,-1,-39.4,-26.8,-73.1,-35.2,-0.13,-1.00,1.00,0.00,0.00,0.00,32.20,24.00,77,-1,1,-4,-40.0,0.30,-0.571,0.663,0.654
45.45,dash,497.11,2.89,1.000,1,928.4,1992.7,73.8,10.7,21.91,33.22,119,92,-1,-37.4,-28.8,-76.3,-33.3,-0.00,-0.96,1.00,0.00,0.00,0.00,33.92,21.06,77,-1,1,-0,-38.0,0.30,0.126,0.635,0.498
45.55,dash,496.63,3.37,1.000,1,928.4,1992.7,71.6,7.3,21.91,33.22,117,92,-1,-35.4,-30.8,-74.8,-22.0,0.15,-0.29,1.00,0.00,0.00,0.00,34.75,19.40,77,-1,1,3,-36.4,0.30,0.126,0.635,0.498
45.65,dash,496.17,3.83,1.000,1,930.7,1995.9,69.3,4.1,23.95,31.73,114,92,-1,-33.4,-32.8,-68.2,-9.4,0.30,0.56,1.00,0.00,0.00,0.00,34.93,18.98,77,-1,1,6,-33.7,0.30,0.966,0.588,0.353
45.75,dash,495.27,4.73,1.000,1,936.1,2001.8,66.7,1.1,28.98,27.91,111,92,-1,-31.4,-34.8,-56.8,-3.1,0.42,1.00,1.00,0.00,0.00,0.00,35.38,18.41,77,-1,1,9,-30.0,0.30,2.313,0.453,0.319
45.85,dash,494.94,5.06,1.000,1,936.1,2001.8,63.9,-1.8,28.98,27.91,105,63,-1,-29.4,-36.8,-43.8,-1.4,0.44,1.00,1.00,0.00,0.00,0.00,35.13,19.62,77,-1,1,11,-25.9,0.33,2.313,0.453,0.319
45.95,dash,494.23,5.77,1.000,1,939.2,2004.5,60.8,-4.5,30.45,26.59,99,63,-1,-27.4,-38.8,-32.6,-2.1,0.33,1.00,0.75,0.00,0.00,0.00,34.17,21.61,77,-1,1,14,-25.1,0.60,2.084,0.439,0.464
46.05,dash,493.22,6.78,1.000,1,945.4,2009.6,57.7,-7.1,31.31,25.44,94,63,-1,-25.4,-40.8,-24.7,-4.5,0.14,1.00,0.50,0.00,0.00,0.00,32.71,23.84,77,-1,1,16,-24.5,0.78,0.901,0.422,0.849
46.15,dash,492.93,7.07,1.000,1,945.4,2009.6,54.6,-9.6,31.31,25.44,89,63,-1,-23.4,-42.8,-21.0,-8.5,-0.08,0.67,0.41,0.00,0.00,0.00,30.95,25.88,77,-1,1,18,-24.2,0.84,0.901,0.422,0.849
46.25,dash,492.43,7.57,0.975,1,948.5,2012.2,51.5,-12.2,31.03,25.18,82,42,-1,-21.4,-44.8,-22.4,-13.9,-0.28,-0.14,0.52,0.00,0.00,0.00,27.41,29.08,77,-1,1,20,-21.6,0.75,0.103,0.377,1.031
46.35,dash,491.98,8.02,0.951,1,951.6,2014.6,48.4,-14.6,30.41,24.70,77,42,-1,-19.4,-46.8,-29.1,-20.9,-0.46,-0.94,0.80,0.00,0.00,0.00,24.05,30.92,77,-1,1,21,-11.6,0.52,-0.772,0.203,1.134
46.45,dash,491.79,8.21,0.933,1,954.5,2017.0,45.5,-17.0,29.71,23.60,74,42,-1,-17.4,-48.8,-38.7,-30.0,-0.65,-1.00,1.00,0.00,0.00,0.00,21.87,31.00,77,-1,1,21,9.2,0.23,-1.492,-0.161,1.103
46.55,dash,491.45,8.55,1.000,1,960.4,2021.2,42.5,-19.3,29.36,19.16,73,42,-1,-15.4,-50.8,-47.6,-41.1,-0.82,-1.00,1.00,0.00,0.00,0.00,21.83,29.29,77,-1,1,18,30.2,-0.25,-1.220,-0.860,0.721
46.65,dash,491.25,8.75,1.000,1,963.4,2022.9,39.6,-21.2,29.53,16.44,80,60,-1,-13.4,-51.5,-53.5,-51.5,-0.82,-0.88,1.00,0.00,0.00,0.00,25.47,24.09,77,-1,1,13,49.3,-0.30,-0.670,-1.037,0.329
46.75,dash,491.17,8.83,1.000,1,963.4,2022.9,36.6,-22.9,29.53,16.44,87,60,-1,-11.4,-49.5,-54.3,-57.4,-0.54,-0.36,1.00,0.00,0.00,0.00,28.51,18.15,77,-1,1,7,59.4,-0.30,-0.670,-1.037,0.329
46.85,dash,490.99,9.01,1.000,1,969.4,2025.6,33.7,-24.4,30.28,11.16,91,60,-1,-9.4,-47.5,-48.2,-57.4,-0.04,0.19,1.00,0.00,0.00,0.00,30.17,13.07,77,-1,1,0,63.2,-0.30,0.602,-1.152,-0.792
46.95,dash,490.91,9.09,1.000,1,972.4,2026.5,30.6,-25.6,30.78,8.22,91,60,-1,-7.4,-45.5,-34.8,-52.2,0.60,0.72,1.00,0.00,0.00,0.00,30.44,10.71,77,-1,1,-6,66.0,-0.30,1.141,-1.213,-1.386
47.05,dash,490.82,9.18,1.000,1,975.5,2027.1,27.6,-26.5,31.03,5.71,91,79,-1,-5.4,-43.5,-18.2,-43.8,1.00,1.00,1.00,0.00,0.00,0.00,30.95,7.59,77,-1,1,-13,69.5,-0.30,1.252,-1.263,-1.563
47.15,dash,490.77,9.23,1.000,1,975.5,2027.1,24.5,-27.1,31.03,5.71,89,79,-1,-3.4,-41.5,-4.0,-35.0,1.00,1.00,0.84,0.00,0.00,0.00,30.95,6.09,77,-1,1,-20,72.4,-0.54,1.252,-1.263,-1.563
47.25,dash,490.71,9.29,0.952,1,978.6,2027.5,21.4,-27.5,30.63,3.96,87,79,-1,-1.4,-39.5,5.9,-27.3,1.00,1.00,0.59,0.00,0.00,0.00,30.38,5.54,77,-1,1,-27,70.8,-0.71,1.106,-1.236,-1.432
47.35,dash,490.81,9.19,0.874,1,984.4,2028.2,18.4,-27.9,28.08,2.86,85,79,-1,0.6,-37.5,11.6,-22.0,1.00,0.74,0.48,0.00,0.00,0.00,29.14,5.69,77,-1,1,-33,66.9,-0.78,0.137,-1.054,-0.356
47.45,dash,491.05,8.95,0.807,1,987.1,2028.4,15.6,-28.2,26.54,2.72,86,97,-1,2.6,-35.5,13.6,-19.7,0.63,0.28,0.44,0.00,0.00,0.00,27.82,4.76,77,-1,1,-39,60.4,-0.81,-0.430,-0.936,0.293
47.55,dash,491.22,8.78,0.755,1,987.1,2028.4,12.9,-28.4,26.54,2.72,87,97,-1,4.6,-33.5,12.4,-21.0,0.06,-0.15,0.46,0.00,0.00,0.00,26.37,4.08,77,-1,0,-43,53.6,-0.79,-0.430,-0.936,0.293
47.65,dash,491.60,8.40,0.706,1,989.7,2028.7,10.3,-28.7,25.14,2.59,88,97,-1,6.6,-31.5,8.9,-26.7,-0.69,-0.46,0.59,0.00,0.00,0.00,25.03,3.48,77,-1,1,-48,48.5,0.00,-0.940,-0.847,1.006
47.75,dash,492.02,7.98,0.656,1,992.1,2028.9,7.9,-28.9,24.06,2.11,89,97,-1,8.6,-29.5,4.0,-36.4,-1.00,-0.63,0.88,0.00,0.00,0.00,24.02,2.48,77,-1,1,-51,41.6,0.00,-1.328,-0.726,1.695
47.85,dash,492.57,7.43,0.643,1,996.9,2029.1,5.5,-29.1,24.21,0.00,97,136,-1,10.6,-27.5,-1.1,-47.3,-1.00,-0.58,1.00,0.00,0.00,0.00,23.69,-1.78,77,-1,1,-54,35.1,0.00,-1.417,-0.625,1.692
47.95,dash,492.90,7.10,0.715,1,999.4,2029.0,3.1,-29.1,25.47,-1.23,105,136,-1,11.7,-25.5,-5.0,-56.5,-1.00,-0.39,1.00,0.00,0.00,0.00,23.34,-6.45,77,-1,1,-57,35.8,0.00,-1.177,-0.646,1.146
48.05,dash,493.28,6.72,0.812,1,1002.1,2028.8,0.6,-29.0,27.20,-2.33,114,136,-1,9.7,-23.5,-5.8,-62.5,-1.00,-0.19,1.00,0.00,0.00,0.00,22.85,-11.32,77,-1,1,-61,37.0,0.00,-0.823,-0.647,0.417
48.15,dash,493.50,6.50,0.870,1,1002.1,2028.8,-2.1,-28.8,27.20,-2.33,121,136,-1,7.7,-21.5,-2.9,-63.9,-0.81,-0.04,1.00,0.00,0.00,0.00,22.15,-15.95,77,-1,1,-64,37.0,0.00,-0.823,-0.647,0.417
48.25,dash,493.99,6.01,0.838,1,1004.9,2028.5,-4.9,-28.5,29.07,-3.30,129,164,-1,5.7,-19.5,1.9,-60.3,-0.06,0.07,1.00,0.00,0.00,0.00,20.43,-20.94,77,-1,0,-68,37.5,0.00,-0.497,-0.654,-0.411
48.35,dash,494.88,5.12,0.752,1,1011.3,2027.6,-8.0,-28.1,33.49,-5.14,136,164,-1,3.7,-17.5,5.6,-51.2,0.84,0.14,1.00,0.00,0.00,0.00,18.49,-25.34,77,-1,1,-71,38.1,0.00,-0.006,-0.645,-2.189
48.45,dash,495.21,4.79,0.676,1,1011.3,2027.6,-11.3,-27.6,33.49,-5.14,142,164,-1,1.7,-15.5,7.9,-37.6,1.00,0.18,0.93,0.00,0.00,0.00,16.74,-29.46,77,-1,1,-74,36.9,0.00,-0.006,-0.645,-2.189
48.55,dash,496.09,3.91,0.600,1,1018.4,2026.4,-14.8,-27.0,35.97,-6.68,146,164,-1,-0.3,-13.5,9.4,-23.1,1.00,0.21,0.48,0.00,0.00,0.00,14.84,-32.77,77,-1,1,-78,35.2,0.00,0.109,-0.604,-2.170
48.65,dash,496.37,3.63,0.600,1,1018.4,2026.4,-18.4,-26.4,35.97,-6.68,149,163,-1,-2.3,-11.5,10.3,-10.9,1.00,0.17,0.16,0.00,0.00,0.00,12.92,-34.23,77,-1,1,-81,34.6,0.00,0.109,-0.604,-2.170
48.75,dash,497.15,2.85,0.600,1,1021.9,2025.7,-21.9,-25.7,35.55,-7.16,151,163,-1,-4.3,-9.5,10.4,-2.7,1.00,-0.01,0.03,0.00,0.00,0.00,10.85,-34.61,77,-1,1,-84,34.1,0.00,0.017,-0.595,-1.525
48.85,dash,498.09,1.91,0.600,1,1028.8,2024.1,-25.4,-24.9,33.13,-7.78,153,163,-1,-6.3,-7.5,9.6,0.9,0.57,-0.19,0.00,0.00,0.00,0.00,8.86,-34.18,77,-1,0,-87,33.0,0.00,-0.238,-0.584,0.143
48.95,dash,498.52,1.48,0.600,1,1028.8,2024.1,-28.8,-24.1,33.13,-7.78,155,163,-1,-8.3,-5.5,8.1,-0.7,-0.19,-0.28,0.00,0.00,0.00,0.00,7.06,-33.29,77,-1,0,-90,33.5,0.00,-0.238,-0.584,0.143
49.05,dash,499.90,0.10,0.600,1,1035.1,2022.5,-32.0,-23.4,30.72,-8.09,158,176,-1,-10.3,-3.5,7.0,-7.2,-0.90,-0.15,0.00,0.00,0.00,0.00,4.35,-32.42,77,-1,1,-94,36.5,0.00,-0.172,-0.695,1.634
49.15,dash,500.87,-0.87,0.570,1,1038.1,2021.7,-35.1,-22.5,30.63,-8.17,161,176,-1,-12.3,-1.5,7.4,-16.5,-1.00,0.14,0.26,0.00,0.00,0.00,2.25,-31.68,77,-1,1,-97,39.8,0.00,0.001,-0.764,1.703
49.25,dash,501.91,-1.91,0.540,1,1041.2,2020.9,-38.1,-21.7,31.46,-8.26,164,176,-1,-14.3,0.5,9.8,-25.1,-1.00,0.47,0.55,0.00,0.00,0.00,0.77,-31.69,77,-1,1,-101,43.8,0.00,0.100,-0.814,1.243
49.35,dash,502.47,-2.47,0.510,1,1041.2,2020.9,-41.2,-20.9,31.46,-8.26,166,176,-1,-16.3,2.5,13.4,-30.6,-0.96,0.61,0.75,0.00,0.00,0.00,-0.26,-32.53,77,-1,1,-106,46.6,0.00,0.100,-0.814,1.243
49.40,dash,503.07,-3.07,0.495,1,1044.5,2020.1,-41.2,-20.9,32.83,-8.26,170,195,-1,-17.3,3.5,15.0,-31.8,-0.50,0.58,0.80,0.00,0.00,0.00,-2.65,-32.42,77,-1,0,-108,46.6,0.00,0.004,-0.868,0.569
49.50,dash,504.36,-4.36,0.465,1,1047.9,2019.2,-44.5,-20.1,34.41,-8.35,174,195,-1,-19.3,5.5,16.9,-30.8,0.02,0.41,0.79,0.00,0.00,0.00,-4.55,-33.54,77,-1,0,-112,49.7,0.00,-0.276,-0.919,-0.137
49.60,dash,505.78,-5.78,0.435,1,1051.4,2018.4,-47.9,-19.2,35.82,-8.48,177,195,-1,-21.3,7.5,15.9,-25.7,0.69,0.04,0.64,0.00,0.00,0.00,-6.39,-34.83,77,-1,0,-117,52.6,0.00,-0.671,-0.982,-0.729
49.70,dash,507.29,-7.29,0.405,1,1055.1,2017.5,-51.4,-18.4,36.87,-8.61,180,195,-1,-23.3,9.5,12.1,-18.3,1.00,-0.42,0.38,0.00,0.00,0.00,-8.19,-35.88,77,-1,1,-123,56.3,0.00,-1.061,-1.019,-1.079
49.80,dash,508.83,-8.83,0.375,1,1058.8,2016.7,-55.1,-17.5,37.40,-8.70,185,217,-1,-25.3,11.5,6.4,-11.1,1.00,-0.76,0.09,0.00,0.00,0.00,-11.89,-35.95,77,-1,1,-128,58.4,0.00,-1.242,-1.039,-0.999
49.90,dash,510.40,-10.40,0.345,1,1062.6,2015.8,-58.8,-16.7,37.31,-8.83,190,217,-1,-27.3,11.6,0.2,-6.6,0.88,-0.67,0.00,0.00,0.00,0.00,-15.15,-35.28,77,-1,1,-134,59.5,0.00,-1.198,-1.055,-0.589
50.00,dash,512.02,-12.02,0.315,1,1066.3,2014.9,-62.6,-15.8,36.52,-8.88,194,217,-1,-28.7,9.6,-4.8,-5.9,0.10,-0.42,0.00,0.00,0.00,0.00,-17.86,-33.92,77,-1,0,-139,60.5,0.00,-0.907,-1.100,-0.040
50.10,dash,513.67,-13.67,0.285,1,1069.8,2014.0,-66.3,-14.9,35.33,-8.88,198,217,-1,-29.5,7.6,-7.4,-9.1,-0.51,-0.08,0.06,0.00,0.00,0.00,-19.80,-31.94,77,-1,0,-145,63.0,0.00,-0.486,-1.148,0.596
50.20,dash,515.28,-15.28,0.255,1,1073.3,2013.1,-69.8,-14.0,34.54,-8.75,205,244,-1,-30.0,5.6,-7.5,-14.6,-0.82,0.32,0.21,0.00,0.00,0.00,-23.09,-28.18,77,-1,1,-151,65.8,0.00,-0.155,-1.258,0.835
50.30,dash,517.20,-17.20,0.250,1,1076.7,2012.3,-73.3,-13.1,34.01,-8.39,211,244,-1,-29.9,3.6,-5.5,-20.0,-0.79,0.60,0.35,0.00,0.00,0.00,-25.46,-24.92,77,-1,1,-158,72.1,0.00,-0.006,-1.328,0.777
50.40,dash,518.37,-18.37,0.250,1,1080.1,2011.5,-76.7,-12.3,33.66,-7.51,217,244,-1,-29.5,1.6,-2.4,-23.6,-0.51,0.72,0.46,0.00,0.00,0.00,-26.98,-22.34,77,-1,1,-165,76.1,0.00,-0.005,-1.382,0.437
