t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax
10.50,dash,254.75,-4.75,0.600,1,94.4,-266.4,5.6,466.4,-1.45,43.91,115,141,-1,-40.3,35.2,-47.9,42.4,-0.04,-0.01,1.00,0.00,0.00,0.00,16.93,40.54,61,-1,0,2,5.2,-0.06,0.600,0.620
10.60,dash,255.65,-5.65,0.570,1,94.2,-261.8,5.8,461.8,-1.48,45.87,115,141,-1,-39.8,34.0,-47.4,41.4,-0.06,0.01,1.00,0.00,0.00,0.00,17.75,42.32,61,-1,0,2,6.2,-0.09,0.570,0.598
10.70,dash,257.10,-7.10,0.540,1,93.9,-252.2,5.9,457.1,-1.53,49.55,115,141,-1,-39.3,32.8,-47.0,40.5,-0.04,0.01,1.00,0.00,0.00,0.00,18.64,43.99,61,-1,0,1,6.1,-0.11,0.540,0.561
10.80,dash,257.88,-7.88,0.510,1,93.8,-247.1,6.1,452.2,-1.58,51.13,116,144,-1,-38.8,31.7,-46.7,40.0,-0.01,-0.00,1.00,0.00,0.00,0.00,20.28,45.24,61,-1,0,1,4.4,-0.10,0.510,0.513
10.90,dash,258.67,-8.67,0.480,1,93.8,-247.1,6.2,447.1,-1.58,51.13,117,144,-1,-38.4,30.8,-46.4,39.8,0.04,-0.02,1.00,0.00,0.00,0.00,21.75,46.30,61,-1,0,1,4.4,-0.08,0.480,0.508
11.00,dash,259.77,-9.77,0.450,1,93.6,-241.9,6.4,441.9,-1.65,52.55,118,144,-1,-37.8,30.0,-46.4,40.1,0.10,-0.05,1.00,0.00,0.00,0.00,23.06,47.25,61,-1,0,1,2.3,-0.03,0.450,0.510
11.10,dash,260.89,-10.89,0.420,1,93.3,-231.1,6.5,436.5,-1.87,55.04,119,144,-1,-37.2,29.4,-46.3,40.8,0.15,-0.06,1.00,0.00,0.00,0.00,24.20,48.12,61,-1,0,1,-2.7,0.02,0.420,0.501
11.20,dash,262.04,-12.04,0.390,1,93.3,-231.1,6.7,431.1,-1.87,55.04,120,148,-1,-36.6,28.9,-46.0,41.4,0.16,-0.04,1.00,0.00,0.00,0.00,26.25,48.41,61,-1,0,1,-2.7,0.08,0.390,0.473
11.30,dash,263.21,-13.21,0.360,1,93.1,-225.5,6.9,425.5,-2.05,56.11,122,148,-1,-36.0,28.5,-45.5,41.8,0.16,-0.02,1.00,0.00,0.00,0.00,28.08,48.62,61,-1,0,2,-4.4,0.12,0.360,0.429
11.40,dash,264.38,-14.38,0.330,1,92.6,-214.0,7.1,419.8,-2.50,57.93,124,148,-1,-35.4,28.1,-44.6,41.8,0.12,0.02,1.00,0.00,0.00,0.00,29.77,48.74,61,-1,0,2,-4.9,0.15,0.330,0.388
11.50,dash,265.56,-15.56,0.300,1,92.3,-208.2,7.4,414.0,-2.74,58.61,125,148,-1,-34.9,27.7,-43.5,41.2,0.07,0.05,1.00,0.00,0.00,0.00,31.37,48.76,61,-1,0,3,-4.2,0.16,0.300,0.351
11.60,dash,266.74,-16.74,0.270,1,92.3,-208.2,7.7,408.2,-2.74,58.61,126,147,-1,-34.6,27.3,-42.3,40.2,0.03,0.07,1.00,0.00,0.00,0.00,32.58,48.79,61,-1,0,4,-4.2,0.16,0.270,0.311
11.70,dash,267.90,-17.90,0.250,1,92.0,-202.3,8.0,402.3,-2.96,59.10,128,147,-1,-34.4,27.0,-41.3,39.1,0.00,0.06,1.00,0.00,0.00,0.00,33.69,48.65,61,-1,0,4,-3.1,0.14,0.250,0.275
11.80,dash,269.03,-19.03,0.250,1,91.7,-196.3,8.3,396.3,-3.13,59.41,129,147,-1,-34.4,26.7,-40.6,37.9,-0.00,0.02,1.00,0.00,0.00,0.00,34.65,48.36,61,-1,0,4,-1.9,0.12,0.250,0.260
11.90,dash,270.68,-20.68,0.250,1,91.1,-184.4,8.6,390.4,-3.31,59.74,130,147,-1,-34.5,26.3,-40.4,36.8,0.00,-0.03,1.00,0.00,0.00,0.00,35.46,48.02,61,-1,0,4,1.0,0.10,0.250,0.263
12.00,dash,271.21,-21.21,0.250,1,90.8,-178.4,8.9,384.4,-3.33,59.78,129,142,-1,-34.6,26.0,-40.6,35.8,0.01,-0.07,1.00,0.00,0.00,0.00,35.10,48.45,61,-1,0,4,2.4,0.06,0.250,0.283
12.10,dash,272.25,-22.25,0.250,1,90.8,-178.4,9.2,378.4,-3.33,59.78,129,142,-1,-34.8,25.6,-41.0,35.0,0.02,-0.11,1.00,0.00,0.00,0.00,34.74,48.77,61,-1,0,4,2.4,0.03,0.250,0.300
12.20,dash,273.26,-23.26,0.250,1,90.1,-166.5,9.6,372.5,-3.25,60.03,128,142,-1,-35.0,25.2,-41.5,34.1,0.02,-0.13,1.00,0.00,0.00,0.00,34.43,49.10,61,-1,0,4,4.6,0.00,0.250,0.309
12.30,dash,274.72,-24.72,0.250,1,89.8,-160.4,9.9,366.5,-3.15,60.16,128,142,-1,-35.1,24.6,-42.0,33.2,0.01,-0.13,1.00,0.00,0.00,0.00,34.21,49.44,61,-1,0,3,5.1,-0.03,0.250,0.306
12.40,dash,275.43,-25.43,0.250,1,89.5,-154.4,10.2,360.4,-3.02,60.28,127,139,-1,-35.2,24.1,-42.2,32.3,0.01,-0.11,1.00,0.00,0.00,0.00,33.47,50.09,61,-1,0,3,5.3,-0.04,0.250,0.296
12.50,dash,276.13,-26.13,0.250,1,89.5,-154.4,10.5,354.4,-3.02,60.28,126,139,-1,-35.2,23.5,-42.2,31.2,-0.00,-0.08,1.00,0.00,0.00,0.00,32.90,50.60,61,-1,0,2,5.3,-0.06,0.250,0.283
12.60,dash,277.48,-27.48,0.250,1,88.9,-142.3,10.8,348.4,-2.69,60.58,125,139,-1,-35.2,23.0,-42.0,30.3,-0.00,-0.05,1.00,0.00,0.00,0.00,32.53,50.99,61,-1,0,2,4.9,-0.06,0.250,0.272
12.70,dash,277.92,-27.92,0.250,1,88.7,-136.3,11.1,342.3,-2.51,60.74,125,139,-1,-35.1,22.4,-41.6,29.4,0.01,-0.03,1.00,0.00,0.00,0.00,32.35,51.30,61,-1,0,2,4.3,-0.06,0.250,0.265
12.80,dash,278.78,-28.78,0.250,1,88.7,-136.3,11.3,336.3,-2.51,60.74,125,141,-1,-35.0,21.9,-41.0,28.6,0.02,-0.01,1.00,0.00,0.00,0.00,32.55,51.34,61,-1,0,1,4.3,-0.06,0.250,0.260
12.90,dash,279.62,-29.62,0.250,1,88.4,-130.2,11.6,330.2,-2.36,60.82,125,141,-1,-34.9,21.4,-40.5,28.1,0.04,0.00,1.00,0.00,0.00,0.00,32.78,51.28,61,-1,0,1,3.6,-0.05,0.250,0.267
13.00,dash,280.81,-30.81,0.250,1,88.0,-118.0,11.8,324.1,-2.13,60.78,125,141,-1,-34.8,21.1,-39.9,27.8,0.06,-0.01,1.00,0.00,0.00,0.00,33.00,51.12,61,-1,0,1,2.0,-0.04,0.250,0.278
13.10,dash,281.39,-31.39,0.250,1,88.0,-118.0,12.0,318.0,-2.13,60.78,125,141,-1,-34.6,20.7,-39.6,27.7,0.09,-0.02,1.00,0.00,0.00,0.00,33.21,50.95,61,-1,0,1,2.0,-0.02,0.250,0.293
13.20,dash,282.14,-32.14,0.250,1,87.6,-105.8,12.2,311.9,-1.98,60.88,126,143,-1,-34.5,20.4,-39.2,27.7,0.11,-0.03,1.00,0.00,0.00,0.00,33.91,50.50,61,-1,0,1,0.4,-0.00,0.250,0.305
13.30,dash,282.70,-32.70,0.250,1,87.6,-105.8,12.4,305.8,-1.98,60.88,126,143,-1,-34.2,20.0,-39.0,27.7,0.12,-0.04,1.00,0.00,0.00,0.00,34.56,50.15,61,-1,0,1,0.4,0.01,0.250,0.313
13.40,dash,283.43,-33.43,0.250,1,87.4,-99.8,12.6,299.8,-1.94,60.93,127,143,-1,-33.9,19.6,-38.8,27.6,0.11,-0.05,1.00,0.00,0.00,0.00,35.12,49.83,61,-1,0,1,-0.1,0.02,0.250,0.314
13.50,dash,284.14,-34.14,0.250,1,87.2,-93.7,12.8,293.7,-1.91,60.96,127,143,-1,-33.6,19.2,-38.6,27.4,0.10,-0.05,1.00,0.00,0.00,0.00,35.59,49.53,61,-1,0,1,-0.5,0.03,0.250,0.308
13.60,dash,285.18,-35.18,0.250,1,86.8,-81.5,13.0,287.6,-1.86,61.02,128,143,-1,-33.3,18.8,-38.3,26.9,0.08,-0.04,1.00,0.00,0.00,0.00,35.99,49.27,61,-1,0,1,-1.0,0.04,0.250,0.297
13.70,dash,285.85,-35.85,0.250,1,86.6,-75.4,13.2,281.5,-1.82,61.04,128,143,-1,-33.0,18.3,-38.0,26.2,0.05,-0.03,1.00,0.00,0.00,0.00,36.39,49.02,61,-1,0,2,-1.0,0.05,0.250,0.284
13.80,dash,286.18,-36.18,0.250,1,86.6,-75.4,13.4,275.4,-1.82,61.04,129,143,-1,-32.7,17.9,-37.6,25.3,0.03,-0.03,1.00,0.00,0.00,0.00,36.79,48.74,61,-1,0,2,-1.0,0.05,0.250,0.277
13.90,dash,286.82,-36.82,0.250,1,86.4,-69.3,13.6,269.3,-1.75,61.04,129,143,-1,-32.3,17.5,-37.2,24.4,0.03,-0.03,1.00,0.00,0.00,0.00,37.18,48.44,61,-1,0,2,-0.8,0.05,0.250,0.274
14.00,dash,287.45,-37.45,0.250,1,86.1,-57.1,13.7,263.2,-1.56,60.99,129,140,-1,-32.0,17.0,-36.8,23.4,0.02,-0.04,1.00,0.00,0.00,0.00,37.15,48.44,61,-1,0,2,-0.0,0.05,0.250,0.272
14.10,dash,288.07,-38.07,0.250,1,86.0,-51.0,13.9,257.1,-1.43,60.93,129,140,-1,-31.6,16.6,-36.5,22.4,0.01,-0.05,1.00,0.00,0.00,0.00,37.18,48.36,61,-1,0,2,0.6,0.04,0.250,0.272
14.20,dash,288.67,-38.67,0.250,1,86.0,-51.0,14.0,251.0,-1.43,60.93,129,140,-1,-31.2,16.1,-36.2,21.4,0.00,-0.06,0.99,0.00,0.00,0.00,37.27,48.22,61,-1,0,2,0.6,0.03,0.250,0.274
14.30,dash,289.26,-39.26,0.250,1,85.8,-44.9,14.2,244.9,-1.28,60.86,129,140,-1,-30.8,15.5,-36.0,20.4,0.00,-0.07,0.97,0.00,0.00,0.00,37.40,48.03,61,-1,0,2,1.2,0.01,0.250,0.276
14.40,dash,289.84,-39.84,0.250,1,85.6,-32.7,14.3,238.8,-0.91,60.75,129,139,-1,-30.4,15.0,-35.8,19.5,0.00,-0.07,0.96,0.00,0.00,0.00,37.33,47.99,61,-1,0,2,2.0,0.00,0.250,0.279
14.50,dash,290.42,-40.42,0.250,1,85.6,-26.6,14.4,232.7,-0.69,60.70,129,139,-1,-29.9,14.4,-35.5,18.6,0.02,-0.06,0.94,0.00,0.00,0.00,37.37,47.91,61,-1,0,2,2.0,-0.01,0.250,0.282
14.60,dash,290.99,-40.99,0.250,1,85.6,-26.6,14.4,226.6,-0.69,60.70,129,139,-1,-29.4,13.8,-35.1,18.0,0.03,-0.06,0.92,0.00,0.00,0.00,37.47,47.76,61,-1,0,2,2.0,-0.01,0.250,0.284
14.70,dash,291.56,-41.56,0.250,1,85.5,-20.6,14.5,220.6,-0.47,60.63,129,139,-1,-28.9,13.2,-34.6,17.4,0.05,-0.05,0.91,0.00,0.00,0.00,37.61,47.55,61,-1,0,2,1.9,-0.01,0.250,0.288
14.80,dash,292.11,-42.11,0.250,1,85.5,-8.5,14.5,214.5,-0.06,60.40,129,139,-1,-28.3,12.7,-34.1,17.1,0.07,-0.04,0.89,0.00,0.00,0.00,37.87,47.23,61,-1,0,1,1.1,-0.01,0.250,0.292
14.90,dash,292.66,-42.66,0.250,1,85.5,-2.4,14.5,208.5,0.12,60.27,129,139,-1,-27.8,12.1,-33.6,16.8,0.08,-0.04,0.87,0.00,0.00,0.00,38.11,46.87,61,-1,0,1,0.7,0.00,0.250,0.297
15.00,dash,293.20,-43.20,0.250,1,85.5,-2.4,14.5,202.4,0.12,60.27,129,139,-1,-27.2,11.6,-33.0,16.5,0.09,-0.04,0.85,0.00,0.00,0.00,38.34,46.50,61,-1,0,1,0.7,0.01,0.250,0.300
15.10,dash,293.72,-43.72,0.250,1,85.5,3.6,14.5,196.4,0.28,60.13,130,139,-1,-26.6,11.0,-32.4,16.3,0.10,-0.03,0.83,0.00,0.00,0.00,38.58,46.13,61,-1,0,1,0.3,0.02,0.250,0.303
15.20,dash,294.24,-44.24,0.250,1,85.6,15.6,14.5,190.4,0.56,59.84,130,140,-1,-26.0,10.5,-31.8,16.1,0.09,-0.03,0.81,0.00,0.00,0.00,38.93,45.64,61,-1,0,1,-0.3,0.03,0.250,0.300
15.30,dash,294.75,-44.75,0.250,1,85.6,18.5,14.4,184.4,0.62,59.76,130,140,-1,-25.4,9.9,-31.1,15.6,0.08,-0.03,0.79,0.00,0.00,0.00,39.26,45.16,61,-1,0,2,-0.3,0.04,0.250,0.293
15.40,dash,295.26,-45.26,0.250,1,85.7,24.5,14.4,181.5,0.73,59.61,131,140,-1,-25.0,9.5,-30.5,15.0,0.06,-0.03,0.76,0.00,0.00,0.00,39.57,44.78,61,-1,0,2,-0.0,0.04,0.250,0.285
15.50,dash,295.77,-45.77,0.250,1,85.8,30.5,14.3,175.5,0.85,59.47,131,140,-1,-24.4,8.8,-30.0,14.3,0.04,-0.04,0.74,0.00,0.00,0.00,39.87,44.32,61,-1,0,2,0.3,0.03,0.250,0.285
15.60,dash,296.27,-46.27,0.250,1,85.9,36.4,14.2,169.5,0.98,59.28,132,140,-1,-23.7,8.1,-29.5,13.4,0.03,-0.06,0.72,0.00,0.00,0.00,40.13,43.90,61,-1,0,2,0.7,0.03,0.250,0.286
15.70,dash,296.77,-46.77,0.250,1,86.0,42.3,14.1,163.6,1.10,59.07,132,140,-1,-23.1,7.5,-29.0,12.6,0.03,-0.07,0.70,0.00,0.00,0.00,40.35,43.44,61,-1,0,2,1.1,0.02,0.250,0.288
15.80,dash,297.27,-47.27,0.250,1,86.1,48.2,14.0,157.7,1.25,58.84,132,140,-1,-22.4,6.7,-28.6,11.7,0.03,-0.08,0.68,0.00,0.00,0.00,40.54,42.97,61,-1,0,2,1.5,0.01,0.250,0.291
15.90,dash,297.75,-47.75,0.250,1,86.2,54.1,13.9,151.8,1.41,58.61,133,140,-1,-21.7,6.0,-28.2,10.9,0.02,-0.08,0.66,0.00,0.00,0.00,40.74,42.48,61,-1,0,2,1.8,0.00,0.250,0.293
16.00,dash,298.24,-48.24,0.250,1,86.4,59.9,13.8,145.9,1.60,58.40,133,140,-1,-20.9,5.3,-27.8,10.0,0.03,-0.08,0.64,0.00,0.00,0.00,40.91,41.99,61,-1,0,1,2.1,-0.01,0.250,0.295
16.10,dash,298.73,-48.73,0.250,1,86.6,65.7,13.6,140.1,1.79,58.18,133,140,-1,-20.1,4.5,-27.3,9.4,0.05,-0.07,0.61,0.00,0.00,0.00,41.12,41.49,61,-1,0,1,2.1,-0.02,0.250,0.297
16.20,dash,299.22,-49.22,0.250,1,86.7,71.5,13.4,134.3,1.99,57.95,133,140,-1,-19.3,3.7,-26.6,8.8,0.07,-0.06,0.59,0.00,0.00,0.00,41.33,40.99,61,-1,0,1,1.8,-0.02,0.250,0.300
16.30,dash,299.71,-49.71,0.250,1,87.0,77.3,13.3,128.5,2.16,57.68,134,140,-1,-18.4,2.9,-25.9,8.3,0.08,-0.06,0.56,0.00,0.00,0.00,41.53,40.47,61,-1,0,1,1.3,-0.02,0.250,0.304
16.40,dash,300.19,-50.19,0.250,1,87.2,83.1,13.0,122.7,2.31,57.37,134,141,-1,-17.5,2.2,-25.2,7.8,0.08,-0.05,0.54,0.00,0.00,0.00,41.76,39.84,61,-1,0,1,0.9,-0.01,0.250,0.301
16.50,dash,300.66,-50.66,0.250,1,87.4,88.8,12.8,116.9,2.45,57.04,135,141,-1,-16.7,1.4,-24.3,7.3,0.08,-0.03,0.50,0.00,0.00,0.00,41.93,39.22,61,-1,0,1,0.4,-0.00,0.250,0.294
16.60,dash,301.12,-51.12,0.250,1,87.7,94.4,12.6,111.2,2.58,56.70,135,141,-1,-15.8,0.6,-23.3,6.7,0.07,-0.02,0.47,0.00,0.00,0.00,42.07,38.59,61,-1,0,1,0.0,0.01,0.250,0.285
16.70,dash,301.58,-51.58,0.250,1,88.0,100.1,12.3,105.6,2.72,56.40,135,141,-1,-14.9,-0.2,-22.3,6.0,0.06,-0.02,0.43,0.00,0.00,0.00,42.19,37.97,61,-1,0,1,-0.5,0.01,0.250,0.282
16.80,dash,302.04,-52.04,0.250,1,88.2,105.7,12.0,99.9,2.86,56.09,136,141,-1,-13.9,-1.0,-21.5,5.2,0.05,-0.03,0.40,0.00,0.00,0.00,42.33,37.37,61,-1,0,1,-1.1,0.03,0.250,0.284
16.90,dash,302.51,-52.51,0.250,1,88.5,111.3,11.8,94.3,2.99,55.75,136,141,-1,-12.9,-1.8,-20.7,4.4,0.04,-0.05,0.37,0.00,0.00,0.00,42.44,36.78,61,-1,0,1,-1.6,0.04,0.250,0.288
17.00,brake,302.98,-52.98,0.250,1,88.8,116.8,0.0,0.0,3.11,55.37,137,141,-1,-6.9,-7.8,-20.0,3.5,0.09,-0.13,0.34,0.00,0.00,0.00,42.51,36.19,61,-1,0,1,-1.8,0.05,0.250,0.338
17.10,brake,303.45,-53.45,0.250,1,89.2,122.3,0.0,0.0,3.25,54.98,137,141,-1,-0.9,-13.8,-19.4,2.6,0.15,-0.19,0.32,0.00,0.00,0.00,42.53,35.59,61,-1,0,1,-1.9,0.06,0.250,0.384
17.20,brake,303.91,-53.91,0.250,1,89.5,127.8,0.0,0.0,3.40,54.58,137,140,-1,5.1,-19.8,-18.7,1.5,0.18,-0.22,0.29,0.00,0.00,0.00,42.44,35.10,61,-1,0,1,-1.8,0.07,0.250,0.410
17.30,brake,304.37,-54.37,0.250,1,89.8,133.2,0.0,0.0,3.56,54.20,137,140,-1,11.1,-25.8,-17.6,0.2,0.19,-0.21,0.25,0.00,0.00,0.00,42.36,34.59,61,-1,0,2,-1.4,0.07,0.250,0.409
17.40,brake,304.83,-54.83,0.250,1,90.2,138.6,0.0,0.0,3.73,53.85,137,140,-1,17.1,-29.0,-16.0,-1.4,0.15,-0.16,0.20,0.00,0.00,0.00,42.32,34.05,61,-1,0,2,-0.9,0.06,0.250,0.373
17.50,brake,305.27,-55.27,0.000,1,90.6,144.0,0.0,0.0,3.90,53.45,138,140,-1,23.1,-28.9,-13.8,-3.5,0.06,-0.11,0.14,0.00,0.00,0.00,42.34,33.49,61,-1,1,2,-1.1,0.05,0.000,0.000
17.60,brake,305.68,-55.68,0.000,1,91.0,149.3,0.0,0.0,3.97,52.88,138,139,-1,29.1,-28.9,-11.4,-5.8,-0.02,-0.09,0.09,0.00,0.00,0.00,42.27,32.96,61,-1,1,2,-1.8,0.06,0.000,0.000
17.70,brake,306.03,-56.03,0.000,1,91.4,154.5,0.0,0.0,4.09,52.31,138,139,-1,34.5,-28.9,-8.8,-8.4,-0.08,-0.09,0.07,0.00,0.00,0.00,42.02,32.35,61,-1,1,2,-2.4,0.08,0.000,0.000
17.80,brake,306.34,-56.34,0.000,1,91.8,159.7,0.0,0.0,4.21,51.65,138,139,-1,34.5,-28.9,-5.9,-11.2,-0.14,-0.04,0.09,0.00,0.00,0.00,41.81,31.69,61,-1,1,2,-3.3,0.09,0.000,0.000
17.90,brake,306.59,-56.59,0.000,1,92.3,164.8,0.0,0.0,4.29,50.93,139,139,-1,34.4,-29.0,-3.0,-14.0,-0.18,-0.02,0.14,0.00,0.00,0.00,41.54,30.99,61,-1,1,3,-4.5,0.12,0.000,0.000
18.00,brake,306.75,-56.75,0.250,1,92.7,169.9,0.0,0.0,4.33,50.19,139,137,-1,34.3,-29.1,-0.0,-16.9,-0.20,-0.02,0.23,0.00,0.00,0.00,41.06,30.44,61,-1,0,3,-5.8,0.15,0.250,0.339
18.10,brake,306.81,-56.81,0.250,1,93.1,174.8,0.0,0.0,4.31,49.47,139,137,-1,34.1,-29.4,2.8,-19.8,-0.22,-0.03,0.33,0.00,0.00,0.00,40.53,29.92,61,-1,0,3,-7.2,0.19,0.251,0.350
18.20,brake,306.77,-56.77,0.250,1,93.5,179.7,0.0,0.0,4.28,48.76,139,137,-1,33.8,-29.7,5.5,-22.5,-0.22,-0.05,0.44,0.00,0.00,0.00,39.97,29.46,61,-1,0,4,-8.3,0.23,0.251,0.358
18.30,brake,306.63,-56.63,0.250,1,94.0,184.6,0.0,0.0,4.31,47.97,139,137,-1,33.4,-30.2,8.1,-25.1,-0.20,-0.06,0.53,0.00,0.00,0.00,39.40,29.04,61,-1,0,5,-8.8,0.26,0.251,0.355
18.40,brake,306.43,-56.43,0.250,1,94.4,189.3,0.0,0.0,4.40,47.09,138,134,-1,33.0,-30.6,10.6,-27.2,-0.15,-0.06,0.62,0.00,0.00,0.00,38.48,28.97,61,-1,0,6,-8.6,0.29,0.251,0.338
18.50,brake,306.18,-56.18,0.250,1,94.9,193.9,0.0,0.0,4.55,46.09,137,134,-1,32.7,-30.9,13.2,-28.8,-0.09,-0.05,0.69,0.00,0.00,0.00,37.54,28.78,61,-1,0,7,-7.7,0.30,0.251,0.306
18.60,brake,305.91,-55.91,0.250,1,95.3,198.4,0.0,0.0,4.73,44.91,136,134,-1,32.5,-31.2,15.8,-29.7,-0.00,-0.02,0.75,0.00,0.00,0.00,36.53,28.47,61,-1,0,7,-5.8,0.30,0.251,0.259
18.70,brake,305.61,-55.61,0.250,1,95.8,202.8,0.0,0.0,4.84,43.76,136,134,-1,32.4,-31.2,18.6,-30.2,0.07,0.03,0.80,0.00,0.00,0.00,35.39,28.05,61,-1,0,8,-3.5,0.27,0.251,0.291
18.80,brake,305.28,-55.28,0.250,1,96.3,207.1,0.0,0.0,4.90,42.62,133,127,-1,32.4,-31.2,21.6,-30.3,0.12,0.07,0.84,0.00,0.00,0.00,33.56,28.49,61,-1,0,8,-0.5,0.23,0.251,0.325
18.90,brake,304.91,-54.91,0.250,1,96.8,211.3,0.0,0.0,4.87,41.39,131,127,-1,32.5,-31.1,24.6,-30.3,0.14,0.11,0.89,0.00,0.00,0.00,31.72,28.88,61,-1,0,8,3.1,0.17,0.250,0.348
19.00,brake,304.52,-54.52,0.250,1,97.3,215.4,0.0,0.0,4.76,40.20,129,127,-1,32.7,-30.9,27.6,-30.3,0.13,0.14,0.94,0.00,0.00,0.00,29.79,29.14,61,-1,0,8,6.2,0.10,0.250,0.358
19.10,brake,304.11,-54.11,0.250,1,97.7,219.3,0.0,0.0,4.57,39.02,127,127,-1,33.1,-30.5,30.5,-30.3,0.12,0.14,0.99,0.00,0.00,0.00,27.85,29.38,61,-1,0,7,8.7,0.02,0.250,0.355
19.20,brake,303.67,-53.67,0.250,1,98.2,223.1,0.0,0.0,4.33,37.84,124,122,-1,33.5,-30.1,32.9,-30.4,0.10,0.13,1.00,0.00,0.00,0.00,25.44,29.94,61,-1,0,6,10.6,-0.04,0.250,0.345
19.30,brake,303.20,-53.20,0.250,1,98.6,226.8,0.0,0.0,4.05,36.67,121,122,-1,33.9,-29.6,35.0,-30.6,0.09,0.11,1.00,0.00,0.00,0.00,23.10,30.29,61,-1,0,6,11.8,-0.10,0.250,0.330
19.40,brake,302.72,-52.72,0.250,1,99.0,230.4,0.0,0.0,3.75,35.50,118,122,-1,34.3,-29.2,36.7,-30.9,0.07,0.08,1.00,0.00,0.00,0.00,20.85,30.44,61,-1,0,5,12.1,-0.15,0.250,0.309
19.50,brake,302.20,-52.20,0.250,1,99.3,233.8,0.0,0.0,3.47,34.39,116,122,-1,34.7,-28.7,38.0,-31.4,0.05,0.04,1.00,0.00,0.00,0.00,18.73,30.39,61,-1,0,3,11.8,-0.17,0.250,0.288
19.60,brake,301.66,-51.66,0.250,1,99.6,237.2,0.0,0.0,3.21,33.28,114,126,-1,35.0,-28.3,39.0,-31.9,0.03,0.01,1.00,0.00,0.00,0.00,17.17,30.00,61,-1,0,3,10.7,-0.19,0.251,0.267
19.70,brake,301.08,-51.08,0.250,1,100.0,240.4,0.0,0.0,2.96,32.12,113,126,-1,35.3,-27.9,39.7,-32.6,0.00,-0.02,1.00,0.00,0.00,0.00,15.72,29.51,61,-1,0,2,9.0,-0.18,0.251,0.258
19.80,brake,300.48,-50.48,0.250,1,100.2,243.6,0.0,0.0,2.76,31.01,111,126,-1,35.5,-27.7,40.2,-33.3,-0.02,-0.04,1.00,0.00,0.00,0.00,14.35,28.89,61,-1,0,1,7.2,-0.16,0.250,0.273
19.90,brake,299.84,-49.84,0.250,1,100.5,246.6,0.0,0.0,2.60,29.91,110,126,-1,35.6,-27.5,40.5,-34.1,-0.03,-0.06,1.00,0.00,0.00,0.00,13.14,28.22,61,-1,0,1,5.1,-0.13,0.250,0.286
20.00,brake,299.16,-49.16,0.250,1,100.7,249.5,0.0,0.0,2.47,28.76,110,133,-1,35.7,-27.4,40.7,-34.9,-0.05,-0.07,1.00,0.00,0.00,0.00,12.75,27.18,61,-1,0,0,3.0,-0.09,0.250,0.296
20.10,brake,298.46,-48.46,0.250,1,101.0,252.3,0.0,0.0,2.38,27.61,110,133,-1,35.6,-27.5,40.8,-35.8,-0.06,-0.07,1.00,0.00,0.00,0.00,12.32,26.10,61,-1,0,0,1.0,-0.05,0.250,0.303
20.20,brake,297.72,-47.72,0.250,1,101.2,255.0,0.0,0.0,2.32,26.47,110,133,-1,35.6,-27.6,40.8,-36.6,-0.07,-0.07,1.00,0.00,0.00,0.00,11.88,25.03,61,-1,0,1,-0.7,-0.01,0.250,0.306
20.30,brake,296.94,-46.94,0.250,1,101.4,257.5,0.0,0.0,2.29,25.40,111,133,-1,35.5,-27.7,41.0,-37.3,-0.07,-0.06,1.00,0.00,0.00,0.00,11.45,23.98,61,-1,0,1,-1.8,0.03,0.250,0.302
20.40,brake,296.13,-46.13,0.250,1,101.7,260.0,0.0,0.0,2.28,24.32,111,135,-1,35.3,-27.9,41.2,-37.9,-0.06,-0.05,1.00,0.00,0.00,0.00,11.26,22.88,61,-1,0,1,-2.5,0.06,0.250,0.293
20.50,brake,295.27,-45.27,0.250,1,101.9,262.3,0.0,0.0,2.27,23.29,111,135,-1,35.2,-28.1,41.5,-38.3,-0.05,-0.03,1.00,0.00,0.00,0.00,11.01,21.81,61,-1,0,2,-2.8,0.08,0.250,0.281
20.60,brake,294.38,-44.38,0.250,1,102.1,264.6,0.0,0.0,2.27,22.18,112,135,-1,35.0,-28.3,41.9,-38.5,-0.03,-0.01,1.00,0.00,0.00,0.00,10.71,20.81,61,-1,0,2,-2.8,0.10,0.250,0.269
20.70,brake,293.46,-43.46,0.250,1,102.4,266.7,0.0,0.0,2.24,21.08,112,135,-1,34.9,-28.4,42.4,-38.6,-0.02,0.00,1.00,0.00,0.00,0.00,10.33,19.76,61,-1,0,3,-2.5,0.11,0.250,0.260
20.80,brake,292.50,-42.50,0.250,1,102.6,268.7,0.0,0.0,2.19,20.00,111,131,-1,34.8,-28.6,42.9,-38.5,-0.00,0.03,1.00,0.00,0.00,0.00,9.58,18.91,61,-1,0,3,-1.7,0.12,0.250,0.262
20.90,brake,291.51,-41.51,0.250,1,102.8,270.7,0.0,0.0,2.13,18.97,110,131,-1,34.7,-28.7,43.6,-38.3,0.01,0.04,1.00,0.00,0.00,0.00,8.86,18.06,61,-1,0,4,-0.7,0.11,0.250,0.273
21.00,brake,290.47,-40.47,0.250,1,103.0,272.5,0.0,0.0,2.03,17.96,109,131,-1,34.6,-28.8,44.2,-38.0,0.03,0.06,1.00,0.00,0.00,0.00,8.18,17.25,61,-1,0,4,0.6,0.09,0.250,0.286
