t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
117.55,align,228.31,21.69,0.250,1,-52.0,95.7,52.0,-95.7,-15.33,21.40,192,175,-1,-0.1,-0.9,-18.4,-6.1,-0.20,-0.39,0.31,0.00,0.00,0.00,24.03,10.74,53,-1,0,-12,-16.0,0.09,0.250,0.487,24.01,0
117.65,align,231.12,18.88,0.250,1,-55.0,99.9,53.6,-97.8,-14.52,20.90,189,175,-1,-0.1,-0.9,-20.0,-7.3,-0.19,-0.40,0.37,0.00,0.00,0.00,23.18,11.46,53,-1,0,-9,-13.8,0.12,0.250,0.487,22.82,0
117.75,align,233.78,16.22,0.250,1,-56.4,102.0,55.0,-99.9,-14.03,20.83,187,175,-1,-0.1,-0.9,-21.3,-8.2,-0.16,-0.36,0.42,0.00,0.00,0.00,22.49,11.92,53,-1,0,-7,-12.6,0.14,0.250,0.460,21.83,0
117.85,align,234.81,15.19,0.250,1,-56.4,102.0,56.4,-102.0,-14.03,20.83,185,175,-1,-0.1,-0.9,-21.9,-8.7,-0.11,-0.27,0.44,0.00,0.00,0.00,21.99,12.14,53,-1,0,-5,-12.6,0.15,0.250,0.404,21.00,0
117.95,align,236.83,13.17,0.250,1,-57.8,104.1,57.8,-104.1,-13.47,20.87,182,169,-1,-0.1,-0.9,-21.6,-8.7,-0.04,-0.14,0.43,0.00,0.00,0.00,21.43,12.57,53,-1,0,-2,-11.0,0.17,0.250,0.323,20.33,0
118.05,align,238.80,11.20,0.250,1,-59.1,106.2,59.1,-106.2,-12.88,20.98,180,169,-1,-0.1,-0.9,-20.2,-8.1,0.04,0.04,0.38,0.00,0.00,0.00,21.04,12.79,53,-1,0,-0,-9.3,0.18,0.251,0.281,19.80,0
118.15,align,241.19,8.81,0.250,1,-61.5,110.4,60.3,-108.3,-11.79,21.10,178,169,-1,-0.1,-0.9,-17.9,-7.0,0.11,0.20,0.30,0.00,0.00,0.00,20.74,12.89,53,-1,0,2,-4.9,0.18,0.250,0.374,19.34,0
118.25,align,242.58,7.42,0.250,1,-61.5,110.4,61.5,-110.4,-11.79,21.10,177,169,-1,-0.1,-0.9,-15.1,-5.8,0.16,0.30,0.20,0.00,0.00,0.00,20.42,12.93,53,-1,0,3,-4.9,0.16,0.250,0.434,18.89,0
118.35,align,244.41,5.59,0.000,1,-62.7,112.5,62.7,-112.5,-11.35,21.00,175,168,-1,-0.1,-0.9,-12.5,-4.5,0.17,0.33,0.11,0.00,0.00,0.00,20.03,12.99,53,-1,1,5,-2.7,0.14,0.000,0.000,18.48,0
118.45,align,246.61,3.39,0.000,1,-63.8,114.6,63.8,-114.6,-10.98,20.81,174,168,-1,-0.1,-0.9,-10.2,-3.4,0.17,0.30,0.02,0.00,0.00,0.00,19.60,13.01,53,-1,1,6,-0.7,0.13,0.000,0.000,18.15,0
118.55,align,247.89,2.11,0.000,1,-65.9,118.7,64.9,-116.7,-10.47,20.12,173,168,-1,-0.1,-0.9,-8.5,-2.5,0.16,0.23,0.00,0.00,0.00,0.00,19.06,13.05,53,-1,1,7,1.4,0.13,0.000,0.000,17.40,0
118.65,align,249.58,0.42,0.000,1,-65.9,118.7,65.9,-118.7,-10.47,20.12,172,168,-1,-0.1,-0.9,-7.5,-1.7,0.14,0.12,0.00,0.00,0.00,0.00,18.55,13.05,53,-1,1,8,1.4,0.12,0.000,0.000,17.04,0
118.75,align,251.20,-1.20,0.000,1,-68.0,122.6,66.9,-120.7,-10.07,19.37,172,169,-1,-0.1,-0.9,-7.1,-1.2,0.12,0.04,0.00,0.00,0.00,0.00,18.08,12.97,53,-1,1,8,1.9,0.13,0.000,0.000,16.47,0
118.85,align,252.75,-2.75,0.000,1,-68.9,124.5,68.0,-122.6,-9.87,19.01,171,169,-1,-0.1,-0.9,-7.1,-0.6,0.11,-0.02,0.00,0.00,0.00,0.00,17.63,12.88,53,-1,1,9,1.9,0.13,0.000,0.000,15.69,0
118.95,align,254.19,-4.19,0.000,1,-68.9,124.5,68.9,-124.5,-9.87,19.01,171,169,-1,-0.1,-0.9,-7.3,-0.1,0.12,-0.05,0.00,0.00,0.00,0.00,17.22,12.75,53,-1,1,9,1.9,0.14,0.000,0.000,14.71,0
119.05,align,255.52,-5.52,0.000,1,-69.9,126.4,69.9,-126.4,-9.68,18.65,171,169,-1,-0.1,-0.9,-7.5,0.4,0.13,-0.06,0.00,0.00,0.00,0.00,16.82,12.60,53,-1,1,9,1.7,0.15,0.000,0.000,13.54,0
119.15,align,257.28,-7.28,0.000,1,-71.8,130.0,70.9,-128.2,-9.30,17.96,170,170,-1,-0.1,-0.9,-7.8,1.0,0.14,-0.07,0.00,0.00,0.00,0.00,16.47,12.40,53,-1,1,10,1.3,0.16,0.000,0.000,12.33,0
119.25,align,257.81,-7.81,0.000,1,-71.8,130.0,71.8,-130.0,-9.30,17.96,170,170,-1,-0.1,-0.9,-8.1,1.6,0.15,-0.08,0.00,0.00,0.00,0.00,16.14,12.19,53,-1,1,10,1.3,0.17,0.000,0.000,11.14,0
119.35,align,258.78,-8.78,0.000,1,-73.6,133.5,72.7,-131.8,-8.94,17.30,170,170,-1,-0.1,-0.9,-8.5,2.2,0.16,-0.09,0.00,0.00,0.00,0.00,15.82,11.98,53,-1,1,10,0.9,0.17,0.000,0.000,9.96,0
119.45,align,259.64,-9.64,0.000,1,-73.6,133.5,73.6,-133.5,-8.94,17.30,170,170,-1,-0.1,-0.9,-8.9,2.9,0.17,-0.10,0.00,0.00,0.00,0.00,15.50,11.78,53,-1,1,10,0.9,0.18,0.000,0.000,8.79,0
119.55,align,260.38,-10.38,0.000,1,-74.5,135.3,74.5,-135.3,-8.76,16.98,170,170,-1,-0.1,-0.9,-9.3,3.6,0.18,-0.11,0.00,0.00,0.00,0.00,15.23,11.54,53,-1,1,10,0.7,0.18,0.000,0.000,7.64,0
119.65,align,261.27,-11.27,0.000,1,-76.2,138.6,75.4,-136.9,-8.43,16.35,170,170,-1,-0.1,-0.9,-9.8,4.3,0.19,-0.12,0.02,0.00,0.00,0.00,14.95,11.32,53,-1,1,10,0.4,0.19,0.000,0.000,6.50,0
119.75,align,261.51,-11.51,0.000,1,-77.0,140.2,76.2,-138.6,-8.27,16.05,170,170,-1,-0.1,-0.9,-10.3,5.1,0.21,-0.14,0.05,0.00,0.00,0.00,14.67,11.10,53,-1,1,10,0.2,0.19,0.000,0.000,5.37,0
119.85,align,261.91,-11.91,0.000,1,-77.0,140.2,77.0,-140.2,-8.27,16.05,170,170,-1,-0.1,-0.9,-10.9,5.8,0.22,-0.15,0.08,0.00,0.00,0.00,14.40,10.88,53,-1,1,10,0.2,0.19,0.000,0.000,4.25,0
119.95,align,262.20,-12.20,0.000,1,-77.9,141.8,77.9,-141.8,-8.12,15.75,170,171,-1,-0.1,-0.9,-11.5,6.6,0.23,-0.16,0.11,0.00,0.00,0.00,14.16,10.65,53,-1,1,10,0.0,0.19,0.000,0.000,3.15,0
120.05,align,262.39,-12.39,0.000,1,-78.7,143.3,78.7,-143.3,-7.96,15.45,170,171,-1,-0.1,-0.9,-12.1,7.5,0.25,-0.18,0.14,0.00,0.00,0.00,13.91,10.43,53,-1,1,10,-0.1,0.19,0.000,0.000,2.06,0
120.15,align,262.46,-12.46,0.250,1,-80.2,146.3,79.4,-144.8,-7.67,14.88,170,171,-1,-0.1,-0.9,-12.8,8.3,0.26,-0.19,0.17,0.00,0.00,0.00,13.66,10.22,53,-1,0,10,-0.4,0.20,0.251,0.432,0.99,0
120.25,align,262.43,-12.43,0.250,1,-80.2,146.3,80.2,-146.3,-7.67,14.88,171,171,-1,-0.1,-0.9,-13.5,9.2,0.28,-0.21,0.20,0.00,0.00,0.00,13.42,10.01,53,-1,0,9,-0.4,0.20,0.251,0.444,-0.08,0
120.35,align,262.29,-12.29,0.250,1,-81.0,147.8,81.0,-147.8,-7.52,14.60,171,172,-1,-0.1,-0.9,-14.2,10.1,0.29,-0.22,0.24,0.00,0.00,0.00,13.19,9.79,53,-1,0,9,-0.5,0.20,0.251,0.455,-1.13,0
120.45,align,262.07,-12.07,0.250,1,-82.5,150.7,81.7,-149.2,-7.37,14.23,171,172,-1,-0.1,-0.9,-14.8,10.8,0.28,-0.22,0.27,0.00,0.00,0.00,13.00,9.62,53,-1,0,9,0.2,0.19,0.251,0.451,-2.04,0
120.55,align,261.78,-11.78,0.250,1,-82.5,150.7,82.5,-150.7,-7.37,14.23,171,172,-1,-0.1,-0.9,-15.3,11.2,0.23,-0.20,0.29,0.00,0.00,0.00,12.88,9.53,53,-1,0,9,0.2,0.18,0.250,0.425,-2.76,0
120.65,align,261.44,-11.44,0.250,1,-83.2,152.1,83.2,-152.1,-7.39,14.17,171,172,-1,-0.1,-0.9,-15.4,10.9,0.15,-0.16,0.29,0.00,0.00,0.00,12.83,9.52,53,-1,0,9,1.3,0.16,0.250,0.374,-3.28,0
120.75,align,260.98,-10.98,0.250,1,-84.7,154.9,83.9,-153.5,-7.55,14.25,171,172,-1,-0.1,-0.9,-15.0,10.0,0.04,-0.08,0.26,0.00,0.00,0.00,12.86,9.57,53,-1,0,9,4.5,0.12,0.250,0.299,-3.63,0
120.85,align,260.69,-10.69,0.250,1,-84.7,154.9,84.7,-154.9,-7.55,14.25,171,172,-1,-0.1,-0.9,-14.0,8.3,-0.08,0.01,0.20,0.00,0.00,0.00,12.93,9.64,53,-1,0,9,4.5,0.09,0.250,0.287,-3.84,0
120.95,align,260.29,-10.29,0.226,1,-85.4,156.4,85.4,-156.4,-7.62,14.32,171,172,-1,-0.1,-0.9,-12.6,6.1,-0.18,0.10,0.13,0.00,0.00,0.00,13.00,9.69,53,-1,0,9,6.0,0.05,0.226,0.338,-3.98,0
121.05,align,259.88,-9.88,0.237,1,-86.2,157.8,86.2,-157.8,-7.62,14.36,171,172,-1,-0.1,-0.9,-10.8,3.9,-0.23,0.17,0.05,0.00,0.00,0.00,13.06,9.68,53,-1,0,9,7.2,0.03,0.237,0.396,-4.04,0
121.15,align,259.44,-9.44,0.251,1,-87.7,160.7,87.0,-159.2,-7.39,14.20,172,173,-1,-0.1,-0.9,-9.1,1.8,-0.21,0.19,0.00,0.00,0.00,0.00,13.08,9.54,53,-1,0,8,8.5,0.01,0.251,0.410,-4.12,0
121.25,align,258.89,-8.89,0.271,1,-88.4,162.1,87.7,-160.7,-7.18,14.02,172,173,-1,-0.1,-0.9,-7.7,0.3,-0.15,0.15,0.00,0.00,0.00,0.00,13.02,9.31,53,-1,0,8,9.2,-0.01,0.271,0.394,-4.26,0
121.35,align,258.45,-8.45,0.283,1,-89.1,163.4,88.4,-162.1,-6.93,13.82,172,173,-1,-0.1,-0.9,-6.8,-0.6,-0.07,0.08,0.00,0.00,0.00,0.00,12.90,9.04,53,-1,0,8,9.6,-0.03,0.283,0.346,-4.28,0
121.45,align,258.14,-8.14,0.287,1,-89.1,163.4,89.1,-163.4,-6.93,13.82,172,173,-1,-0.1,-0.9,-6.4,-0.9,0.01,0.01,0.00,0.00,0.00,0.00,12.76,8.73,53,-1,0,8,9.6,-0.04,0.287,0.296,-4.18,0
121.55,align,257.76,-7.76,0.285,1,-89.8,164.8,89.8,-164.8,-6.68,13.60,173,177,-1,-0.1,-0.9,-6.5,-0.7,0.09,-0.06,0.00,0.00,0.00,0.00,12.67,8.30,53,-1,0,7,9.6,-0.05,0.285,0.344,-3.96,0
121.65,align,257.40,-7.40,0.280,1,-90.5,166.2,90.5,-166.2,-6.45,13.40,173,177,-1,-0.1,-0.9,-6.8,-0.2,0.14,-0.10,0.00,0.00,0.00,0.00,12.58,7.93,53,-1,0,7,9.4,-0.06,0.280,0.377,-3.68,0
121.75,align,257.07,-7.07,0.275,1,-91.1,167.5,91.1,-167.5,-6.26,13.24,174,177,-1,-0.1,-0.9,-7.2,0.4,0.15,-0.11,0.00,0.00,0.00,0.00,12.51,7.62,53,-1,0,6,9.0,-0.06,0.275,0.380,-3.41,0
121.85,align,256.68,-6.68,0.272,1,-92.3,170.1,91.7,-168.8,-6.07,13.05,174,177,-1,-0.1,-0.9,-7.4,0.8,0.13,-0.09,0.00,0.00,0.00,0.00,12.46,7.40,53,-1,0,6,7.5,-0.05,0.272,0.360,-3.17,0
121.95,align,256.46,-6.46,0.270,1,-92.9,171.4,92.3,-170.1,-6.03,12.97,175,180,-1,-0.1,-0.9,-7.4,0.8,0.08,-0.06,0.00,0.00,0.00,0.00,12.50,7.13,53,-1,0,5,6.4,-0.06,0.270,0.326,-3.02,0
122.05,align,256.17,-6.17,0.272,1,-92.9,171.4,92.9,-171.4,-6.03,12.97,176,180,-1,-0.1,-0.9,-7.2,0.4,0.01,-0.03,0.00,0.00,0.00,0.00,12.52,6.91,53,-1,0,4,6.4,-0.05,0.272,0.288,-2.93,0
122.15,align,255.88,-5.88,0.274,1,-93.5,172.7,93.5,-172.7,-5.99,12.91,177,180,-1,-0.1,-0.9,-6.8,-0.3,-0.04,0.00,0.00,0.00,0.00,0.00,12.54,6.73,53,-1,0,3,5.2,-0.04,0.275,0.290,-2.84,0
122.25,align,255.61,-5.61,0.275,1,-94.1,174.0,94.1,-174.0,-5.93,12.83,177,180,-1,-0.1,-0.9,-6.3,-1.2,-0.08,0.02,0.00,0.00,0.00,0.00,12.53,6.55,53,-1,0,3,4.3,-0.03,0.275,0.315,-2.72,0
122.35,align,255.34,-5.34,0.274,1,-94.7,175.3,94.7,-175.3,-5.84,12.75,178,182,-1,-0.1,-0.9,-5.7,-2.0,-0.08,0.04,0.00,0.00,0.00,0.00,12.53,6.31,53,-1,0,2,3.5,-0.03,0.274,0.320,-2.57,0
122.45,align,255.09,-5.09,0.276,1,-95.8,177.8,95.3,-176.5,-5.55,12.50,178,182,-1,-0.1,-0.9,-5.1,-2.6,-0.05,0.04,0.00,0.00,0.00,0.00,12.48,6.04,53,-1,0,2,2.2,-0.02,0.276,0.315,-2.48,0
122.55,align,254.84,-4.84,0.278,1,-96.4,179.0,95.8,-177.8,-5.36,12.35,179,182,-1,-0.1,-0.9,-4.6,-3.0,-0.02,0.04,0.00,0.00,0.00,0.00,12.40,5.77,53,-1,0,1,1.6,-0.02,0.278,0.304,-2.39,0
122.65,align,254.56,-4.56,0.279,1,-96.9,180.2,96.4,-179.0,-5.17,12.18,179,182,-1,-0.1,-0.9,-4.2,-3.2,0.01,0.03,0.00,0.00,0.00,0.00,12.30,5.49,53,-1,0,1,1.1,-0.02,0.279,0.295,-2.27,0
122.75,align,254.35,-4.35,0.275,1,-97.4,181.5,96.9,-180.2,-4.98,12.01,180,182,-1,-0.1,-0.9,-3.9,-3.1,0.04,0.01,0.00,0.00,0.00,0.00,12.17,5.20,53,-1,0,0,0.8,-0.02,0.275,0.293,-2.10,0
122.85,align,254.17,-4.17,0.271,1,-97.4,181.5,97.4,-181.5,-4.98,12.01,180,182,-1,-0.1,-0.9,-3.9,-3.0,0.05,-0.02,0.00,0.00,0.00,0.00,12.03,4.93,53,-1,0,-0,0.8,-0.02,0.271,0.301,-1.93,0
122.95,align,254.04,-4.04,0.267,1,-98.4,183.8,97.9,-182.6,-4.66,11.66,181,182,-1,-0.1,-0.9,-4.0,-3.0,0.04,-0.04,0.00,0.00,0.00,0.00,11.88,4.69,53,-1,0,-1,-0.2,-0.01,0.267,0.301,-1.80,0
123.05,align,253.83,-3.83,0.268,1,-98.8,185.0,98.4,-183.8,-4.53,11.51,181,182,-1,-0.1,-0.9,-4.1,-3.1,0.02,-0.06,0.00,0.00,0.00,0.00,11.73,4.49,53,-1,0,-1,-0.6,-0.01,0.268,0.299,-1.71,0
123.15,align,253.67,-3.67,0.267,1,-98.8,185.0,98.8,-185.0,-4.53,11.51,181,182,-1,-0.1,-0.9,-4.2,-3.3,0.01,-0.05,0.00,0.00,0.00,0.00,11.59,4.31,53,-1,0,-1,-0.6,-0.01,0.267,0.291,-1.63,0
123.25,align,253.55,-3.55,0.266,1,-99.3,186.1,99.3,-186.1,-4.41,11.38,181,182,-1,-0.1,-0.9,-4.2,-3.4,0.00,-0.03,0.00,0.00,0.00,0.00,11.47,4.15,53,-1,0,-1,-0.7,-0.01,0.266,0.278,-1.55,0
123.35,align,253.37,-3.37,0.266,1,-100.1,188.4,99.7,-187.2,-4.14,11.15,181,182,-1,-0.1,-0.9,-3.9,-3.6,0.00,0.00,0.00,0.00,0.00,0.00,11.36,3.99,53,-1,0,-1,-0.8,-0.01,0.266,0.267,-1.47,0
123.45,align,253.26,-3.26,0.264,1,-100.1,188.4,100.1,-188.4,-4.14,11.15,182,182,-1,-0.1,-0.9,-3.5,-3.8,0.00,0.03,0.00,0.00,0.00,0.00,11.26,3.83,53,-1,0,-2,-0.8,-0.02,0.264,0.278,-1.39,0
123.55,align,253.08,-3.08,0.266,1,-100.9,190.5,100.5,-189.5,-3.85,10.87,182,182,-1,-0.1,-0.9,-3.1,-4.0,-0.00,0.04,0.00,0.00,0.00,0.00,11.13,3.68,53,-1,0,-2,-1.1,-0.01,0.266,0.282,-1.35,0
123.65,align,252.98,-2.98,0.267,1,-100.9,190.5,100.9,-190.5,-3.85,10.87,182,182,-1,-0.1,-0.9,-2.8,-4.1,-0.01,0.02,0.00,0.00,0.00,0.00,10.98,3.52,53,-1,0,-2,-1.1,-0.01,0.267,0.276,-1.33,0
123.75,align,252.86,-2.86,0.266,1,-101.6,192.7,101.3,-191.6,-3.54,10.56,182,182,-1,-0.1,-0.9,-2.8,-4.3,-0.00,-0.01,0.00,0.00,0.00,0.00,10.82,3.37,53,-1,0,-2,-1.7,-0.01,0.266,0.273,-1.25,0
123.85,align,252.75,-2.75,0.265,1,-101.6,192.7,101.6,-192.7,-3.54,10.56,182,182,-1,-0.1,-0.9,-2.9,-4.4,0.00,-0.05,0.00,0.00,0.00,0.00,10.66,3.21,53,-1,0,-2,-1.7,-0.00,0.265,0.285,-1.18,0
123.95,align,252.64,-2.64,0.263,1,-102.0,193.7,102.0,-193.7,-3.39,10.40,182,181,-1,-0.1,-0.9,-3.1,-4.5,0.01,-0.05,0.00,0.00,0.00,0.00,10.50,3.07,53,-1,0,-2,-2.0,0.01,0.263,0.287,-1.10,0
124.05,align,252.49,-2.49,0.263,1,-102.6,195.8,102.3,-194.8,-3.08,10.13,182,181,-1,-0.1,-0.9,-3.1,-4.5,0.01,-0.03,0.00,0.00,0.00,0.00,10.34,2.94,53,-1,0,-2,-2.3,0.01,0.263,0.281,-1.03,0
124.15,align,252.44,-2.44,0.260,1,-102.6,195.8,102.6,-195.8,-3.08,10.13,182,181,-1,-0.1,-0.9,-3.0,-4.5,0.02,-0.01,0.00,0.00,0.00,0.00,10.22,2.80,53,-1,0,-2,-2.3,0.01,0.260,0.270,-0.96,0
124.25,align,252.33,-2.33,0.259,1,-103.2,197.8,102.9,-196.8,-2.79,9.90,182,181,-1,-0.1,-0.9,-2.7,-4.4,0.02,0.02,0.00,0.00,0.00,0.00,10.10,2.66,53,-1,0,-2,-1.9,0.01,0.259,0.278,-0.89,0
124.35,align,252.26,-2.26,0.258,1,-103.2,197.8,103.2,-197.8,-2.79,9.90,181,180,-1,-0.1,-0.9,-2.2,-4.4,0.02,0.05,0.00,0.00,0.00,0.00,9.97,2.55,53,-1,0,-1,-1.9,0.01,0.258,0.285,-0.85,0
124.45,align,252.14,-2.14,0.261,1,-103.7,199.7,103.5,-198.8,-2.52,9.61,181,180,-1,-0.1,-0.9,-1.8,-4.4,0.01,0.05,0.00,0.00,0.00,0.00,9.82,2.44,53,-1,0,-1,-1.8,0.01,0.261,0.285,-0.87,0
124.55,align,252.08,-2.08,0.262,1,-103.7,199.7,103.7,-199.7,-2.52,9.61,181,180,-1,-0.1,-0.9,-1.6,-4.4,0.01,0.02,0.00,0.00,0.00,0.00,9.66,2.33,53,-1,0,-1,-1.8,0.01,0.262,0.277,-0.85,0
124.65,align,252.00,-2.00,0.260,1,-104.0,200.7,104.0,-200.7,-2.38,9.45,181,180,-1,-0.1,-0.9,-1.6,-4.4,0.02,-0.01,0.00,0.00,0.00,0.00,9.49,2.21,53,-1,0,-1,-1.6,0.01,0.260,0.271,-0.78,0
124.75,align,251.89,-1.89,0.260,1,-104.4,202.5,104.2,-201.6,-2.12,9.10,181,180,-1,-0.1,-0.9,-1.7,-4.4,0.02,-0.04,0.00,0.00,0.00,0.00,9.30,2.11,53,-1,0,-1,-1.7,0.02,0.260,0.283,-0.74,0
124.85,align,251.86,-1.86,0.262,1,-104.6,203.4,104.4,-202.5,-1.99,8.95,181,180,-1,-0.1,-0.9,-1.9,-4.5,0.01,-0.05,0.00,0.00,0.00,0.00,9.13,2.01,53,-1,0,-1,-1.7,0.02,0.262,0.285,-0.76,0
124.95,align,251.78,-1.78,0.262,1,-104.6,203.4,104.6,-203.4,-1.99,8.95,181,180,-1,-0.1,-0.9,-2.1,-4.5,0.01,-0.04,0.00,0.00,0.00,0.00,8.97,1.91,53,-1,0,-1,-1.7,0.02,0.262,0.280,-0.74,0
125.05,align,251.70,-1.70,0.261,1,-105.0,205.2,104.8,-204.3,-1.74,8.71,180,180,-1,-0.1,-0.9,-2.0,-4.5,0.01,-0.01,0.00,0.00,0.00,0.00,8.84,1.80,53,-1,0,-0,-1.5,0.02,0.261,0.270,-0.67,0
125.15,align,251.64,-1.64,0.258,1,-105.1,206.0,105.0,-205.2,-1.62,8.60,180,179,-1,-0.1,-0.9,-1.8,-4.5,0.02,0.02,0.00,0.00,0.00,0.00,8.72,1.71,53,-1,0,-0,-1.3,0.03,0.258,0.273,-0.61,0
125.25,align,251.59,-1.59,0.257,1,-105.1,206.0,105.1,-206.0,-1.62,8.60,180,179,-1,-0.1,-0.9,-1.4,-4.4,0.02,0.04,0.00,0.00,0.00,0.00,8.60,1.61,53,-1,0,-0,-1.3,0.02,0.257,0.280,-0.57,0
125.35,align,251.50,-1.50,0.260,1,-105.4,207.7,105.3,-206.9,-1.39,8.32,180,179,-1,-0.1,-0.9,-1.1,-4.5,0.01,0.04,0.00,0.00,0.00,0.00,8.46,1.51,53,-1,0,0,-1.1,0.03,0.260,0.280,-0.59,0
125.45,align,251.44,-1.44,0.261,1,-105.6,208.5,105.4,-207.7,-1.27,8.17,180,179,-1,-0.1,-0.9,-0.9,-4.5,0.01,0.02,0.00,0.00,0.00,0.00,8.32,1.42,53,-1,0,0,-1.1,0.03,0.261,0.272,-0.57,0
125.55,align,251.42,-1.42,0.258,1,-105.6,208.5,105.6,-208.5,-1.27,8.17,180,179,-1,-0.1,-0.9,-0.9,-4.5,0.01,-0.01,0.00,0.00,0.00,0.00,8.17,1.32,53,-1,0,0,-1.1,0.03,0.258,0.266,-0.51,0
125.65,align,251.36,-1.36,0.257,1,-105.8,210.1,105.7,-209.3,-1.05,7.87,179,179,-1,-0.1,-0.9,-1.1,-4.5,0.01,-0.04,0.00,0.00,0.00,0.00,8.01,1.23,53,-1,0,1,-0.3,0.02,0.257,0.274,-0.48,0
125.75,align,251.31,-1.31,0.260,1,-105.9,210.9,105.8,-210.1,-0.95,7.73,179,179,-1,-0.1,-0.9,-1.3,-4.5,0.01,-0.05,0.00,0.00,0.00,0.00,7.86,1.14,53,-1,0,1,-0.2,0.02,0.260,0.283,-0.52,0
125.85,align,251.26,-1.26,0.263,1,-106.0,211.7,105.9,-210.9,-0.84,7.61,179,179,-1,-0.1,-0.9,-1.5,-4.5,0.01,-0.04,0.00,0.00,0.00,0.00,7.72,1.05,53,-1,0,1,0.1,0.02,0.263,0.284,-0.56,0
125.95,align,251.21,-1.21,0.261,1,-106.0,212.4,106.0,-211.7,-0.73,7.51,179,179,-1,-0.1,-0.9,-1.5,-4.5,0.02,-0.01,0.00,0.00,0.00,0.00,7.60,0.95,53,-1,0,1,0.2,0.01,0.261,0.273,-0.50,0
126.05,align,251.18,-1.18,0.258,1,-106.0,212.4,106.0,-212.4,-0.73,7.51,179,179,-1,-0.1,-0.9,-1.3,-4.4,0.02,0.02,0.00,0.00,0.00,0.00,7.50,0.85,53,-1,0,1,0.2,0.01,0.258,0.273,-0.43,0
126.15,align,251.13,-1.13,0.257,1,-106.1,213.2,106.1,-213.2,-0.63,7.40,179,179,-1,-0.1,-0.9,-1.0,-4.3,0.02,0.04,0.00,0.00,0.00,0.00,7.39,0.76,53,-1,0,1,0.5,0.01,0.257,0.280,-0.40,0
126.25,align,251.07,-1.07,0.260,1,-106.2,214.6,106.2,-213.9,-0.44,7.16,179,179,-1,-0.1,-0.9,-0.7,-4.3,0.01,0.04,0.00,0.00,0.00,0.00,7.28,0.67,53,-1,0,1,0.7,0.01,0.260,0.279,-0.42,0
126.35,align,251.02,-1.02,0.262,1,-106.2,215.3,106.2,-214.6,-0.35,7.01,179,179,-1,-0.1,-0.9,-0.5,-4.4,0.00,0.02,0.00,0.00,0.00,0.00,7.15,0.58,53,-1,0,1,0.6,0.01,0.262,0.271,-0.43,0
126.45,align,251.00,-1.00,0.261,1,-106.2,215.3,106.2,-215.3,-0.35,7.01,179,179,-1,-0.1,-0.9,-0.5,-4.4,0.00,-0.01,0.00,0.00,0.00,0.00,7.01,0.49,53,-1,0,1,0.6,0.01,0.261,0.266,-0.42,0
126.55,align,250.97,-0.97,0.259,1,-106.3,216.7,106.3,-216.0,-0.17,6.73,179,179,-1,-0.1,-0.9,-0.8,-4.4,0.01,-0.05,0.00,0.00,0.00,0.00,6.86,0.39,53,-1,0,1,0.5,0.01,0.259,0.280,-0.36,0
126.65,align,250.93,-0.93,0.259,1,-106.3,217.4,106.3,-216.7,-0.09,6.61,179,179,-1,-0.1,-0.9,-1.2,-4.4,0.01,-0.07,0.00,0.00,0.00,0.00,6.72,0.30,53,-1,0,1,0.5,0.01,0.259,0.290,-0.36,0
126.75,align,250.90,-0.90,0.262,1,-106.3,218.0,106.3,-217.4,0.01,6.51,179,179,-1,-0.1,-0.9,-1.5,-4.4,0.01,-0.06,0.00,0.00,0.00,0.00,6.61,0.21,53,-1,0,1,0.4,0.01,0.262,0.291,-0.39,0
126.85,align,250.88,-0.88,0.259,1,-106.3,218.0,106.3,-218.0,0.01,6.51,179,179,-1,-0.1,-0.9,-1.6,-4.3,0.02,-0.03,0.00,0.00,0.00,0.00,6.51,0.11,53,-1,0,1,0.4,0.01,0.259,0.280,-0.33,0
126.95,align,250.85,-0.85,0.256,1,-106.3,218.7,106.3,-218.7,0.09,6.44,179,179,-1,-0.1,-0.9,-1.5,-4.2,0.02,-0.00,0.00,0.00,0.00,0.00,6.44,0.03,53,-1,0,1,0.2,0.02,0.256,0.267,-0.27,0
127.05,align,250.81,-0.81,0.255,1,-106.3,219.9,106.3,-219.3,0.24,6.30,179,179,-1,-0.1,-0.9,-1.2,-4.1,0.02,0.02,0.00,0.00,0.00,0.00,6.37,-0.06,53,-1,0,1,0.4,0.01,0.255,0.273,-0.23,0
127.15,align,250.79,-0.79,0.258,1,-106.3,219.9,106.3,-219.9,0.24,6.30,179,179,-1,-0.1,-0.9,-0.9,-4.1,0.02,0.04,0.00,0.00,0.00,0.00,6.30,-0.14,53,-1,0,1,0.4,0.01,0.258,0.280,-0.28,0
127.25,align,250.75,-0.75,0.263,1,-106.2,220.6,106.2,-220.6,0.31,6.20,179,179,-1,-0.1,-0.9,-0.7,-4.0,0.02,0.03,0.00,0.00,0.00,0.00,6.20,-0.21,53,-1,0,1,0.5,0.01,0.263,0.282,-0.35,0
127.35,align,250.69,-0.69,0.265,1,-106.2,221.8,106.2,-221.2,0.45,5.98,179,179,-1,-0.1,-0.9,-0.5,-4.0,0.01,0.02,0.00,0.00,0.00,0.00,6.10,-0.28,53,-1,0,1,0.4,0.01,0.265,0.276,-0.37,0
